"Step","a3c_Kangaroo_runseed=0 - training/episode/reward","a3c_Kangaroo_runseed=0 - training/episode/reward__MIN","a3c_Kangaroo_runseed=0 - training/episode/reward__MAX"
"57743296","1800","1800","1800"
"57743552","1800","1800","1800"
"57743712","1800","1800","1800"
"57743840","1200","1200","1200"
"57746336","1800","1800","1800"
"57747456","1800","1800","1800"
"57748512","1800","1800","1800"
"57749472","1800","1800","1800"
"57749696","1600","1600","1600"
"57749792","1800","1800","1800"
"57749856","1800","1800","1800"
"57750016","1800","1800","1800"
"57750400","1800","1800","1800"
"57754208","1800","1800","1800"
"57755200","1800","1800","1800"
"57759360","1800","1800","1800"
"57760192","1800","1800","1800"
"57761888","1200","1200","1200"
"57763168","1400","1400","1400"
"57763296","1800","1800","1800"
"57763616","1800","1800","1800"
"57764960","1800","1800","1800"
"57765408","1800","1800","1800"
"57766272","1800","1800","1800"
"57766464","1800","1800","1800"
"57768064","1800","1800","1800"
"57769152","1800","1800","1800"
"57770112","1800","1800","1800"
"57771040","1800","1800","1800"
"57771136","1800","1800","1800"
"57771360","1800","1800","1800"
"57775840","1800","1800","1800"
"57779328","1800","1800","1800"
"57780768","1800","1800","1800"
"57780992","1800","1800","1800"
"57783616","1600","1600","1600"
"57784928","1400","1400","1400"
"57785056","1600","1600","1600"
"57785184","1800","1800","1800"
"57785376","1800","1800","1800"
"57786656","1800","1800","1800"
"57787104","1800","1800","1800"
"57787296","1600","1600","1600"
"57788032","1800","1800","1800"
"57788416","1200","1200","1200"
"57789632","1800","1800","1800"
"57790720","1800","1800","1800"
"57791744","1600","1600","1600"
"57792704","1800","1800","1800"
"57793024","1800","1800","1800"
"57793312","1800","1800","1800"
"57797472","1600","1600","1600"
"57798592","1800","1800","1800"
"57803584","1600","1600","1600"
"57805280","1800","1800","1800"
"57806528","1800","1800","1800"
"57807040","1800","1800","1800"
"57807552","1800","1800","1800"
"57808384","1400","1400","1400"
"57809568","1800","1800","1800"
"57809952","1800","1800","1800"
"57810112","1800","1800","1800"
"57811392","1800","1800","1800"
"57812256","1800","1800","1800"
"57813312","1800","1800","1800"
"57814528","1800","1800","1800"
"57814656","1800","1800","1800"
"57814912","1800","1800","1800"
"57814976","1800","1800","1800"
"57815008","1600","1600","1600"
"57819104","1800","1800","1800"
"57820448","1800","1800","1800"
"57822624","1800","1800","1800"
"57824128","1800","1800","1800"
"57824352","1800","1800","1800"
"57825312","1800","1800","1800"
"57825664","1800","1800","1800"
"57826848","1800","1800","1800"
"57828096","1800","1800","1800"
"57828416","1800","1800","1800"
"57828672","1800","1800","1800"
"57830080","1400","1400","1400"
"57830176","1800","1800","1800"
"57830592","1800","1800","1800"
"57830752","1800","1800","1800"
"57831520","1800","1800","1800"
"57831712","1800","1800","1800"
"57833056","1600","1600","1600"
"57833888","1800","1800","1800"
"57835072","1800","1800","1800"
"57836384","1800","1800","1800"
"57836672","1600","1600","1600"
"57839616","1400","1400","1400"
"57845792","1800","1800","1800"
"57846112","1800","1800","1800"
"57847360","1600","1600","1600"
"57850240","1800","1800","1800"
"57851808","1800","1800","1800"
"57852096","2000","2000","2000"
"57852416","1800","1800","1800"
"57853408","1800","1800","1800"
"57854944","800","800","800"
"57855552","1800","1800","1800"
"57856704","1800","1800","1800"
"57856832","1800","1800","1800"
"57857856","1800","1800","1800"
"57858400","1800","1800","1800"
"57858464","1600","1600","1600"
"57862336","1800","1800","1800"
"57862496","1800","1800","1800"
"57863872","1800","1800","1800"
"57865856","1800","1800","1800"
"57867488","1800","1800","1800"
"57868832","1800","1800","1800"
"57869088","1800","1800","1800"
"57869568","1400","1400","1400"
"57870176","1800","1800","1800"
"57871456","1800","1800","1800"
"57872832","1400","1400","1400"
"57873440","1800","1800","1800"
"57873536","1800","1800","1800"
"57873920","1800","1800","1800"
"57874112","1800","1800","1800"
"57874848","1800","1800","1800"
"57874944","1800","1800","1800"
"57876640","1800","1800","1800"
"57878336","1800","1800","1800"
"57878496","1800","1800","1800"
"57879584","1800","1800","1800"
"57880096","1800","1800","1800"
"57884256","1800","1800","1800"
"57885472","1800","1800","1800"
"57887424","1800","1800","1800"
"57889120","1400","1400","1400"
"57889312","1800","1800","1800"
"57889408","1800","1800","1800"
"57890592","1800","1800","1800"
"57890848","1800","1800","1800"
"57891968","1600","1600","1600"
"57893248","1800","1800","1800"
"57893600","1800","1800","1800"
"57894144","1800","1800","1800"
"57894528","1800","1800","1800"
"57895232","1800","1800","1800"
"57895296","1800","1800","1800"
"57895488","1800","1800","1800"
"57895840","1800","1800","1800"
"57896608","1800","1800","1800"
"57898304","1800","1800","1800"
"57898816","1800","1800","1800"
"57900064","1600","1600","1600"
"57900096","1800","1800","1800"
"57901312","1800","1800","1800"
"57901760","1800","1800","1800"
"57901888","1800","1800","1800"
"57903264","1800","1800","1800"
"57905760","1800","1800","1800"
"57908064","2000","2000","2000"
"57910880","1800","1800","1800"
"57912480","1800","1800","1800"
"57913632","1800","1800","1800"
"57915232","1800","1800","1800"
"57915840","1800","1800","1800"
"57916224","1800","1800","1800"
"57916960","1400","1400","1400"
"57917152","1800","1800","1800"
"57917248","1800","1800","1800"
"57917600","1800","1800","1800"
"57918272","1800","1800","1800"
"57920096","1800","1800","1800"
"57920608","1400","1400","1400"
"57921888","1800","1800","1800"
"57922976","1800","1800","1800"
"57924960","1800","1800","1800"
"57927520","1800","1800","1800"
"57930592","1800","1800","1800"
"57930816","1800","1800","1800"
"57932448","1800","1800","1800"
"57932640","1600","1600","1600"
"57935200","1800","1800","1800"
"57936608","1800","1800","1800"
"57936800","1800","1800","1800"
"57937600","1800","1800","1800"
"57937952","1800","1800","1800"
"57938720","1800","1800","1800"
"57938752","1600","1600","1600"
"57938816","1800","1800","1800"
"57939008","1800","1800","1800"
"57939232","1800","1800","1800"
"57939424","1800","1800","1800"
"57942336","1800","1800","1800"
"57943584","1800","1800","1800"
"57944576","1800","1800","1800"
"57945376","1800","1800","1800"
"57946624","1800","1800","1800"
"57947232","2000","2000","2000"
"57951552","1800","1800","1800"
"57952352","1800","1800","1800"
"57954080","1800","1800","1800"
"57955872","1600","1600","1600"
"57956800","1800","1800","1800"
"57958112","1600","1600","1600"
"57958240","1800","1800","1800"
"57958304","1800","1800","1800"
"57959296","1800","1800","1800"
"57959680","1800","1800","1800"
"57960320","1800","1800","1800"
"57961664","1800","1800","1800"
"57963328","1800","1800","1800"
"57963968","1800","1800","1800"
"57964960","1600","1600","1600"
"57966816","1800","1800","1800"
"57968992","1800","1800","1800"
"57970880","1800","1800","1800"
"57973184","1800","1800","1800"
"57974016","1800","1800","1800"
"57974144","1800","1800","1800"
"57975680","1600","1600","1600"
"57975968","1600","1600","1600"
"57977504","1800","1800","1800"
"57977568","1800","1800","1800"
"57978528","1600","1600","1600"
"57979744","1600","1600","1600"
"57979872","1800","1800","1800"
"57980576","1800","1800","1800"
"57980896","1800","1800","1800"
"57980992","1800","1800","1800"
"57981280","1200","1200","1200"
"57982048","1600","1600","1600"
"57982368","1800","1800","1800"
"57985056","1800","1800","1800"
"57986656","1800","1800","1800"
"57987616","1800","1800","1800"
"57990016","1800","1800","1800"
"57990880","1800","1800","1800"
"57994752","1800","1800","1800"
"57995904","1800","1800","1800"
"57997504","1800","1800","1800"
"57999136","1800","1800","1800"
"57999200","1600","1600","1600"
"57999776","1800","1800","1800"
"58002240","1800","1800","1800"
"58002528","1800","1800","1800"
"58002592","1800","1800","1800"
"58003072","1800","1800","1800"
"58004096","1800","1800","1800"
"58004224","1600","1600","1600"
"58004960","1800","1800","1800"
"58008448","1800","1800","1800"
"58008960","1800","1800","1800"
"58011616","1600","1600","1600"
"58012320","1800","1800","1800"
"58012608","1800","1800","1800"
"58017312","1800","1800","1800"
"58018400","1800","1800","1800"
"58019168","1800","1800","1800"
"58019264","1800","1800","1800"
"58020864","1800","1800","1800"
"58020896","1800","1800","1800"
"58021568","1200","1200","1200"
"58023296","1800","1800","1800"
"58023872","1800","1800","1800"
"58024128","1800","1800","1800"
"58024832","1800","1800","1800"
"58025664","1800","1800","1800"
"58025728","1800","1800","1800"
"58026560","1800","1800","1800"
"58027552","1800","1800","1800"
"58028224","1800","1800","1800"
"58030080","1800","1800","1800"
"58030752","1600","1600","1600"
"58031136","1800","1800","1800"
"58032128","1800","1800","1800"
"58033408","1800","1800","1800"
"58033824","1200","1200","1200"
"58034048","1800","1800","1800"
"58034240","1600","1600","1600"
"58038976","1800","1800","1800"
"58039264","1800","1800","1800"
"58039968","1800","1800","1800"
"58040608","1800","1800","1800"
"58041120","1800","1800","1800"
"58042432","1600","1600","1600"
"58043712","1800","1800","1800"
"58044896","1800","1800","1800"
"58044928","1800","1800","1800"
"58045600","1800","1800","1800"
"58045728","1800","1800","1800"
"58045920","1800","1800","1800"
"58046592","1800","1800","1800"
"58047296","1800","1800","1800"
"58048256","1800","1800","1800"
"58049184","1600","1600","1600"
"58052384","1800","1800","1800"
"58052864","1400","1400","1400"
"58055552","1800","1800","1800"
"58055776","1800","1800","1800"
"58055872","1800","1800","1800"
"58059744","1600","1600","1600"
"58060896","1800","1800","1800"
"58062240","1800","1800","1800"
"58062560","1800","1800","1800"
"58062880","1800","1800","1800"
"58064384","1800","1800","1800"
"58064960","1800","1800","1800"
"58064992","1800","1800","1800"
"58065280","1400","1400","1400"
"58065312","1800","1800","1800"
"58065824","1200","1200","1200"
"58066464","1800","1800","1800"
"58066496","1800","1800","1800"
"58067328","1800","1800","1800"
"58067520","1800","1800","1800"
"58068992","1800","1800","1800"
"58069248","1800","1800","1800"
"58070880","1800","1800","1800"
"58071360","1800","1800","1800"
"58074432","1600","1600","1600"
"58074464","1800","1800","1800"
"58075488","1800","1800","1800"
"58077376","1800","1800","1800"
"58077568","1800","1800","1800"
"58083968","1800","1800","1800"
"58084288","1800","1800","1800"
"58085920","1800","1800","1800"
"58086176","1800","1800","1800"
"58086624","1800","1800","1800"
"58086752","1800","1800","1800"
"58087072","1800","1800","1800"
"58087648","1800","1800","1800"
"58088992","1800","1800","1800"
"58090112","1800","1800","1800"
"58090784","1800","1800","1800"
"58090976","1800","1800","1800"
"58092512","1800","1800","1800"
"58095648","1800","1800","1800"
"58095872","1600","1600","1600"
"58096128","1600","1600","1600"
"58098880","1600","1600","1600"
"58099040","1800","1800","1800"
"58099200","1800","1800","1800"
"58102976","1800","1800","1800"
"58104224","1800","1800","1800"
"58104320","1800","1800","1800"
"58105760","1200","1200","1200"
"58105984","1800","1800","1800"
"58107872","1600","1600","1600"
"58108352","1800","1800","1800"
"58108544","1800","1800","1800"
"58109856","1800","1800","1800"
"58112576","1800","1800","1800"
"58114272","1800","1800","1800"
"58114912","1800","1800","1800"
"58117472","1800","1800","1800"
"58117728","1800","1800","1800"
"58120544","1800","1800","1800"
"58120832","1800","1800","1800"
"58123744","1200","1200","1200"
"58124736","1800","1800","1800"
"58125920","1800","1800","1800"
"58126656","1800","1800","1800"
"58127168","1600","1600","1600"
"58128032","1800","1800","1800"
"58129056","1600","1600","1600"
"58129504","1600","1600","1600"
"58129952","1800","1800","1800"
"58130272","1800","1800","1800"
"58130336","1800","1800","1800"
"58132352","1800","1800","1800"
"58133408","1800","1800","1800"
"58134240","1800","1800","1800"
"58135904","1800","1800","1800"
"58139296","1800","1800","1800"
"58139328","1600","1600","1600"
"58140864","1800","1800","1800"
"58142528","1800","1800","1800"
"58145088","1600","1600","1600"
"58146400","1600","1600","1600"
"58146976","1400","1400","1400"
"58147552","1800","1800","1800"
"58147648","1800","1800","1800"
"58148928","1800","1800","1800"
"58149472","1200","1200","1200"
"58150784","1800","1800","1800"
"58151712","1800","1800","1800"
"58152000","1800","1800","1800"
"58153152","1600","1600","1600"
"58153952","1800","1800","1800"
"58155168","1800","1800","1800"
"58155712","1600","1600","1600"
"58157600","1800","1800","1800"
"58161088","1800","1800","1800"
"58163968","1800","1800","1800"
"58164224","1800","1800","1800"
"58164320","1800","1800","1800"
"58166656","1800","1800","1800"
"58168032","1800","1800","1800"
"58168704","1600","1600","1600"
"58169952","1800","1800","1800"
"58171296","1800","1800","1800"
"58173344","1600","1600","1600"
"58173728","1800","1800","1800"
"58173760","1800","1800","1800"
"58174656","1800","1800","1800"
"58175584","1800","1800","1800"
"58176768","1800","1800","1800"
"58177376","1800","1800","1800"
"58179296","1800","1800","1800"
"58179904","1800","1800","1800"
"58182784","1800","1800","1800"
"58182912","1800","1800","1800"
"58185824","1800","1800","1800"
"58186016","1800","1800","1800"
"58189664","1600","1600","1600"
"58190848","1800","1800","1800"
"58190912","1800","1800","1800"
"58192064","1200","1200","1200"
"58192352","1600","1600","1600"
"58192992","1800","1800","1800"
"58196352","1600","1600","1600"
"58198528","1800","1800","1800"
"58199008","1800","1800","1800"
"58199136","1800","1800","1800"
"58200896","1800","1800","1800"
"58201696","1800","1800","1800"
"58204096","1800","1800","1800"
"58204416","1800","1800","1800"
"58204480","1600","1600","1600"
"58206080","1800","1800","1800"
"58207456","1800","1800","1800"
"58207648","1800","1800","1800"
"58210144","1800","1800","1800"
"58212192","1800","1800","1800"
"58212576","1800","1800","1800"
"58212768","1800","1800","1800"
"58213184","1800","1800","1800"
"58213824","1800","1800","1800"
"58214560","1800","1800","1800"
"58216288","1800","1800","1800"
"58216672","1600","1600","1600"
"58217312","1800","1800","1800"
"58218080","1800","1800","1800"
"58219072","1800","1800","1800"
"58220640","1800","1800","1800"
"58220896","1800","1800","1800"
"58223328","1800","1800","1800"
"58223456","1400","1400","1400"
"58223840","1400","1400","1400"
"58226176","1800","1800","1800"
"58229024","1800","1800","1800"
"58229056","1800","1800","1800"
"58229344","1800","1800","1800"
"58229472","1800","1800","1800"
"58231232","1400","1400","1400"
"58233600","1800","1800","1800"
"58233792","1600","1600","1600"
"58234336","1800","1800","1800"
"58234400","1800","1800","1800"
"58234624","1800","1800","1800"
"58235008","1800","1800","1800"
"58235456","1600","1600","1600"
"58235584","1800","1800","1800"
"58236256","1800","1800","1800"
"58238400","1800","1800","1800"
"58238560","1600","1600","1600"
"58239104","1800","1800","1800"
"58239616","1600","1600","1600"
"58240736","1800","1800","1800"
"58242464","1600","1600","1600"
"58244416","1800","1800","1800"
"58245088","1800","1800","1800"
"58245504","1800","1800","1800"
"58249344","1800","1800","1800"
"58250752","1600","1600","1600"
"58251136","1800","1800","1800"
"58251968","1000","1000","1000"
"58255392","1600","1600","1600"
"58255488","1800","1800","1800"
"58255936","1800","1800","1800"
