"Step","FuN_Kangaroo_runseed=0 - training/episode/reward","FuN_Kangaroo_runseed=0 - training/episode/reward__MIN","FuN_Kangaroo_runseed=0 - training/episode/reward__MAX"
"70368064","1800","1800","1800"
"70368992","1800","1800","1800"
"70369600","1800","1800","1800"
"70371360","1800","1800","1800"
"70371968","1800","1800","1800"
"70372256","1800","1800","1800"
"70373760","1800","1800","1800"
"70373952","1800","1800","1800"
"70374528","1800","1800","1800"
"70375136","1200","1200","1200"
"70375168","2000","2000","2000"
"70377344","1800","1800","1800"
"70378080","1800","1800","1800"
"70378464","1800","1800","1800"
"70380000","1400","1400","1400"
"70381600","1800","1800","1800"
"70381696","1800","1800","1800"
"70381888","1800","1800","1800"
"70386816","2000","2000","2000"
"70387136","1800","1800","1800"
"70387584","1800","1800","1800"
"70387776","2000","2000","2000"
"70388768","1800","1800","1800"
"70389792","1800","1800","1800"
"70389920","1800","1800","1800"
"70390560","1600","1600","1600"
"70392928","1800","1800","1800"
"70393120","1800","1800","1800"
"70393600","1800","1800","1800"
"70393856","1800","1800","1800"
"70395360","1800","1800","1800"
"70395808","1800","1800","1800"
"70396896","1800","1800","1800"
"70397024","1600","1600","1600"
"70398944","1800","1800","1800"
"70399072","1200","1200","1200"
"70400096","1800","1800","1800"
"70403328","1800","1800","1800"
"70404672","1800","1800","1800"
"70407200","1200","1200","1200"
"70408512","1800","1800","1800"
"70408704","1800","1800","1800"
"70410432","1800","1800","1800"
"70411072","1800","1800","1800"
"70412384","1800","1800","1800"
"70413184","1600","1600","1600"
"70414944","1400","1400","1400"
"70415392","1800","1800","1800"
"70416672","2000","2000","2000"
"70417472","1800","1800","1800"
"70418720","1800","1800","1800"
"70419232","2000","2000","2000"
"70420576","1600","1600","1600"
"70420736","1800","1800","1800"
"70421472","1800","1800","1800"
"70421632","1800","1800","1800"
"70422368","1200","1200","1200"
"70424992","1800","1800","1800"
"70425248","1800","1800","1800"
"70430432","1800","1800","1800"
"70431296","1800","1800","1800"
"70432704","1800","1800","1800"
"70433024","2000","2000","2000"
"70434112","1800","1800","1800"
"70434976","1800","1800","1800"
"70435232","1800","1800","1800"
"70435680","1800","1800","1800"
"70436416","1400","1400","1400"
"70436608","1200","1200","1200"
"70437152","1800","1800","1800"
"70437280","1800","1800","1800"
"70439680","1800","1800","1800"
"70440352","2000","2000","2000"
"70444000","1800","1800","1800"
"70444384","2000","2000","2000"
"70445440","2000","2000","2000"
"70446720","1600","1600","1600"
"70446816","2200","2200","2200"
"70448896","1800","1800","1800"
"70451968","1800","1800","1800"
"70452768","1800","1800","1800"
"70453408","2000","2000","2000"
"70454144","1800","1800","1800"
"70455680","1800","1800","1800"
"70456064","2000","2000","2000"
"70456640","1400","1400","1400"
"70456928","1800","1800","1800"
"70457440","1800","1800","1800"
"70458080","1800","1800","1800"
"70458624","2000","2000","2000"
"70458816","1800","1800","1800"
"70462112","1800","1800","1800"
"70464832","1800","1800","1800"
"70466176","1800","1800","1800"
"70468320","1200","1200","1200"
"70468608","1800","1800","1800"
"70469088","2000","2000","2000"
"70470464","2000","2000","2000"
"70474688","1800","1800","1800"
"70475904","1400","1400","1400"
"70476864","1400","1400","1400"
"70477792","1800","1800","1800"
"70477888","1800","1800","1800"
"70478048","2000","2000","2000"
"70479616","1200","1200","1200"
"70480384","1800","1800","1800"
"70480672","2000","2000","2000"
"70480960","1800","1800","1800"
"70481920","2000","2000","2000"
"70484384","1800","1800","1800"
"70485600","2000","2000","2000"
"70486432","1800","1800","1800"
"70487744","1800","1800","1800"
"70490048","1800","1800","1800"
"70490272","1800","1800","1800"
"70490912","1800","1800","1800"
"70492128","1200","1200","1200"
"70492224","1800","1800","1800"
"70492352","1800","1800","1800"
"70495552","1800","1800","1800"
"70497504","1800","1800","1800"
"70497600","1800","1800","1800"
"70499520","1800","1800","1800"
"70501280","1800","1800","1800"
"70501760","1800","1800","1800"
"70502624","1800","1800","1800"
"70503072","1800","1800","1800"
"70503584","1800","1800","1800"
"70504160","1800","1800","1800"
"70504416","2000","2000","2000"
"70506016","2200","2200","2200"
"70507424","1800","1800","1800"
"70508064","1800","1800","1800"
"70509152","1800","1800","1800"
"70509344","1800","1800","1800"
"70509760","1800","1800","1800"
"70511808","1800","1800","1800"
"70515808","2000","2000","2000"
"70516896","1800","1800","1800"
"70517312","1800","1800","1800"
"70519200","1800","1800","1800"
"70519264","1800","1800","1800"
"70521376","1800","1800","1800"
"70521760","1800","1800","1800"
"70522944","1800","1800","1800"
"70523296","1800","1800","1800"
"70524384","2200","2200","2200"
"70525408","2000","2000","2000"
"70525728","1800","1800","1800"
"70526016","1800","1800","1800"
"70527872","1800","1800","1800"
"70529952","2000","2000","2000"
"70531072","1800","1800","1800"
"70531296","2000","2000","2000"
"70531424","1800","1800","1800"
"70533632","1800","1800","1800"
"70533696","1600","1600","1600"
"70535744","1800","1800","1800"
"70536768","1200","1200","1200"
"70538528","1800","1800","1800"
"70540608","1800","1800","1800"
"70543008","1800","1800","1800"
"70545024","1800","1800","1800"
"70546112","1600","1600","1600"
"70546912","1800","1800","1800"
"70547456","1800","1800","1800"
"70548544","1200","1200","1200"
"70551616","1800","1800","1800"
"70552864","1800","1800","1800"
"70553216","1800","1800","1800"
"70553536","2000","2000","2000"
"70554368","1200","1200","1200"
"70555200","1800","1800","1800"
"70555360","1800","1800","1800"
"70557120","1800","1800","1800"
"70557408","1600","1600","1600"
"70560800","1800","1800","1800"
"70561184","1800","1800","1800"
"70562656","1600","1600","1600"
"70564736","1800","1800","1800"
"70566240","1800","1800","1800"
"70566880","1600","1600","1600"
"70567008","1800","1800","1800"
"70567584","1800","1800","1800"
"70567872","1800","1800","1800"
"70568288","1600","1600","1600"
"70570848","1800","1800","1800"
"70571488","2000","2000","2000"
"70572256","2000","2000","2000"
"70573408","2000","2000","2000"
"70574624","1800","1800","1800"
"70575296","1800","1800","1800"
"70576032","1800","1800","1800"
"70576672","2000","2000","2000"
"70576992","1800","1800","1800"
"70577056","2000","2000","2000"
"70578720","1800","1800","1800"
"70580928","1800","1800","1800"
"70584352","1800","1800","1800"
"70585984","1800","1800","1800"
"70586080","2000","2000","2000"
"70589280","1800","1800","1800"
"70590112","1800","1800","1800"
"70590720","1800","1800","1800"
"70590816","1800","1800","1800"
"70592448","1800","1800","1800"
"70593184","1800","1800","1800"
"70593856","1800","1800","1800"
"70595008","1800","1800","1800"
"70597056","1800","1800","1800"
"70598720","1800","1800","1800"
"70598752","1800","1800","1800"
"70601184","1400","1400","1400"
"70604096","1800","1800","1800"
"70606048","1800","1800","1800"
"70607712","1800","1800","1800"
"70609760","1800","1800","1800"
"70609952","2000","2000","2000"
"70610400","1800","1800","1800"
"70610976","1800","1800","1800"
"70611776","1600","1600","1600"
"70612448","1800","1800","1800"
"70612512","1800","1800","1800"
"70616128","2000","2000","2000"
"70616704","1800","1800","1800"
"70617888","1800","1800","1800"
"70618624","1800","1800","1800"
"70619808","1800","1800","1800"
"70620384","1800","1800","1800"
"70621440","1800","1800","1800"
"70622336","1800","1800","1800"
"70622496","1800","1800","1800"
"70622560","1600","1600","1600"
"70623360","1800","1800","1800"
"70624224","1800","1800","1800"
"70625824","1800","1800","1800"
"70627712","1800","1800","1800"
"70629344","1800","1800","1800"
"70629696","1800","1800","1800"
"70629792","1800","1800","1800"
"70632064","1800","1800","1800"
"70632768","1800","1800","1800"
"70633376","1800","1800","1800"
"70636448","1800","1800","1800"
"70637184","1800","1800","1800"
"70638304","1800","1800","1800"
"70639712","1800","1800","1800"
"70640256","1800","1800","1800"
"70640480","1800","1800","1800"
"70641440","1600","1600","1600"
"70643200","1800","1800","1800"
"70644320","1800","1800","1800"
"70645920","1800","1800","1800"
"70646016","2000","2000","2000"
"70647072","2000","2000","2000"
"70647520","1800","1800","1800"
"70649344","1800","1800","1800"
"70651040","1800","1800","1800"
"70651488","1800","1800","1800"
"70656576","2000","2000","2000"
"70656704","1800","1800","1800"
"70657952","2000","2000","2000"
"70658144","1800","1800","1800"
"70658752","1800","1800","1800"
"70659680","1800","1800","1800"
"70661376","1800","1800","1800"
"70661856","1800","1800","1800"
"70662304","1800","1800","1800"
"70663072","1600","1600","1600"
"70663808","1800","1800","1800"
"70665728","1600","1600","1600"
"70667456","1800","1800","1800"
"70667616","1800","1800","1800"
"70667744","1800","1800","1800"
"70668064","2000","2000","2000"
"70668672","1800","1800","1800"
"70669120","1800","1800","1800"
"70673088","1800","1800","1800"
"70674944","1800","1800","1800"
"70675168","1600","1600","1600"
"70675520","1800","1800","1800"
"70678400","1800","1800","1800"
"70678432","1800","1800","1800"
"70679648","1800","1800","1800"
"70680480","1800","1800","1800"
"70681856","1800","1800","1800"
"70683200","1800","1800","1800"
"70683616","1800","1800","1800"
"70684128","1800","1800","1800"
"70684800","1800","1800","1800"
"70684864","1200","1200","1200"
"70689376","1800","1800","1800"
"70689408","1800","1800","1800"
"70690368","1800","1800","1800"
"70690784","1800","1800","1800"
"70691200","1800","1800","1800"
"70692704","1800","1800","1800"
"70694368","1800","1800","1800"
"70694784","1800","1800","1800"
"70696416","1600","1600","1600"
"70697344","1800","1800","1800"
"70697792","1200","1200","1200"
"70698304","1600","1600","1600"
"70699328","2000","2000","2000"
"70699392","1800","1800","1800"
"70700224","1800","1800","1800"
"70701280","1800","1800","1800"
"70701312","1800","1800","1800"
"70702208","1800","1800","1800"
"70703168","1800","1800","1800"
"70703520","1800","1800","1800"
"70704896","1800","1800","1800"
"70705344","1800","1800","1800"
"70707264","1800","1800","1800"
"70707488","1800","1800","1800"
"70707552","1800","1800","1800"
"70709120","1800","1800","1800"
"70711040","1600","1600","1600"
"70711072","1800","1800","1800"
"70711456","1800","1800","1800"
"70712512","1800","1800","1800"
"70712608","1800","1800","1800"
"70712864","1800","1800","1800"
"70714304","1800","1800","1800"
"70716224","1800","1800","1800"
"70716608","1200","1200","1200"
"70718208","1800","1800","1800"
"70719456","1800","1800","1800"
"70722016","1800","1800","1800"
"70722848","1800","1800","1800"
"70723040","2000","2000","2000"
"70723072","1800","1800","1800"
"70723776","1600","1600","1600"
"70725088","1800","1800","1800"
"70727008","1800","1800","1800"
"70729024","1800","1800","1800"
"70729088","1800","1800","1800"
"70730080","1800","1800","1800"
"70730784","1800","1800","1800"
"70732736","1800","1800","1800"
"70732896","1800","1800","1800"
"70733696","1600","1600","1600"
"70734272","1800","1800","1800"
"70734400","1600","1600","1600"
"70734624","1800","1800","1800"
"70736096","1600","1600","1600"
"70737952","1800","1800","1800"
"70738112","800","800","800"
"70738368","1800","1800","1800"
"70738400","1800","1800","1800"
"70739936","1800","1800","1800"
"70740736","1800","1800","1800"
"70743744","2000","2000","2000"
"70743872","1800","1800","1800"
"70744576","1800","1800","1800"
"70744640","1800","1800","1800"
"70744896","2000","2000","2000"
"70746976","1600","1600","1600"
"70747616","2000","2000","2000"
"70748448","1800","1800","1800"
"70749536","1600","1600","1600"
"70750720","1600","1600","1600"
"70750816","1800","1800","1800"
"70751648","1800","1800","1800"
"70752480","1800","1800","1800"
"70754368","1800","1800","1800"
"70755392","1400","1400","1400"
"70755456","1200","1200","1200"
"70756608","1800","1800","1800"
"70758112","2000","2000","2000"
"70758144","2000","2000","2000"
"70759968","1800","1800","1800"
"70760128","1800","1800","1800"
"70760224","1800","1800","1800"
"70761600","1800","1800","1800"
"70762304","1800","1800","1800"
"70762880","1600","1600","1600"
"70765536","1800","1800","1800"
"70766208","1800","1800","1800"
"70766688","1800","1800","1800"
"70768288","1800","1800","1800"
"70768512","2000","2000","2000"
"70770688","1800","1800","1800"
"70771232","1800","1800","1800"
"70772640","1800","1800","1800"
"70773312","1800","1800","1800"
"70777056","1800","1800","1800"
"70778336","1800","1800","1800"
"70779872","1800","1800","1800"
"70779968","1800","1800","1800"
"70783360","1800","1800","1800"
"70783744","2000","2000","2000"
"70783936","2000","2000","2000"
"70784000","1800","1800","1800"
"70784800","1600","1600","1600"
"70785664","1200","1200","1200"
"70788512","1600","1600","1600"
"70789888","1600","1600","1600"
"70790464","1800","1800","1800"
"70790976","1800","1800","1800"
"70791968","1800","1800","1800"
"70792448","1800","1800","1800"
"70793024","1800","1800","1800"
"70793536","1800","1800","1800"
"70794144","1800","1800","1800"
"70794336","1800","1800","1800"
"70795872","1800","1800","1800"
"70799776","1800","1800","1800"
"70800032","1800","1800","1800"
"70800096","2000","2000","2000"
"70801568","1600","1600","1600"
"70802912","1600","1600","1600"
"70802944","1400","1400","1400"
"70803456","1800","1800","1800"
"70805344","1800","1800","1800"
"70806336","1800","1800","1800"
"70807808","1800","1800","1800"
"70809024","1800","1800","1800"
"70809984","1200","1200","1200"
"70810080","1800","1800","1800"
"70811680","1600","1600","1600"
"70812064","1800","1800","1800"
"70812608","1800","1800","1800"
"70813600","1600","1600","1600"
"70814720","1800","1800","1800"
"70815232","1800","1800","1800"
"70815968","1800","1800","1800"
"70816032","1800","1800","1800"
"70819424","1400","1400","1400"
"70819744","1600","1600","1600"
"70820352","1800","1800","1800"
"70821856","1800","1800","1800"
"70822528","2000","2000","2000"
"70824640","1800","1800","1800"
"70825152","1800","1800","1800"
"70827328","1800","1800","1800"
"70829024","1800","1800","1800"
"70829056","2000","2000","2000"
"70829568","1800","1800","1800"
"70830112","2000","2000","2000"
"70830816","1800","1800","1800"
"70831776","1800","1800","1800"
"70833248","1600","1600","1600"
"70833472","1800","1800","1800"
"70835360","1800","1800","1800"
"70836352","1200","1200","1200"
"70836704","600","600","600"
"70837632","1800","1800","1800"
"70837696","1600","1600","1600"
"70839296","1200","1200","1200"
"70839968","2000","2000","2000"
"70841024","1600","1600","1600"
"70842080","1800","1800","1800"
"70843360","1800","1800","1800"
"70846720","1800","1800","1800"
"70848352","2000","2000","2000"
"70848896","1800","1800","1800"
"70849696","1800","1800","1800"
"70851392","2000","2000","2000"
"70851712","1800","1800","1800"
"70852480","1800","1800","1800"
"70852800","1800","1800","1800"
"70853376","2000","2000","2000"
"70853472","1800","1800","1800"
"70854848","1800","1800","1800"
"70855264","1800","1800","1800"
"70855424","1800","1800","1800"
"70857024","1800","1800","1800"
"70857536","1200","1200","1200"
"70858048","1800","1800","1800"
"70858144","1400","1400","1400"
"70858304","1200","1200","1200"
"70858656","1400","1400","1400"
"70860512","1800","1800","1800"
"70861120","1800","1800","1800"
"70863232","1800","1800","1800"
"70868448","1800","1800","1800"
"70868608","1800","1800","1800"
"70870592","1800","1800","1800"
"70872128","2000","2000","2000"
