"Step","MDM_Frostbite_25_3 - hierarchy_use/hierarchy_selected_4","MDM_Frostbite_25_3 - hierarchy_use/hierarchy_selected_4__MIN","MDM_Frostbite_25_3 - hierarchy_use/hierarchy_selected_4__MAX","MDM_Frostbite_25_2 - hierarchy_use/hierarchy_selected_4","MDM_Frostbite_25_2 - hierarchy_use/hierarchy_selected_4__MIN","MDM_Frostbite_25_2 - hierarchy_use/hierarchy_selected_4__MAX","MDM_Frostbite_25_1 - hierarchy_use/hierarchy_selected_4","MDM_Frostbite_25_1 - hierarchy_use/hierarchy_selected_4__MIN","MDM_Frostbite_25_1 - hierarchy_use/hierarchy_selected_4__MAX"
"2610944","1","1","1","","","","","",""
"2611008","","","","1","1","1","","",""
"2623136","","","","1","1","1","","",""
"2623648","1","1","1","","","","","",""
"2623840","","","","","","","1","1","1"
"2635584","","","","","","","1","1","1"
"2635712","1","1","1","","","","","",""
"2636448","","","","1","1","1","","",""
"2648896","","","","1","1","1","","",""
"2649280","1","1","1","","","","","",""
"2649536","","","","","","","1","1","1"
"2661984","","","","","","","1","1","1"
"2662080","","","","1","1","1","","",""
"2662368","1","1","1","","","","","",""
"2673056","","","","","","","1","1","1"
"2674848","1","1","1","","","","","",""
"2674944","","","","1","1","1","","",""
"2686560","","","","1","1","1","","",""
"2687488","","","","","","","1","1","1"
"2687968","1","1","1","","","","","",""
"2699456","0.994140625","0.994140625","0.994140625","","","","","",""
"2699872","","","","1","1","1","","",""
"2700736","","","","","","","0.994140625","0.994140625","0.994140625"
"2712672","1","1","1","","","","","",""
"2712832","","","","","","","1","1","1"
"2713408","","","","1","1","1","","",""
"2725664","1","1","1","","","","","",""
"2726080","","","","1","1","1","","",""
"2726112","","","","","","","1","1","1"
"2737760","","","","1","1","1","","",""
"2738496","0.998046875","0.998046875","0.998046875","","","","","",""
"2739136","","","","","","","1","1","1"
"2750176","","","","","","","1","1","1"
"2751648","0.990234375","0.990234375","0.990234375","","","","","",""
"2751808","","","","1","1","1","","",""
"2762144","","","","1","1","1","","",""
"2764224","","","","","","","1","1","1"
"2764704","1","1","1","","","","","",""
"2776800","","","","","","","1","1","1"
"2777312","1","1","1","","","","","",""
"2777568","","","","1","1","1","","",""
"2789888","","","","1","1","1","","",""
"2789984","1","1","1","","","","","",""
"2790144","","","","","","","1","1","1"
"2801984","","","","1","1","1","","",""
"2802592","1","1","1","","","","","",""
"2803008","","","","","","","1","1","1"
"2815936","1","1","1","1","1","1","0.994140625","0.994140625","0.994140625"
"2827776","","","","1","1","1","","",""
"2827936","","","","","","","1","1","1"
"2828480","1","1","1","","","","","",""
"2840800","1","1","1","","","","","",""
"2841344","","","","1","1","1","","",""
"2841472","","","","","","","0.994140625","0.994140625","0.994140625"
"2853344","","","","","","","1","1","1"
"2854176","1","1","1","","","","","",""
"2854336","","","","1","1","1","","",""
"2864000","","","","","","","1","1","1"
"2866880","","","","1","1","1","","",""
"2866976","1","1","1","","","","","",""
"2878432","","","","1","1","1","","",""
"2879616","1","1","1","","","","","",""
"2879840","","","","","","","0.994140625","0.994140625","0.994140625"
"2890368","","","","1","1","1","","",""
"2892096","1","1","1","","","","1","1","1"
"2904192","","","","","","","1","1","1"
"2905312","","","","1","1","1","","",""
"2905376","0.98828125","0.98828125","0.98828125","","","","","",""
"2917088","0.98828125","0.98828125","0.98828125","","","","","",""
"2918176","","","","","","","1","1","1"
"2918368","","","","1","1","1","","",""
"2929184","","","","1","1","1","","",""
"2930112","","","","","","","1","1","1"
"2930848","0.98828125","0.98828125","0.98828125","","","","","",""
"2943808","1","1","1","","","","","",""
"2943840","","","","","","","1","1","1"
"2943936","","","","1","1","1","","",""
"2956512","","","","","","","1","1","1"
"2956576","1","1","1","","","","","",""
"2956608","","","","1","1","1","","",""
"2968192","","","","","","","1","1","1"
"2969024","","","","1","1","1","","",""
"2969280","0.98828125","0.98828125","0.98828125","","","","","",""
"2981536","1","1","1","","","","","",""
"2981760","","","","","","","1","1","1"
"2982208","","","","1","1","1","","",""
"2995040","","","","1","1","1","0.994140625","0.994140625","0.994140625"
"2995136","1","1","1","","","","","",""
"3007104","","","","1","1","1","","",""
"3007584","","","","","","","1","1","1"
"3007936","1","1","1","","","","","",""
"3020384","0.98828125","0.98828125","0.98828125","","","","","",""
"3020544","","","","1","1","1","","",""
"3020768","","","","","","","1","1","1"
"3033216","0.9765625","0.9765625","0.9765625","","","","","",""
"3033408","","","","","","","1","1","1"
"3033472","","","","1","1","1","","",""
"3045152","","","","","","","1","1","1"
"3046080","0.970703125","0.970703125","0.970703125","","","","","",""
"3046368","","","","1","1","1","","",""
"3057984","","","","1","1","1","","",""
"3058848","","","","","","","1","1","1"
"3059072","0.994140625","0.994140625","0.994140625","","","","","",""
"3070976","0.98828125","0.98828125","0.98828125","","","","","",""
"3071360","","","","1","1","1","","",""
"3071904","","","","","","","0.994140625","0.994140625","0.994140625"
"3084192","0.982421875","0.982421875","0.982421875","","","","","",""
"3084320","","","","","","","1","1","1"
"3084544","","","","1","1","1","","",""
"3095328","","","","1","1","1","","",""
"3096928","","","","","","","1","1","1"
"3097568","0.970703125","0.970703125","0.970703125","","","","","",""
"3108224","","","","1","1","1","","",""
"3109824","0.94140625","0.94140625","0.94140625","","","","","",""
"3110368","","","","","","","1","1","1"
"3121952","","","","","","","0.98828125","0.98828125","0.98828125"
"3122560","0.939453125","0.939453125","0.939453125","","","","","",""
"3122784","","","","1","1","1","","",""
"3135232","","","","","","","1","1","1"
"3135840","","","","1","1","1","","",""
"3135968","0.96484375","0.96484375","0.96484375","","","","","",""
"3148384","","","","1","1","1","","",""
"3148704","0.9609375","0.9609375","0.9609375","","","","1","1","1"
"3160384","0.951171875","0.951171875","0.951171875","","","","","",""
"3161504","","","","1","1","1","1","1","1"
"3172864","","","","1","1","1","","",""
"3174016","0.94140625","0.94140625","0.94140625","","","","","",""
"3174272","","","","","","","1","1","1"
"3186656","","","","","","","1","1","1"
"3186944","0.931640625","0.931640625","0.931640625","","","","","",""
"3187168","","","","1","1","1","","",""
"3199616","","","","1","1","1","","",""
"3199680","","","","","","","1","1","1"
"3199744","0.9375","0.9375","0.9375","","","","","",""
"3212384","","","","1","1","1","","",""
"3212640","","","","","","","1","1","1"
"3212768","0.9375","0.9375","0.9375","","","","","",""
"3225152","","","","","","","1","1","1"
"3225280","0.9375","0.9375","0.9375","","","","","",""
"3225504","","","","1","1","1","","",""
"3238144","","","","","","","1","1","1"
"3238176","","","","1","1","1","","",""
"3238368","0.908203125","0.908203125","0.908203125","","","","","",""
"3249440","0.84375","0.84375","0.84375","","","","","",""
"3250208","","","","","","","1","1","1"
"3250528","","","","1","1","1","","",""
"3262720","","","","1","1","1","","",""
"3263872","0.83203125","0.83203125","0.83203125","","","","","",""
"3263936","","","","","","","1","1","1"
"3275808","0.8125","0.8125","0.8125","","","","","",""
"3276384","","","","","","","1","1","1"
"3276768","","","","1","1","1","","",""
"3288960","","","","1","1","1","","",""
"3289376","","","","","","","1","1","1"
"3289472","0.8125","0.8125","0.8125","","","","","",""
"3301792","0.8125","0.8125","0.8125","","","","","",""
"3302272","","","","","","","1","1","1"
"3302336","","","","1","1","1","","",""
"3314368","","","","","","","1","1","1"
"3314688","","","","1","1","1","","",""
"3315136","0.79296875","0.79296875","0.79296875","","","","","",""
"3326336","","","","1","1","1","","",""
"3327392","","","","","","","1","1","1"
"3327680","0.755859375","0.755859375","0.755859375","","","","","",""
"3339296","0.7421875","0.7421875","0.7421875","","","","","",""
"3340064","","","","1","1","1","","",""
"3340768","","","","","","","1","1","1"
"3352416","","","","1","1","1","","",""
"3352704","","","","","","","1","1","1"
"3353120","0.69921875","0.69921875","0.69921875","","","","","",""
"3365888","","","","","","","1","1","1"
"3365920","","","","1","1","1","","",""
"3366112","0.671875","0.671875","0.671875","","","","","",""
"3378496","","","","0.994140625","0.994140625","0.994140625","","",""
"3379008","0.66796875","0.66796875","0.66796875","","","","1","1","1"
"3390880","","","","1","1","1","","",""
"3391584","","","","","","","1","1","1"
"3391936","0.580078125","0.580078125","0.580078125","","","","","",""
"3404096","","","","1","1","1","","",""
"3404736","","","","","","","1","1","1"
"3404768","0.529296875","0.529296875","0.529296875","","","","","",""
"3417024","","","","0.994140625","0.994140625","0.994140625","","",""
"3417216","","","","","","","1","1","1"
"3417536","0.49609375","0.49609375","0.49609375","","","","","",""
"3429856","","","","1","1","1","","",""
"3430112","0.46875","0.46875","0.46875","","","","","",""
"3430336","","","","","","","1","1","1"
"3441888","","","","","","","1","1","1"
"3442112","","","","1","1","1","","",""
"3442720","0.453125","0.453125","0.453125","","","","","",""
"3455392","","","","","","","1","1","1"
"3455424","","","","1","1","1","","",""
"3455936","0.4375","0.4375","0.4375","","","","","",""
"3466592","0.435546875","0.435546875","0.435546875","","","","","",""
"3468704","","","","1","1","1","","",""
"3468768","","","","","","","1","1","1"
"3480160","","","","","","","1","1","1"
"3481472","","","","1","1","1","","",""
"3481504","0.40625","0.40625","0.40625","","","","","",""
"3493344","","","","","","","1","1","1"
"3494080","0.39453125","0.39453125","0.39453125","","","","","",""
"3494144","","","","0.994140625","0.994140625","0.994140625","","",""
"3504192","","","","1","1","1","","",""
"3507040","","","","","","","1","1","1"
"3507168","0.380859375","0.380859375","0.380859375","","","","","",""
"3519072","0.375","0.375","0.375","","","","","",""
"3519328","","","","","","","1","1","1"
"3519744","","","","1","1","1","","",""
"3532192","","","","","","","1","1","1"
"3532672","0.36328125","0.36328125","0.36328125","","","","","",""
"3532768","","","","1","1","1","","",""
"3545280","","","","","","","1","1","1"
"3545408","","","","1","1","1","","",""
"3545504","0.34375","0.34375","0.34375","","","","","",""
"3557920","","","","","","","1","1","1"
"3557952","0.34375","0.34375","0.34375","1","1","1","","",""
"3570688","","","","0.994140625","0.994140625","0.994140625","","",""
"3570816","0.34375","0.34375","0.34375","","","","","",""
"3571136","","","","","","","1","1","1"
"3583520","","","","","","","1","1","1"
"3583840","0.341796875","0.341796875","0.341796875","","","","","",""
"3583968","","","","1","1","1","","",""
"3595840","","","","1","1","1","","",""
"3596640","0.314453125","0.314453125","0.314453125","","","","","",""
"3596704","","","","","","","1","1","1"
"3608928","","","","1","1","1","","",""
"3609312","0.275390625","0.275390625","0.275390625","","","","","",""
"3609344","","","","","","","1","1","1"
"3620928","","","","","","","1","1","1"
"3621216","0.25","0.25","0.25","","","","","",""
"3622176","","","","0.94921875","0.94921875","0.94921875","","",""
"3633632","","","","","","","1","1","1"
"3634240","","","","0.9375","0.9375","0.9375","","",""
"3634976","0.25","0.25","0.25","","","","","",""
"3647744","","","","0.919921875","0.919921875","0.919921875","1","1","1"
"3647840","0.25","0.25","0.25","","","","","",""
"3660160","0.248046875","0.248046875","0.248046875","","","","","",""
"3660640","","","","","","","1","1","1"
"3660736","","","","0.90625","0.90625","0.90625","","",""
"3673216","","","","","","","1","1","1"
"3673280","0.220703125","0.220703125","0.220703125","","","","","",""
"3673536","","","","0.90625","0.90625","0.90625","","",""
"3685248","","","","0.9296875","0.9296875","0.9296875","","",""
"3685440","","","","","","","1","1","1"
"3686144","0.193359375","0.193359375","0.193359375","","","","","",""
"3698592","","","","0.9375","0.9375","0.9375","","",""
"3698848","0.181640625","0.181640625","0.181640625","","","","","",""
"3698912","","","","","","","1","1","1"
"3711136","","","","","","","1","1","1"
"3711808","","","","0.9375","0.9375","0.9375","","",""
"3711968","0.16015625","0.16015625","0.16015625","","","","","",""
"3724224","","","","","","","1","1","1"
"3724384","0.15625","0.15625","0.15625","","","","","",""
"3724544","","","","0.9375","0.9375","0.9375","","",""
"3736960","","","","","","","1","1","1"
"3737216","0.15625","0.15625","0.15625","","","","","",""
"3737536","","","","0.931640625","0.931640625","0.931640625","","",""
"3749664","0.166015625","0.166015625","0.166015625","0.931640625","0.931640625","0.931640625","","",""
"3750176","","","","","","","1","1","1"
"3761632","","","","0.92578125","0.92578125","0.92578125","","",""
"3762592","","","","","","","1","1","1"
"3762688","0.158203125","0.158203125","0.158203125","","","","","",""
"3775040","","","","","","","1","1","1"
"3775616","0.15625","0.15625","0.15625","","","","","",""
"3775936","","","","0.890625","0.890625","0.890625","","",""
"3787552","0.16796875","0.16796875","0.16796875","","","","","",""
"3788512","","","","0.85546875","0.85546875","0.85546875","","",""
"3788544","","","","","","","0.994140625","0.994140625","0.994140625"
"3800864","","","","","","","0.994140625","0.994140625","0.994140625"
"3801280","0.15625","0.15625","0.15625","","","","","",""
"3801568","","","","0.84375","0.84375","0.84375","","",""
"3812608","0.130859375","0.130859375","0.130859375","","","","","",""
"3813760","","","","0.802734375","0.802734375","0.802734375","","",""
"3814208","","","","","","","1","1","1"
"3826848","","","","0.771484375","0.771484375","0.771484375","","",""
"3827040","0.13671875","0.13671875","0.13671875","","","","","",""
"3827168","","","","","","","1","1","1"
"3839072","","","","0.787109375","0.787109375","0.787109375","","",""
"3839552","","","","","","","1","1","1"
"3839808","0.13671875","0.13671875","0.13671875","","","","","",""
"3852416","","","","0.75","0.75","0.75","","",""
"3852640","","","","","","","0.98828125","0.98828125","0.98828125"
"3852672","0.130859375","0.130859375","0.130859375","","","","","",""
"3865120","0.125","0.125","0.125","","","","","",""
"3865568","","","","0.72265625","0.72265625","0.72265625","1","1","1"
"3877600","","","","0.68359375","0.68359375","0.68359375","","",""
"3878112","0.125","0.125","0.125","","","","","",""
"3878304","","","","","","","1","1","1"
"3890208","","","","","","","1","1","1"
"3890528","0.125","0.125","0.125","","","","","",""
"3891168","","","","0.654296875","0.654296875","0.654296875","","",""
"3903168","","","","","","","1","1","1"
"3903776","0.125","0.125","0.125","","","","","",""
"3903936","","","","0.630859375","0.630859375","0.630859375","","",""
"3916544","0.130859375","0.130859375","0.130859375","","","","","",""
"3916608","","","","0.595703125","0.595703125","0.595703125","","",""
