"Step","MDM_Frostbite_25_3 - hierarchy_use/hierarchy_selected_3","MDM_Frostbite_25_3 - hierarchy_use/hierarchy_selected_3__MIN","MDM_Frostbite_25_3 - hierarchy_use/hierarchy_selected_3__MAX","MDM_Frostbite_25_2 - hierarchy_use/hierarchy_selected_3","MDM_Frostbite_25_2 - hierarchy_use/hierarchy_selected_3__MIN","MDM_Frostbite_25_2 - hierarchy_use/hierarchy_selected_3__MAX","MDM_Frostbite_25_1 - hierarchy_use/hierarchy_selected_3","MDM_Frostbite_25_1 - hierarchy_use/hierarchy_selected_3__MIN","MDM_Frostbite_25_1 - hierarchy_use/hierarchy_selected_3__MAX"
"2559648","","","","0.09375","0.09375","0.09375","","",""
"2572192","","","","0.111328125","0.111328125","0.111328125","","",""
"2572448","","","","","","","0","0","0"
"2572608","0.013671875","0.013671875","0.013671875","","","","","",""
"2584928","","","","","","","0","0","0"
"2585376","0","0","0","","","","","",""
"2585568","","","","0.10546875","0.10546875","0.10546875","","",""
"2596992","0","0","0","","","","","",""
"2597888","","","","0.06640625","0.06640625","0.06640625","","",""
"2598368","","","","","","","0","0","0"
"2610528","","","","","","","0","0","0"
"2610944","0","0","0","","","","","",""
"2611008","","","","0.0625","0.0625","0.0625","","",""
"2623136","","","","0.0625","0.0625","0.0625","","",""
"2623648","0","0","0","","","","","",""
"2623840","","","","","","","0","0","0"
"2635584","","","","","","","0","0","0"
"2635712","0","0","0","","","","","",""
"2636448","","","","0.052734375","0.052734375","0.052734375","","",""
"2648896","","","","0.037109375","0.037109375","0.037109375","","",""
"2649280","0","0","0","","","","","",""
"2649536","","","","","","","0","0","0"
"2661984","","","","","","","0","0","0"
"2662080","","","","0.017578125","0.017578125","0.017578125","","",""
"2662368","0","0","0","","","","","",""
"2673056","","","","","","","0","0","0"
"2674848","0","0","0","","","","","",""
"2674944","","","","0.005859375","0.005859375","0.005859375","","",""
"2686560","","","","0","0","0","","",""
"2687488","","","","","","","0","0","0"
"2687968","0","0","0","","","","","",""
"2699456","0","0","0","","","","","",""
"2699872","","","","0","0","0","","",""
"2700736","","","","","","","0","0","0"
"2712672","0","0","0","","","","","",""
"2712832","","","","","","","0","0","0"
"2713408","","","","0","0","0","","",""
"2725664","0","0","0","","","","","",""
"2726080","","","","0","0","0","","",""
"2726112","","","","","","","0","0","0"
"2737760","","","","0","0","0","","",""
"2738496","0","0","0","","","","","",""
"2739136","","","","","","","0","0","0"
"2750176","","","","","","","0","0","0"
"2751648","0","0","0","","","","","",""
"2751808","","","","0","0","0","","",""
"2762144","","","","0","0","0","","",""
"2764224","","","","","","","0","0","0"
"2764704","0","0","0","","","","","",""
"2776800","","","","","","","0","0","0"
"2777312","0","0","0","","","","","",""
"2777568","","","","0.0078125","0.0078125","0.0078125","","",""
"2789888","","","","0.00390625","0.00390625","0.00390625","","",""
"2789984","0","0","0","","","","","",""
"2790144","","","","","","","0","0","0"
"2801984","","","","0.029296875","0.029296875","0.029296875","","",""
"2802592","0","0","0","","","","","",""
"2803008","","","","","","","0","0","0"
"2815936","0","0","0","0.013671875","0.013671875","0.013671875","0","0","0"
"2827776","","","","0.00390625","0.00390625","0.00390625","","",""
"2827936","","","","","","","0","0","0"
"2828480","0","0","0","","","","","",""
"2840800","0","0","0","","","","","",""
"2841344","","","","0","0","0","","",""
"2841472","","","","","","","0","0","0"
"2853344","","","","","","","0","0","0"
"2854176","0","0","0","","","","","",""
"2854336","","","","0","0","0","","",""
"2864000","","","","","","","0","0","0"
"2866880","","","","0","0","0","","",""
"2866976","0","0","0","","","","","",""
"2878432","","","","0","0","0","","",""
"2879616","0","0","0","","","","","",""
"2879840","","","","","","","0","0","0"
"2890368","","","","0.017578125","0.017578125","0.017578125","","",""
"2892096","0","0","0","","","","0","0","0"
"2904192","","","","","","","0","0","0"
"2905312","","","","0.009765625","0.009765625","0.009765625","","",""
"2905376","0","0","0","","","","","",""
"2917088","0","0","0","","","","","",""
"2918176","","","","","","","0","0","0"
"2918368","","","","0.0078125","0.0078125","0.0078125","","",""
"2929184","","","","0.01171875","0.01171875","0.01171875","","",""
"2930112","","","","","","","0","0","0"
"2930848","0.005859375","0.005859375","0.005859375","","","","","",""
"2943808","0","0","0","","","","","",""
"2943840","","","","","","","0","0","0"
"2943936","","","","0","0","0","","",""
"2956512","","","","","","","0","0","0"
"2956576","0","0","0","","","","","",""
"2956608","","","","0.005859375","0.005859375","0.005859375","","",""
"2968192","","","","","","","0","0","0"
"2969024","","","","0","0","0","","",""
"2969280","0","0","0","","","","","",""
"2981536","0","0","0","","","","","",""
"2981760","","","","","","","0","0","0"
"2982208","","","","0","0","0","","",""
"2995040","","","","0","0","0","0.005859375","0.005859375","0.005859375"
"2995136","0","0","0","","","","","",""
"3007104","","","","0","0","0","","",""
"3007584","","","","","","","0","0","0"
"3007936","0","0","0","","","","","",""
"3020384","0","0","0","","","","","",""
"3020544","","","","0","0","0","","",""
"3020768","","","","","","","0","0","0"
"3033216","0.01171875","0.01171875","0.01171875","","","","","",""
"3033408","","","","","","","0","0","0"
"3033472","","","","0.01171875","0.01171875","0.01171875","","",""
"3045152","","","","","","","0","0","0"
"3046080","0.029296875","0.029296875","0.029296875","","","","","",""
"3046368","","","","0.005859375","0.005859375","0.005859375","","",""
"3057984","","","","0","0","0","","",""
"3058848","","","","","","","0.005859375","0.005859375","0.005859375"
"3059072","0.005859375","0.005859375","0.005859375","","","","","",""
"3070976","0","0","0","","","","","",""
"3071360","","","","0","0","0","","",""
"3071904","","","","","","","0.005859375","0.005859375","0.005859375"
"3084192","0","0","0","","","","","",""
"3084320","","","","","","","0","0","0"
"3084544","","","","0","0","0","","",""
"3095328","","","","0.005859375","0.005859375","0.005859375","","",""
"3096928","","","","","","","0","0","0"
"3097568","0","0","0","","","","","",""
"3108224","","","","0.01171875","0.01171875","0.01171875","","",""
"3109824","0","0","0","","","","","",""
"3110368","","","","","","","0","0","0"
"3121952","","","","","","","0.01171875","0.01171875","0.01171875"
"3122560","0","0","0","","","","","",""
"3122784","","","","0.017578125","0.017578125","0.017578125","","",""
"3135232","","","","","","","0","0","0"
"3135840","","","","0","0","0","","",""
"3135968","0","0","0","","","","","",""
"3148384","","","","0","0","0","","",""
"3148704","0","0","0","","","","0","0","0"
"3160384","0.005859375","0.005859375","0.005859375","","","","","",""
"3161504","","","","0.005859375","0.005859375","0.005859375","0","0","0"
"3172864","","","","0.005859375","0.005859375","0.005859375","","",""
"3174016","0.01171875","0.01171875","0.01171875","","","","","",""
"3174272","","","","","","","0","0","0"
"3186656","","","","","","","0.005859375","0.005859375","0.005859375"
"3186944","0.029296875","0.029296875","0.029296875","","","","","",""
"3187168","","","","0","0","0","","",""
"3199616","","","","0.005859375","0.005859375","0.005859375","","",""
"3199680","","","","","","","0","0","0"
"3199744","0.03125","0.03125","0.03125","","","","","",""
"3212384","","","","0","0","0","","",""
"3212640","","","","","","","0.005859375","0.005859375","0.005859375"
"3212768","0.00390625","0.00390625","0.00390625","","","","","",""
"3225152","","","","","","","0","0","0"
"3225280","0.005859375","0.005859375","0.005859375","","","","","",""
"3225504","","","","0.005859375","0.005859375","0.005859375","","",""
"3238144","","","","","","","0","0","0"
"3238176","","","","0","0","0","","",""
"3238368","0","0","0","","","","","",""
"3249440","0.0234375","0.0234375","0.0234375","","","","","",""
"3250208","","","","","","","0","0","0"
"3250528","","","","0","0","0","","",""
"3262720","","","","0","0","0","","",""
"3263872","0.041015625","0.041015625","0.041015625","","","","","",""
"3263936","","","","","","","0","0","0"
"3275808","0.0546875","0.0546875","0.0546875","","","","","",""
"3276384","","","","","","","0","0","0"
"3276768","","","","0","0","0","","",""
"3288960","","","","0","0","0","","",""
"3289376","","","","","","","0","0","0"
"3289472","0.095703125","0.095703125","0.095703125","","","","","",""
"3301792","0.11328125","0.11328125","0.11328125","","","","","",""
"3302272","","","","","","","0","0","0"
"3302336","","","","0","0","0","","",""
"3314368","","","","","","","0.001953125","0.001953125","0.001953125"
"3314688","","","","0","0","0","","",""
"3315136","0.11328125","0.11328125","0.11328125","","","","","",""
"3326336","","","","0","0","0","","",""
"3327392","","","","","","","0.009765625","0.009765625","0.009765625"
"3327680","0.111328125","0.111328125","0.111328125","","","","","",""
"3339296","0.185546875","0.185546875","0.185546875","","","","","",""
"3340064","","","","0","0","0","","",""
"3340768","","","","","","","0.005859375","0.005859375","0.005859375"
"3352416","","","","0","0","0","","",""
"3352704","","","","","","","0.005859375","0.005859375","0.005859375"
"3353120","0.212890625","0.212890625","0.212890625","","","","","",""
"3365888","","","","","","","0","0","0"
"3365920","","","","0.048828125","0.048828125","0.048828125","","",""
"3366112","0.21875","0.21875","0.21875","","","","","",""
"3378496","","","","0.09765625","0.09765625","0.09765625","","",""
"3379008","0.189453125","0.189453125","0.189453125","","","","0","0","0"
"3390880","","","","0.09375","0.09375","0.09375","","",""
"3391584","","","","","","","0.01171875","0.01171875","0.01171875"
"3391936","0.232421875","0.232421875","0.232421875","","","","","",""
"3404096","","","","0.09375","0.09375","0.09375","","",""
"3404736","","","","","","","0","0","0"
"3404768","0.28125","0.28125","0.28125","","","","","",""
"3417024","","","","0.099609375","0.099609375","0.099609375","","",""
"3417216","","","","","","","0","0","0"
"3417536","0.3125","0.3125","0.3125","","","","","",""
"3429856","","","","0.09375","0.09375","0.09375","","",""
"3430112","0.298828125","0.298828125","0.298828125","","","","","",""
"3430336","","","","","","","0","0","0"
"3441888","","","","","","","0.00390625","0.00390625","0.00390625"
"3442112","","","","0.103515625","0.103515625","0.103515625","","",""
"3442720","0.353515625","0.353515625","0.353515625","","","","","",""
"3455392","","","","","","","0.001953125","0.001953125","0.001953125"
"3455424","","","","0.095703125","0.095703125","0.095703125","","",""
"3455936","0.373046875","0.373046875","0.373046875","","","","","",""
"3466592","0.40625","0.40625","0.40625","","","","","",""
"3468704","","","","0.09375","0.09375","0.09375","","",""
"3468768","","","","","","","0","0","0"
"3480160","","","","","","","0.005859375","0.005859375","0.005859375"
"3481472","","","","0.09375","0.09375","0.09375","","",""
"3481504","0.4296875","0.4296875","0.4296875","","","","","",""
"3493344","","","","","","","0","0","0"
"3494080","0.470703125","0.470703125","0.470703125","","","","","",""
"3494144","","","","0.099609375","0.099609375","0.099609375","","",""
"3504192","","","","0.09375","0.09375","0.09375","","",""
"3507040","","","","","","","0","0","0"
"3507168","0.521484375","0.521484375","0.521484375","","","","","",""
"3519072","0.560546875","0.560546875","0.560546875","","","","","",""
"3519328","","","","","","","0.005859375","0.005859375","0.005859375"
"3519744","","","","0.09375","0.09375","0.09375","","",""
"3532192","","","","","","","0","0","0"
"3532672","0.59375","0.59375","0.59375","","","","","",""
"3532768","","","","0.09375","0.09375","0.09375","","",""
"3545280","","","","","","","0.01171875","0.01171875","0.01171875"
"3545408","","","","0.099609375","0.099609375","0.099609375","","",""
"3545504","0.59375","0.59375","0.59375","","","","","",""
"3557920","","","","","","","0.005859375","0.005859375","0.005859375"
"3557952","0.59375","0.59375","0.59375","0.09765625","0.09765625","0.09765625","","",""
"3570688","","","","0.095703125","0.095703125","0.095703125","","",""
"3570816","0.59375","0.59375","0.59375","","","","","",""
"3571136","","","","","","","0","0","0"
"3583520","","","","","","","0","0","0"
"3583840","0.59375","0.59375","0.59375","","","","","",""
"3583968","","","","0.09375","0.09375","0.09375","","",""
"3595840","","","","0.099609375","0.099609375","0.099609375","","",""
"3596640","0.599609375","0.599609375","0.599609375","","","","","",""
"3596704","","","","","","","0","0","0"
"3608928","","","","0.09375","0.09375","0.09375","","",""
"3609312","0.623046875","0.623046875","0.623046875","","","","","",""
"3609344","","","","","","","0.01171875","0.01171875","0.01171875"
"3620928","","","","","","","0","0","0"
"3621216","0.681640625","0.681640625","0.681640625","","","","","",""
"3622176","","","","0.09375","0.09375","0.09375","","",""
"3633632","","","","","","","0","0","0"
"3634240","","","","0.09375","0.09375","0.09375","","",""
"3634976","0.732421875","0.732421875","0.732421875","","","","","",""
"3647744","","","","0.09375","0.09375","0.09375","0.005859375","0.005859375","0.005859375"
"3647840","0.7421875","0.7421875","0.7421875","","","","","",""
"3660160","0.75","0.75","0.75","","","","","",""
"3660640","","","","","","","0","0","0"
"3660736","","","","0.09375","0.09375","0.09375","","",""
"3673216","","","","","","","0","0","0"
"3673280","0.771484375","0.771484375","0.771484375","","","","","",""
"3673536","","","","0.09375","0.09375","0.09375","","",""
"3685248","","","","0.076171875","0.076171875","0.076171875","","",""
"3685440","","","","","","","0","0","0"
"3686144","0.78125","0.78125","0.78125","","","","","",""
"3698592","","","","0.0625","0.0625","0.0625","","",""
"3698848","0.78125","0.78125","0.78125","","","","","",""
"3698912","","","","","","","0","0","0"
"3711136","","","","","","","0","0","0"
"3711808","","","","0.0625","0.0625","0.0625","","",""
"3711968","0.78125","0.78125","0.78125","","","","","",""
"3724224","","","","","","","0","0","0"
"3724384","0.78125","0.78125","0.78125","","","","","",""
"3724544","","","","0.068359375","0.068359375","0.068359375","","",""
"3736960","","","","","","","0","0","0"
"3737216","0.787109375","0.787109375","0.787109375","","","","","",""
"3737536","","","","0.068359375","0.068359375","0.068359375","","",""
"3749664","0.79296875","0.79296875","0.79296875","0.0625","0.0625","0.0625","","",""
"3750176","","","","","","","0.00390625","0.00390625","0.00390625"
"3761632","","","","0.068359375","0.068359375","0.068359375","","",""
"3762592","","","","","","","0.001953125","0.001953125","0.001953125"
"3762688","0.798828125","0.798828125","0.798828125","","","","","",""
"3775040","","","","","","","0.005859375","0.005859375","0.005859375"
"3775616","0.8125","0.8125","0.8125","","","","","",""
"3775936","","","","0.064453125","0.064453125","0.064453125","","",""
