"Step","MDM_Frostbite_25_3 - hierarchy_use/hierarchy_selected_5","MDM_Frostbite_25_3 - hierarchy_use/hierarchy_selected_5__MIN","MDM_Frostbite_25_3 - hierarchy_use/hierarchy_selected_5__MAX","MDM_Frostbite_25_2 - hierarchy_use/hierarchy_selected_5","MDM_Frostbite_25_2 - hierarchy_use/hierarchy_selected_5__MIN","MDM_Frostbite_25_2 - hierarchy_use/hierarchy_selected_5__MAX","MDM_Frostbite_25_1 - hierarchy_use/hierarchy_selected_5","MDM_Frostbite_25_1 - hierarchy_use/hierarchy_selected_5__MIN","MDM_Frostbite_25_1 - hierarchy_use/hierarchy_selected_5__MAX"
"68249440","0","0","0","","","","","",""
"68259936","","","","1","1","1","","",""
"68261152","","","","","","","0","0","0"
"68261856","0.005859375","0.005859375","0.005859375","","","","","",""
"68274336","","","","1","1","1","","",""
"68274592","","","","","","","0","0","0"
"68274848","0","0","0","","","","","",""
"68287616","","","","","","","0","0","0"
"68287904","0","0","0","","","","","",""
"68287968","","","","1","1","1","","",""
"68299328","","","","1","1","1","","",""
"68300704","","","","","","","0","0","0"
"68300736","0","0","0","","","","","",""
"68312672","","","","0.994140625","0.994140625","0.994140625","","",""
"68313344","","","","","","","0","0","0"
"68313568","0","0","0","","","","","",""
"68325056","","","","1","1","1","","",""
"68325088","0","0","0","","","","","",""
"68326368","","","","","","","0","0","0"
"68336864","0","0","0","","","","","",""
"68338368","","","","","","","0.005859375","0.005859375","0.005859375"
"68338560","","","","1","1","1","","",""
"68350816","0","0","0","","","","","",""
"68351840","","","","1","1","1","0","0","0"
"68364384","","","","","","","0","0","0"
"68364640","0","0","0","","","","","",""
"68364768","","","","0.994140625","0.994140625","0.994140625","","",""
"68377184","0","0","0","","","","","",""
"68377376","","","","1","1","1","","",""
"68377408","","","","","","","0","0","0"
"68389152","0","0","0","","","","","",""
"68390208","","","","","","","0","0","0"
"68390336","","","","1","1","1","","",""
"68401440","","","","0.994140625","0.994140625","0.994140625","","",""
"68402080","0","0","0","","","","","",""
"68402624","","","","","","","0.005859375","0.005859375","0.005859375"
"68415648","0","0","0","","","","","",""
"68415744","","","","0.994140625","0.994140625","0.994140625","","",""
"68415808","","","","","","","0","0","0"
"68426528","0","0","0","","","","","",""
"68428096","","","","1","1","1","","",""
"68428384","","","","","","","0","0","0"
"68440192","","","","","","","0","0","0"
"68440576","","","","0.98828125","0.98828125","0.98828125","","",""
"68440736","0","0","0","","","","","",""
"68451552","","","","0.982421875","0.982421875","0.982421875","","",""
"68454016","0","0","0","","","","","",""
"68454304","","","","","","","0.005859375","0.005859375","0.005859375"
"68465280","0","0","0","","","","","",""
"68466176","","","","","","","0","0","0"
"68466912","","","","0.994140625","0.994140625","0.994140625","","",""
"68478880","0","0","0","","","","","",""
"68479008","","","","1","1","1","","",""
"68479648","","","","","","","0.001953125","0.001953125","0.001953125"
"68492160","","","","1","1","1","","",""
"68492640","0","0","0","","","","","",""
"68492704","","","","","","","0.00390625","0.00390625","0.00390625"
"68504256","","","","","","","0.005859375","0.005859375","0.005859375"
"68504544","0","0","0","","","","","",""
"68505408","","","","1","1","1","","",""
"68516384","","","","","","","0","0","0"
"68518080","","","","1","1","1","","",""
"68518336","0.005859375","0.005859375","0.005859375","","","","","",""
"68527616","","","","","","","0","0","0"
"68530688","0","0","0","","","","","",""
"68530976","","","","1","1","1","","",""
"68542944","0","0","0","","","","","",""
"68543360","","","","","","","0","0","0"
"68543840","","","","1","1","1","","",""
"68555904","","","","","","","0","0","0"
"68556672","0","0","0","","","","","",""
"68556704","","","","1","1","1","","",""
"68568224","","","","","","","0","0","0"
"68569440","","","","1","1","1","","",""
"68569536","0.005859375","0.005859375","0.005859375","","","","","",""
"68579680","","","","","","","0","0","0"
"68581312","0","0","0","","","","","",""
"68582112","","","","1","1","1","","",""
"68593920","","","","","","","0","0","0"
"68594880","","","","1","1","1","","",""
"68594912","0.0234375","0.0234375","0.0234375","","","","","",""
"68607392","","","","","","","0","0","0"
"68607616","0.0234375","0.0234375","0.0234375","","","","","",""
"68607648","","","","0.994140625","0.994140625","0.994140625","","",""
"68618144","","","","","","","0","0","0"
"68620224","0.005859375","0.005859375","0.005859375","","","","","",""
"68620320","","","","0.994140625","0.994140625","0.994140625","","",""
"68633088","0","0","0","","","","","",""
"68633408","","","","1","1","1","","",""
"68633568","","","","","","","0","0","0"
"68645728","0","0","0","","","","","",""
"68646176","","","","1","1","1","","",""
"68646240","","","","","","","0","0","0"
"68658176","0.005859375","0.005859375","0.005859375","","","","","",""
"68658592","","","","1","1","1","","",""
"68658912","","","","","","","0","0","0"
"68669856","","","","0.98046875","0.98046875","0.98046875","","",""
"68671488","0.013671875","0.013671875","0.013671875","","","","","",""
"68671712","","","","","","","0.001953125","0.001953125","0.001953125"
"68683744","0.03125","0.03125","0.03125","","","","","",""
"68684512","","","","0.95703125","0.95703125","0.95703125","","",""
"68684544","","","","","","","0.00390625","0.00390625","0.00390625"
"68697024","","","","0.986328125","0.986328125","0.986328125","","",""
"68697408","","","","","","","0","0","0"
"68697440","0.0078125","0.0078125","0.0078125","","","","","",""
"68708576","","","","","","","0","0","0"
"68709184","0.017578125","0.017578125","0.017578125","","","","","",""
"68709216","","","","1","1","1","","",""
"68721664","0.00390625","0.00390625","0.00390625","","","","","",""
"68722880","","","","0.984375","0.984375","0.984375","","",""
"68722976","","","","","","","0","0","0"
"68735328","","","","","","","0","0","0"
"68735584","","","","0.9921875","0.9921875","0.9921875","","",""
"68735968","0.04296875","0.04296875","0.04296875","","","","","",""
"68748192","","","","0.98828125","0.98828125","0.98828125","","",""
"68748288","","","","","","","0","0","0"
"68748320","0.044921875","0.044921875","0.044921875","","","","","",""
"68757664","","","","","","","0","0","0"
"68759744","0.046875","0.046875","0.046875","","","","","",""
"68760384","","","","1","1","1","","",""
"68773920","","","","","","","0","0","0"
"68773952","","","","0.982421875","0.982421875","0.982421875","","",""
"68774112","0.025390625","0.025390625","0.025390625","","","","","",""
"68785440","0.0234375","0.0234375","0.0234375","","","","","",""
"68786016","","","","","","","0","0","0"
"68787040","","","","0.927734375","0.927734375","0.927734375","","",""
"68798528","","","","","","","0","0","0"
"68799040","","","","0.83984375","0.83984375","0.83984375","","",""
"68799840","0.01171875","0.01171875","0.01171875","","","","","",""
"68811392","0","0","0","","","","","",""
"68811872","","","","0.81640625","0.81640625","0.81640625","","",""
"68812640","","","","","","","0","0","0"
"68824288","","","","","","","0","0","0"
"68825120","","","","0.80859375","0.80859375","0.80859375","","",""
"68825184","0.01171875","0.01171875","0.01171875","","","","","",""
"68837280","","","","","","","0","0","0"
"68838080","","","","0.771484375","0.771484375","0.771484375","","",""
"68838208","0.01171875","0.01171875","0.01171875","","","","","",""
"68850688","","","","","","","0","0","0"
"68851040","","","","0.74609375","0.74609375","0.74609375","","",""
"68851104","0","0","0","","","","","",""
"68863008","0.001953125","0.001953125","0.001953125","","","","","",""
"68863552","","","","0.71875","0.71875","0.71875","","",""
"68863584","","","","","","","0","0","0"
"68871040","","","","0.71484375","0.71484375","0.71484375","","",""
"68876096","0.00390625","0.00390625","0.00390625","","","","","",""
"68876512","","","","","","","0","0","0"
"68886624","0.01171875","0.01171875","0.01171875","","","","","",""
"68889248","","","","","","","0","0","0"
"68889408","","","","0.681640625","0.681640625","0.681640625","","",""
"68900832","","","","","","","0","0","0"
"68902144","","","","0.62890625","0.62890625","0.62890625","","",""
"68902240","0.01171875","0.01171875","0.01171875","","","","","",""
"68915104","","","","0.59375","0.59375","0.59375","","",""
"68915136","0","0","0","","","","","",""
"68915168","","","","","","","0","0","0"
"68927008","","","","","","","0.005859375","0.005859375","0.005859375"
"68927584","0","0","0","","","","","",""
"68927904","","","","0.587890625","0.587890625","0.587890625","","",""
"68939808","","","","","","","0","0","0"
"68940096","","","","0.5625","0.5625","0.5625","","",""
"68940448","0","0","0","","","","","",""
"68953120","","","","","","","0","0","0"
"68953408","","","","0.53125","0.53125","0.53125","","",""
"68953472","0","0","0","","","","","",""
"68965632","0","0","0","","","","","",""
"68965664","","","","0.46484375","0.46484375","0.46484375","","",""
"68966368","","","","","","","0","0","0"
"68978016","0","0","0","","","","","",""
"68978912","","","","","","","0","0","0"
"68978944","","","","0.357421875","0.357421875","0.357421875","","",""
"68991520","0","0","0","","","","0","0","0"
"68991840","","","","0.318359375","0.318359375","0.318359375","","",""
"69002816","","","","","","","0","0","0"
"69003264","","","","0.173828125","0.173828125","0.173828125","","",""
"69004640","0","0","0","","","","","",""
"69016704","","","","0.125","0.125","0.125","","",""
"69016896","","","","","","","0","0","0"
"69016992","0","0","0","","","","","",""
"69027744","","","","","","","0","0","0"
"69028864","0","0","0","","","","","",""
"69030144","","","","0.103515625","0.103515625","0.103515625","","",""
"69040416","","","","0.09375","0.09375","0.09375","","",""
"69042720","","","","","","","0","0","0"
"69043040","0","0","0","","","","","",""
"69051776","","","","","","","0","0","0"
"69055616","","","","0.0859375","0.0859375","0.0859375","","",""
"69055680","0.005859375","0.005859375","0.005859375","","","","","",""
"69067040","0","0","0","","","","","",""
"69068160","","","","0.06640625","0.06640625","0.06640625","","",""
"69068544","","","","","","","0","0","0"
"69079776","","","","","","","0","0","0"
"69080416","","","","0.041015625","0.041015625","0.041015625","","",""
"69080544","0","0","0","","","","","",""
"69092832","","","","","","","0","0","0"
"69092960","","","","0.03125","0.03125","0.03125","","",""
"69094368","0","0","0","","","","","",""
"69106240","","","","","","","0","0","0"
"69106304","","","","0.009765625","0.009765625","0.009765625","","",""
"69106784","0.005859375","0.005859375","0.005859375","","","","","",""
"69118752","","","","","","","0","0","0"
"69118912","","","","0","0","0","","",""
"69119776","0","0","0","","","","","",""
"69131840","","","","0","0","0","","",""
"69132192","","","","","","","0","0","0"
"69132224","0.01953125","0.01953125","0.01953125","","","","","",""
"69143200","","","","0","0","0","","",""
"69144896","","","","","","","0","0","0"
"69145472","0.00390625","0.00390625","0.00390625","","","","","",""
"69157760","0.005859375","0.005859375","0.005859375","","","","","",""
"69157920","","","","","","","0","0","0"
"69158368","","","","0","0","0","","",""
"69169920","","","","0.005859375","0.005859375","0.005859375","","",""
"69170656","","","","","","","0","0","0"
"69171104","0","0","0","","","","","",""
"69182592","","","","0","0","0","","",""
"69183456","","","","","","","0","0","0"
"69183552","0.00390625","0.00390625","0.00390625","","","","","",""
"69196064","","","","","","","0","0","0"
"69196384","0.0078125","0.0078125","0.0078125","0","0","0","","",""
"69209088","","","","","","","0","0","0"
"69209504","","","","0","0","0","","",""
"69209536","0.017578125","0.017578125","0.017578125","","","","","",""
"69221344","","","","","","","0","0","0"
"69221376","0","0","0","","","","","",""
"69222272","","","","0","0","0","","",""
"69232480","","","","0.005859375","0.005859375","0.005859375","","",""
"69234688","","","","","","","0","0","0"
"69235136","0","0","0","","","","","",""
"69247136","0","0","0","","","","","",""
"69247232","","","","","","","0.005859375","0.005859375","0.005859375"
"69247296","","","","0.005859375","0.005859375","0.005859375","","",""
"69258592","0.00390625","0.00390625","0.00390625","","","","","",""
"69260096","","","","0","0","0","","",""
"69260384","","","","","","","0.01171875","0.01171875","0.01171875"
"69272416","","","","0.005859375","0.005859375","0.005859375","","",""
"69273504","0.013671875","0.013671875","0.013671875","","","","","",""
"69273568","","","","","","","0.005859375","0.005859375","0.005859375"
"69284416","","","","","","","0.0234375","0.0234375","0.0234375"
"69286016","0.005859375","0.005859375","0.005859375","","","","","",""
"69286240","","","","0","0","0","","",""
"69298208","","","","","","","0.01171875","0.01171875","0.01171875"
"69298432","0","0","0","","","","","",""
"69298496","","","","0","0","0","","",""
"69309952","","","","","","","0.01171875","0.01171875","0.01171875"
"69311680","0.017578125","0.017578125","0.017578125","","","","","",""
"69311936","","","","0","0","0","","",""
"69324256","0.017578125","0.017578125","0.017578125","","","","","",""
"69324448","","","","0","0","0","","",""
"69324704","","","","","","","0.015625","0.015625","0.015625"
"69335808","","","","0","0","0","","",""
"69336288","","","","","","","0.05078125","0.05078125","0.05078125"
"69337472","0.01171875","0.01171875","0.01171875","","","","","",""
"69350144","","","","0","0","0","","",""
"69350304","0.01171875","0.01171875","0.01171875","","","","0.02734375","0.02734375","0.02734375"
"69361984","","","","","","","0.017578125","0.017578125","0.017578125"
"69362592","","","","0","0","0","","",""
"69363136","0.0234375","0.0234375","0.0234375","","","","","",""
"69373856","0.01171875","0.01171875","0.01171875","","","","","",""
"69375424","","","","0","0","0","","",""
"69375744","","","","","","","0.005859375","0.005859375","0.005859375"
"69388640","0.005859375","0.005859375","0.005859375","","","","","",""
"69388672","","","","","","","0.005859375","0.005859375","0.005859375"
"69388736","","","","0","0","0","","",""
"69400384","","","","0.0078125","0.0078125","0.0078125","","",""
"69401184","","","","","","","0","0","0"
"69401248","0","0","0","","","","","",""
"69412832","0.01171875","0.01171875","0.01171875","","","","","",""
"69414080","","","","","","","0","0","0"
"69414304","","","","0.00390625","0.00390625","0.00390625","","",""
"69426528","","","","0","0","0","","",""
"69426848","0","0","0","","","","","",""
"69426880","","","","","","","0","0","0"
"69439008","0","0","0","","","","","",""
"69439776","","","","0","0","0","","",""
"69439840","","","","","","","0","0","0"
"69451648","0","0","0","","","","","",""
"69451744","","","","","","","0","0","0"
"69451776","","","","0","0","0","","",""
"69464832","","","","","","","0","0","0"
"69465184","","","","0","0","0","","",""
"69465312","0","0","0","","","","","",""
"69476992","","","","0","0","0","","",""
"69478144","","","","","","","0","0","0"
"69478272","0","0","0","","","","","",""
"69490560","","","","0.01171875","0.01171875","0.01171875","","",""
"69490944","","","","","","","0.005859375","0.005859375","0.005859375"
"69491168","0","0","0","","","","","",""
"69503200","","","","","","","0.01171875","0.01171875","0.01171875"
"69503424","0","0","0","","","","","",""
"69503456","","","","0.01171875","0.01171875","0.01171875","","",""
"69512960","","","","","","","0","0","0"
"69515776","","","","0.005859375","0.005859375","0.005859375","","",""
"69516640","0","0","0","","","","","",""
"69527136","0","0","0","","","","","",""
"69527904","","","","0","0","0","","",""
"69528608","","","","","","","0","0","0"
"69541920","0","0","0","","","","","",""
"69542112","","","","0","0","0","","",""
"69542240","","","","","","","0","0","0"
"69554432","","","","0","0","0","","",""
"69554880","","","","","","","0","0","0"
"69555072","0","0","0","","","","","",""
"69566912","","","","0","0","0","","",""
"69567200","","","","","","","0.005859375","0.005859375","0.005859375"
"69567488","0.00390625","0.00390625","0.00390625","","","","","",""
"69580384","0.01953125","0.01953125","0.01953125","","","","","",""
"69580640","","","","","","","0.005859375","0.005859375","0.005859375"
"69580672","","","","0","0","0","","",""
"69591168","","","","0","0","0","","",""
"69593152","0","0","0","","","","","",""
"69593280","","","","","","","0","0","0"
"69604736","0","0","0","","","","","",""
"69605568","","","","0","0","0","","",""
"69606336","","","","","","","0","0","0"
"69618976","","","","0","0","0","0","0","0"
"69619104","0","0","0","","","","","",""
"69630944","0","0","0","","","","","",""
"69631680","","","","0","0","0","","",""
"69631744","","","","","","","0.005859375","0.005859375","0.005859375"
"69644160","0","0","0","","","","","",""
"69644320","","","","","","","0.01171875","0.01171875","0.01171875"
"69644544","","","","0","0","0","","",""
"69656736","0.017578125","0.017578125","0.017578125","","","","","",""
"69656960","","","","0.01171875","0.01171875","0.01171875","","",""
"69657472","","","","","","","0.01171875","0.01171875","0.01171875"
"69665856","","","","0.03125","0.03125","0.03125","","",""
"69670016","0.0234375","0.0234375","0.0234375","","","","","",""
"69670080","","","","","","","0.005859375","0.005859375","0.005859375"
"69679712","0.01171875","0.01171875","0.01171875","","","","","",""
"69683008","","","","","","","0.005859375","0.005859375","0.005859375"
"69683040","","","","0.03125","0.03125","0.03125","","",""
"69693664","","","","","","","0.005859375","0.005859375","0.005859375"
"69694400","0","0","0","","","","","",""
"69695904","","","","0.0078125","0.0078125","0.0078125","","",""
"69707648","","","","0.0078125","0.0078125","0.0078125","","",""
"69708608","0.009765625","0.009765625","0.009765625","","","","","",""
"69708736","","","","","","","0.01171875","0.01171875","0.01171875"
"69720480","","","","0.03125","0.03125","0.03125","","",""
"69721152","","","","","","","0.0234375","0.0234375","0.0234375"
"69721248","0.041015625","0.041015625","0.041015625","","","","","",""
"69733952","","","","","","","0.01171875","0.01171875","0.01171875"
"69734080","0.048828125","0.048828125","0.048828125","","","","","",""
"69734336","","","","0.03125","0.03125","0.03125","","",""
"69746336","0.037109375","0.037109375","0.037109375","","","","","",""
"69746944","","","","0.017578125","0.017578125","0.017578125","","",""
"69747008","","","","","","","0.01953125","0.01953125","0.01953125"
"69759488","","","","","","","0.02734375","0.02734375","0.02734375"
"69759520","0.03125","0.03125","0.03125","","","","","",""
"69759936","","","","0.00390625","0.00390625","0.00390625","","",""
"69770080","0.04296875","0.04296875","0.04296875","","","","","",""
"69772064","","","","","","","0","0","0"
"69772480","","","","0.0078125","0.0078125","0.0078125","","",""
"69784192","","","","0","0","0","","",""
"69785056","","","","","","","0.017578125","0.017578125","0.017578125"
"69785088","0.056640625","0.056640625","0.056640625","","","","","",""
"69797888","","","","0.009765625","0.009765625","0.009765625","","",""
"69798272","","","","","","","0","0","0"
"69798368","0.05078125","0.05078125","0.05078125","","","","","",""
"69810272","","","","0.013671875","0.013671875","0.013671875","","",""
"69810976","","","","","","","0","0","0"
"69811104","0.02734375","0.02734375","0.02734375","","","","","",""
"69823360","","","","0","0","0","","",""
"69823392","0.03125","0.03125","0.03125","","","","","",""
"69823840","","","","","","","0.005859375","0.005859375","0.005859375"
"69835072","","","","0","0","0","","",""
"69835776","","","","","","","0","0","0"
"69836160","0.037109375","0.037109375","0.037109375","","","","","",""
"69848064","","","","0","0","0","","",""
"69848864","0.037109375","0.037109375","0.037109375","","","","","",""
"69849120","","","","","","","0","0","0"
"69860352","","","","","","","0","0","0"
"69860960","0.03125","0.03125","0.03125","","","","","",""
"69862240","","","","0","0","0","","",""
"69873664","0.02734375","0.02734375","0.02734375","","","","","",""
"69874688","","","","","","","0","0","0"
"69875072","","","","0","0","0","","",""
"69886272","0.017578125","0.017578125","0.017578125","","","","","",""
"69887392","","","","","","","0","0","0"
"69887552","","","","0","0","0","","",""
"69898816","","","","","","","0","0","0"
"69899488","0.02734375","0.02734375","0.02734375","","","","","",""
"69900544","","","","0","0","0","","",""
"69912640","0.041015625","0.041015625","0.041015625","","","","","",""
"69913184","","","","0","0","0","","",""
"69913472","","","","","","","0","0","0"
"69925376","","","","","","","0.005859375","0.005859375","0.005859375"
"69925664","0.04296875","0.04296875","0.04296875","","","","","",""
"69925728","","","","0","0","0","","",""
"69938208","0.0625","0.0625","0.0625","","","","","",""
"69938880","","","","0","0","0","","",""
"69939136","","","","","","","0","0","0"
"69951040","","","","0","0","0","","",""
"69951616","0.05078125","0.05078125","0.05078125","","","","","",""
"69951904","","","","","","","0.015625","0.015625","0.015625"
"69964000","","","","0","0","0","","",""
"69964576","0.068359375","0.068359375","0.068359375","","","","","",""
"69964736","","","","","","","0.025390625","0.025390625","0.025390625"
"69976864","","","","","","","0.01953125","0.01953125","0.01953125"
"69976992","0.068359375","0.068359375","0.068359375","","","","","",""
"69977504","","","","0","0","0","","",""
"69984576","","","","","","","0.00390625","0.00390625","0.00390625"
"69988224","0.046875","0.046875","0.046875","","","","","",""
"69989728","","","","0","0","0","","",""
"70002144","","","","0","0","0","","",""
"70002976","0.03125","0.03125","0.03125","","","","","",""
"70003040","","","","","","","0.01171875","0.01171875","0.01171875"
"70014976","","","","0.005859375","0.005859375","0.005859375","","",""
"70015040","0.017578125","0.017578125","0.017578125","","","","","",""
"70015648","","","","","","","0","0","0"
"70027968","0","0","0","","","","","",""
"70028640","","","","0","0","0","","",""
"70028704","","","","","","","0","0","0"
"70040640","","","","0","0","0","","",""
"70041248","0.005859375","0.005859375","0.005859375","","","","","",""
"70041312","","","","","","","0","0","0"
"70053056","","","","","","","0","0","0"
"70053792","","","","0","0","0","","",""
"70054176","0","0","0","","","","","",""
"70066560","","","","","","","0","0","0"
"70067104","","","","0","0","0","","",""
"70067136","0","0","0","","","","","",""
"70079456","0","0","0","0","0","0","","",""
"70079712","","","","","","","0","0","0"
"70091232","","","","0","0","0","","",""
"70091520","0","0","0","","","","","",""
"70092768","","","","","","","0","0","0"
"70103808","","","","","","","0.021484375","0.021484375","0.021484375"
"70105120","0","0","0","","","","","",""
"70105312","","","","0","0","0","","",""
"70116032","","","","0","0","0","","",""
"70117824","0","0","0","","","","","",""
"70118176","","","","","","","0.01953125","0.01953125","0.01953125"
"70128064","","","","","","","0.005859375","0.005859375","0.005859375"
"70130560","0","0","0","","","","","",""
"70130656","","","","0","0","0","","",""
"70143456","","","","","","","0.005859375","0.005859375","0.005859375"
"70143872","","","","0","0","0","","",""
"70143936","0","0","0","","","","","",""
"70155584","","","","","","","0","0","0"
"70156128","","","","0","0","0","","",""
"70156576","0","0","0","","","","","",""
"70167968","0","0","0","","","","","",""
"70168000","","","","","","","0.01953125","0.01953125","0.01953125"
"70169408","","","","0","0","0","","",""
"70181216","","","","0","0","0","","",""
"70182304","0","0","0","","","","","",""
"70182336","","","","","","","0.078125","0.078125","0.078125"
"70194560","0","0","0","","","","","",""
"70194592","","","","0","0","0","","",""
"70195072","","","","","","","0.154296875","0.154296875","0.154296875"
"70207328","","","","0","0","0","","",""
"70207776","0","0","0","","","","","",""
"70207808","","","","","","","0.193359375","0.193359375","0.193359375"
"70219904","0.015625","0.015625","0.015625","","","","0.201171875","0.201171875","0.201171875"
"70220672","","","","0.005859375","0.005859375","0.005859375","","",""
"70230976","0.01953125","0.01953125","0.01953125","","","","","",""
"70231808","","","","","","","0.2265625","0.2265625","0.2265625"
"70233440","","","","0","0","0","","",""
"70242592","","","","0","0","0","","",""
"70245440","0.005859375","0.005859375","0.005859375","","","","","",""
"70245536","","","","","","","0.234375","0.234375","0.234375"
"70256736","","","","","","","0.255859375","0.255859375","0.255859375"
"70257952","","","","0","0","0","","",""
"70258912","0","0","0","","","","","",""
"70270816","","","","0.01171875","0.01171875","0.01171875","","",""
"70271296","","","","","","","0.306640625","0.306640625","0.306640625"
"70271712","0","0","0","","","","","",""
"70282720","","","","0.013671875","0.013671875","0.013671875","","",""
"70282912","","","","","","","0.3515625","0.3515625","0.3515625"
"70284576","0","0","0","","","","","",""
"70296064","0","0","0","","","","","",""
"70296128","","","","0.00390625","0.00390625","0.00390625","","",""
"70296992","","","","","","","0.40625","0.40625","0.40625"
"70309888","","","","0","0","0","","",""
"70309952","0","0","0","","","","","",""
"70310048","","","","","","","0.501953125","0.501953125","0.501953125"
"70321920","","","","","","","0.509765625","0.509765625","0.509765625"
"70322304","","","","0","0","0","","",""
"70322944","0","0","0","","","","","",""
"70335040","","","","0.00390625","0.00390625","0.00390625","","",""
"70335840","0","0","0","","","","","",""
"70335936","","","","","","","0.52734375","0.52734375","0.52734375"
"70347392","","","","0.01953125","0.01953125","0.01953125","","",""
"70348480","0.01171875","0.01171875","0.01171875","","","","","",""
"70348608","","","","","","","0.533203125","0.533203125","0.533203125"
"70359200","","","","0.0234375","0.0234375","0.0234375","","",""
"70361184","","","","","","","0.5703125","0.5703125","0.5703125"
"70361376","0.017578125","0.017578125","0.017578125","","","","","",""
"70373024","","","","0","0","0","","",""
"70373792","","","","","","","0.587890625","0.587890625","0.587890625"
"70374048","0.021484375","0.021484375","0.021484375","","","","","",""
"70385728","","","","0","0","0","","",""
"70386720","","","","","","","0.693359375","0.693359375","0.693359375"
"70386816","0.03125","0.03125","0.03125","","","","","",""
"70398624","","","","","","","0.708984375","0.708984375","0.708984375"
"70398688","0.03125","0.03125","0.03125","","","","","",""
"70399136","","","","0","0","0","","",""
"70411296","0.03125","0.03125","0.03125","","","","","",""
"70412384","","","","0","0","0","","",""
"70412640","","","","","","","0.740234375","0.740234375","0.740234375"
"70424512","","","","0","0","0","","",""
"70425344","","","","","","","0.7421875","0.7421875","0.7421875"
"70425408","0.037109375","0.037109375","0.037109375","","","","","",""
"70437792","0.044921875","0.044921875","0.044921875","","","","","",""
"70437984","","","","","","","0.74609375","0.74609375","0.74609375"
"70438336","","","","0","0","0","","",""
"70451040","","","","0","0","0","0.787109375","0.787109375","0.787109375"
"70451136","0.0625","0.0625","0.0625","","","","","",""
"70461952","","","","0","0","0","","",""
"70462592","","","","","","","0.751953125","0.751953125","0.751953125"
"70463648","0.0625","0.0625","0.0625","","","","","",""
"70476384","0.076171875","0.076171875","0.076171875","","","","","",""
"70476448","","","","","","","0.7890625","0.7890625","0.7890625"
"70476640","","","","0","0","0","","",""
"70488192","0.103515625","0.103515625","0.103515625","","","","","",""
"70489120","","","","","","","0.8125","0.8125","0.8125"
"70489472","","","","0.005859375","0.005859375","0.005859375","","",""
"70501216","0.125","0.125","0.125","","","","","",""
"70501344","","","","","","","0.841796875","0.841796875","0.841796875"
"70501920","","","","0","0","0","","",""
"70513760","","","","0","0","0","","",""
"70514208","0.119140625","0.119140625","0.119140625","","","","","",""
"70514656","","","","","","","0.767578125","0.767578125","0.767578125"
"70526080","","","","","","","0.765625","0.765625","0.765625"
"70526656","","","","0","0","0","","",""
"70527840","0.12890625","0.12890625","0.12890625","","","","","",""
"70540480","0.16796875","0.16796875","0.16796875","","","","0.798828125","0.798828125","0.798828125"
"70540768","","","","0","0","0","","",""
"70552416","","","","0","0","0","0.8203125","0.8203125","0.8203125"
"70553536","0.17578125","0.17578125","0.17578125","","","","","",""
"70564800","","","","","","","0.822265625","0.822265625","0.822265625"
"70564960","0.1875","0.1875","0.1875","","","","","",""
"70566368","","","","0","0","0","","",""
"70578720","0.1875","0.1875","0.1875","","","","","",""
"70578784","","","","0","0","0","","",""
"70579072","","","","","","","0.783203125","0.783203125","0.783203125"
"70590752","0.1875","0.1875","0.1875","","","","","",""
"70590912","","","","0","0","0","","",""
"70591648","","","","","","","0.8125","0.8125","0.8125"
"70603072","0.1875","0.1875","0.1875","","","","","",""
"70603776","","","","0","0","0","","",""
"70604416","","","","","","","0.806640625","0.806640625","0.806640625"
"70616256","0.2109375","0.2109375","0.2109375","","","","","",""
"70616864","","","","0","0","0","","",""
"70617408","","","","","","","0.8125","0.8125","0.8125"
"70628864","0.21875","0.21875","0.21875","","","","","",""
"70629536","","","","0","0","0","","",""
"70629888","","","","","","","0.791015625","0.791015625","0.791015625"
"70643008","0.21875","0.21875","0.21875","","","","","",""
"70643072","","","","0","0","0","","",""
"70643136","","","","","","","0.759765625","0.759765625","0.759765625"
"70654784","","","","","","","0.76953125","0.76953125","0.76953125"
"70655744","","","","0","0","0","","",""
"70655968","0.21875","0.21875","0.21875","","","","","",""
"70666720","","","","0","0","0","","",""
"70668512","0.212890625","0.212890625","0.212890625","","","","","",""
"70668576","","","","","","","0.76953125","0.76953125","0.76953125"
"70680672","0.21875","0.21875","0.21875","","","","","",""
"70681152","","","","0","0","0","","",""
"70681536","","","","","","","0.771484375","0.771484375","0.771484375"
"70693760","","","","0","0","0","","",""
"70693920","0.21875","0.21875","0.21875","","","","0.78515625","0.78515625","0.78515625"
"70706560","","","","","","","0.748046875","0.748046875","0.748046875"
"70706944","","","","0","0","0","","",""
"70707008","0.21875","0.21875","0.21875","","","","","",""
"70718720","","","","","","","0.755859375","0.755859375","0.755859375"
"70718880","0.21875","0.21875","0.21875","","","","","",""
"70719168","","","","0","0","0","","",""
"70731712","0.21875","0.21875","0.21875","","","","","",""
"70732480","","","","","","","0.74609375","0.74609375","0.74609375"
"70732576","","","","0","0","0","","",""
"70742944","","","","","","","0.712890625","0.712890625","0.712890625"
"70745184","0.220703125","0.220703125","0.220703125","","","","","",""
"70745568","","","","0","0","0","","",""
"70757600","","","","","","","0.724609375","0.724609375","0.724609375"
"70757984","0.25","0.25","0.25","0","0","0","","",""
"70770272","","","","","","","0.701171875","0.701171875","0.701171875"
"70770656","","","","0","0","0","","",""
