"Step","MDM_Kangaroo_25_3 - hierarchy_use/hierarchy_selected_5","MDM_Kangaroo_25_3 - hierarchy_use/hierarchy_selected_5__MIN","MDM_Kangaroo_25_3 - hierarchy_use/hierarchy_selected_5__MAX","MDM_Kangaroo_25_2 - hierarchy_use/hierarchy_selected_5","MDM_Kangaroo_25_2 - hierarchy_use/hierarchy_selected_5__MIN","MDM_Kangaroo_25_2 - hierarchy_use/hierarchy_selected_5__MAX","MDM_Kangaroo_25_1 - hierarchy_use/hierarchy_selected_5","MDM_Kangaroo_25_1 - hierarchy_use/hierarchy_selected_5__MIN","MDM_Kangaroo_25_1 - hierarchy_use/hierarchy_selected_5__MAX"
"71987168","","","","","","","0.6875","0.6875","0.6875"
"71998560","0.109375","0.109375","0.109375","","","","","",""
"71998816","","","","1","1","1","","",""
"71999808","","","","","","","0.6875","0.6875","0.6875"
"72012096","0.13671875","0.13671875","0.13671875","","","","","",""
"72012512","","","","1","1","1","","",""
"72012576","","","","","","","0.673828125","0.673828125","0.673828125"
"72025152","","","","1","1","1","","",""
"72025376","0.12890625","0.12890625","0.12890625","","","","","",""
"72025408","","","","","","","0.662109375","0.662109375","0.662109375"
"72037984","","","","","","","0.65625","0.65625","0.65625"
"72038048","0.138671875","0.138671875","0.138671875","1","1","1","","",""
"72050624","","","","","","","0.65625","0.65625","0.65625"
"72050848","0.15625","0.15625","0.15625","","","","","",""
"72051040","","","","1","1","1","","",""
"72063072","","","","","","","0.662109375","0.662109375","0.662109375"
"72063264","0.15625","0.15625","0.15625","","","","","",""
"72063488","","","","1","1","1","","",""
"72076064","","","","","","","0.66796875","0.66796875","0.66796875"
"72076384","0.173828125","0.173828125","0.173828125","","","","","",""
"72076416","","","","1","1","1","","",""
"72088032","","","","1","1","1","","",""
"72088576","","","","","","","0.662109375","0.662109375","0.662109375"
"72088608","0.189453125","0.189453125","0.189453125","","","","","",""
"72101088","","","","","","","0.65625","0.65625","0.65625"
"72102176","","","","1","1","1","","",""
"72102272","0.20703125","0.20703125","0.20703125","","","","","",""
"72113536","","","","1","1","1","","",""
"72114688","","","","","","","0.65625","0.65625","0.65625"
"72114944","0.224609375","0.224609375","0.224609375","","","","","",""
"72126816","","","","","","","0.65625","0.65625","0.65625"
"72127008","0.248046875","0.248046875","0.248046875","","","","","",""
"72127520","","","","1","1","1","","",""
"72139328","0.267578125","0.267578125","0.267578125","","","","","",""
"72140160","","","","","","","0.65625","0.65625","0.65625"
"72140320","","","","1","1","1","","",""
"72152992","","","","1","1","1","","",""
"72153344","","","","","","","0.673828125","0.673828125","0.673828125"
"72153568","0.287109375","0.287109375","0.287109375","","","","","",""
"72164768","0.34375","0.34375","0.34375","","","","","",""
"72165568","","","","1","1","1","","",""
"72165856","","","","","","","0.681640625","0.681640625","0.681640625"
"72178912","","","","1","1","1","","",""
"72178944","","","","","","","0.6875","0.6875","0.6875"
"72179168","0.375","0.375","0.375","","","","","",""
"72189984","","","","","","","0.681640625","0.681640625","0.681640625"
"72191776","","","","1","1","1","","",""
"72191808","0.40625","0.40625","0.40625","","","","","",""
"72203840","","","","","","","0.6875","0.6875","0.6875"
"72204128","0.3984375","0.3984375","0.3984375","","","","","",""
"72204288","","","","1","1","1","","",""
"72216736","0.41796875","0.41796875","0.41796875","","","","","",""
"72217056","","","","1","1","1","0.703125","0.703125","0.703125"
"72228448","","","","","","","0.712890625","0.712890625","0.712890625"
"72229984","0.4375","0.4375","0.4375","","","","","",""
"72230240","","","","1","1","1","","",""
"72242304","","","","1","1","1","","",""
"72242848","0.494140625","0.494140625","0.494140625","","","","","",""
"72243072","","","","","","","0.732421875","0.732421875","0.732421875"
"72255200","","","","1","1","1","","",""
"72255232","","","","","","","0.732421875","0.732421875","0.732421875"
"72255872","0.51953125","0.51953125","0.51953125","","","","","",""
"72266176","","","","","","","0.7734375","0.7734375","0.7734375"
"72268480","0.580078125","0.580078125","0.580078125","","","","","",""
"72268512","","","","1","1","1","","",""
"72280416","","","","1","1","1","","",""
"72280960","","","","","","","0.783203125","0.783203125","0.783203125"
"72281408","0.587890625","0.587890625","0.587890625","","","","","",""
"72293824","","","","","","","0.802734375","0.802734375","0.802734375"
"72293856","0.615234375","0.615234375","0.615234375","","","","","",""
"72293920","","","","1","1","1","","",""
"72306720","0.625","0.625","0.625","","","","","",""
"72306912","","","","1","1","1","0.8046875","0.8046875","0.8046875"
"72316704","","","","1","1","1","","",""
"72318976","0.625","0.625","0.625","","","","","",""
"72319488","","","","","","","0.806640625","0.806640625","0.806640625"
"72331552","","","","","","","0.8125","0.8125","0.8125"
"72332064","0.62109375","0.62109375","0.62109375","","","","","",""
"72332608","","","","1","1","1","","",""
"72344640","","","","","","","0.8125","0.8125","0.8125"
"72345216","0.60546875","0.60546875","0.60546875","","","","","",""
"72345504","","","","1","1","1","","",""
"72358208","","","","1","1","1","","",""
"72358272","","","","","","","0.8125","0.8125","0.8125"
"72358304","0.6171875","0.6171875","0.6171875","","","","","",""
"72369952","","","","1","1","1","","",""
"72370432","0.615234375","0.615234375","0.615234375","","","","","",""
"72370880","","","","","","","0.8125","0.8125","0.8125"
"72381536","","","","1","1","1","","",""
"72382752","","","","","","","0.8125","0.8125","0.8125"
"72383744","0.625","0.625","0.625","","","","","",""
"72395616","","","","1","1","1","","",""
"72396352","0.65625","0.65625","0.65625","","","","","",""
"72396640","","","","","","","0.8125","0.8125","0.8125"
"72408800","","","","","","","0.8125","0.8125","0.8125"
"72409024","","","","1","1","1","","",""
"72409152","0.671875","0.671875","0.671875","","","","","",""
"72421312","0.681640625","0.681640625","0.681640625","","","","","",""
"72422016","","","","1","1","1","","",""
"72422368","","","","","","","0.806640625","0.806640625","0.806640625"
"72434464","","","","","","","0.80078125","0.80078125","0.80078125"
"72435136","0.6875","0.6875","0.6875","1","1","1","","",""
"72445920","","","","1","1","1","","",""
"72447360","0.703125","0.703125","0.703125","","","","","",""
"72447904","","","","","","","0.80078125","0.80078125","0.80078125"
"72459808","","","","","","","0.818359375","0.818359375","0.818359375"
"72460352","0.71875","0.71875","0.71875","","","","","",""
"72460672","","","","1","1","1","","",""
"72472448","0.720703125","0.720703125","0.720703125","","","","","",""
"72473248","","","","","","","0.841796875","0.841796875","0.841796875"
"72473440","","","","1","1","1","","",""
"72486048","0.740234375","0.740234375","0.740234375","","","","","",""
"72486208","","","","1","1","1","","",""
"72486272","","","","","","","0.828125","0.828125","0.828125"
"72497280","","","","1","1","1","","",""
"72497856","","","","","","","0.83203125","0.83203125","0.83203125"
"72498336","0.748046875","0.748046875","0.748046875","","","","","",""
"72511072","","","","1","1","1","","",""
"72511808","0.75","0.75","0.75","","","","","",""
"72511872","","","","","","","0.837890625","0.837890625","0.837890625"
"72524576","0.75","0.75","0.75","","","","0.84375","0.84375","0.84375"
"72524672","","","","1","1","1","","",""
"72536608","0.779296875","0.779296875","0.779296875","","","","","",""
"72537088","","","","","","","0.84375","0.84375","0.84375"
"72537504","","","","1","1","1","","",""
"72548992","","","","","","","0.8359375","0.8359375","0.8359375"
"72550272","0.8125","0.8125","0.8125","","","","","",""
"72550304","","","","1","1","1","","",""
"72562144","","","","1","1","1","","",""
"72562976","0.8125","0.8125","0.8125","","","","","",""
"72563072","","","","","","","0.828125","0.828125","0.828125"
"72575296","0.82421875","0.82421875","0.82421875","","","","","",""
"72575488","","","","","","","0.826171875","0.826171875","0.826171875"
"72575648","","","","1","1","1","","",""
"72588224","","","","1","1","1","","",""
"72588512","0.841796875","0.841796875","0.841796875","","","","","",""
"72588576","","","","","","","0.830078125","0.830078125","0.830078125"
"72600224","0.833984375","0.833984375","0.833984375","","","","","",""
"72600608","","","","","","","0.83984375","0.83984375","0.83984375"
"72601344","","","","1","1","1","","",""
"72614272","0.837890625","0.837890625","0.837890625","","","","","",""
"72614304","","","","","","","0.84375","0.84375","0.84375"
"72614336","","","","1","1","1","","",""
"72625632","","","","","","","0.84375","0.84375","0.84375"
"72626272","0.84375","0.84375","0.84375","","","","","",""
"72627040","","","","1","1","1","","",""
"72638688","","","","1","1","1","","",""
"72639264","0.84375","0.84375","0.84375","","","","","",""
"72639936","","","","","","","0.853515625","0.853515625","0.853515625"
"72652224","","","","","","","0.875","0.875","0.875"
"72652384","","","","1","1","1","","",""
"72652480","0.84375","0.84375","0.84375","","","","","",""
"72664960","","","","","","","0.875","0.875","0.875"
"72665216","0.86328125","0.86328125","0.86328125","","","","","",""
"72665280","","","","1","1","1","","",""
"72677792","","","","","","","0.875","0.875","0.875"
"72677952","","","","1","1","1","","",""
"72678112","0.900390625","0.900390625","0.900390625","","","","","",""
"72690368","","","","1","1","1","","",""
"72690624","","","","","","","0.86328125","0.86328125","0.86328125"
"72690912","0.92578125","0.92578125","0.92578125","","","","","",""
"72701952","","","","","","","0.875","0.875","0.875"
"72703232","0.962890625","0.962890625","0.962890625","","","","","",""
"72703584","","","","1","1","1","","",""
"72715712","0.962890625","0.962890625","0.962890625","","","","","",""
"72716448","","","","1","1","1","","",""
"72716672","","","","","","","0.86328125","0.86328125","0.86328125"
"72728224","","","","1","1","1","","",""
"72728928","","","","","","","0.8515625","0.8515625","0.8515625"
"72729216","0.9921875","0.9921875","0.9921875","","","","","",""
"72742080","","","","1","1","1","","",""
"72742112","","","","","","","0.849609375","0.849609375","0.849609375"
"72742176","1","1","1","","","","","",""
"72753952","","","","","","","0.8671875","0.8671875","0.8671875"
"72754400","","","","1","1","1","","",""
"72754720","0.994140625","0.994140625","0.994140625","","","","","",""
"72767008","","","","","","","0.861328125","0.861328125","0.861328125"
"72767904","1","1","1","","","","","",""
"72767968","","","","1","1","1","","",""
"72780000","","","","1","1","1","","",""
"72780576","","","","","","","0.86328125","0.86328125","0.86328125"
"72780608","1","1","1","","","","","",""
"72791296","0.994140625","0.994140625","0.994140625","","","","","",""
"72793152","","","","1","1","1","","",""
"72793280","","","","","","","0.875","0.875","0.875"
"72805184","1","1","1","","","","","",""
"72805856","","","","1","1","1","","",""
"72805984","","","","","","","0.875","0.875","0.875"
"72817344","","","","","","","0.869140625","0.869140625","0.869140625"
"72818528","","","","1","1","1","","",""
"72819136","1","1","1","","","","","",""
"72830816","0.990234375","0.990234375","0.990234375","","","","","",""
"72831392","","","","1","1","1","","",""
"72831872","","","","","","","0.875","0.875","0.875"
"72843872","","","","","","","0.857421875","0.857421875","0.857421875"
"72844128","","","","1","1","1","","",""
"72844704","0.998046875","0.998046875","0.998046875","","","","","",""
"72856352","1","1","1","","","","","",""
"72857152","","","","1","1","1","","",""
"72857568","","","","","","","0.869140625","0.869140625","0.869140625"
"72869472","","","","","","","0.875","0.875","0.875"
"72870112","1","1","1","1","1","1","","",""
"72881920","","","","","","","0.875","0.875","0.875"
"72882144","0.994140625","0.994140625","0.994140625","","","","","",""
"72882592","","","","1","1","1","","",""
"72894304","","","","1","1","1","","",""
"72895328","1","1","1","","","","","",""
"72895744","","","","","","","0.875","0.875","0.875"
"72907360","","","","1","1","1","","",""
"72908192","","","","","","","0.875","0.875","0.875"
"72908480","1","1","1","","","","","",""
"72920736","","","","","","","0.875","0.875","0.875"
"72920864","1","1","1","","","","","",""
"72920896","","","","1","1","1","","",""
"72933728","","","","1","1","1","","",""
"72934048","1","1","1","","","","","",""
"72934144","","","","","","","0.875","0.875","0.875"
"72946144","","","","1","1","1","","",""
"72946432","","","","","","","0.875","0.875","0.875"
"72947104","1","1","1","","","","","",""
"72957600","","","","1","1","1","","",""
"72959456","","","","","","","0.86328125","0.86328125","0.86328125"
"72959776","0.994140625","0.994140625","0.994140625","","","","","",""
"72971968","0.998046875","0.998046875","0.998046875","","","","","",""
"72972512","","","","1","1","1","","",""
"72972704","","","","","","","0.8671875","0.8671875","0.8671875"
"72983776","","","","","","","0.865234375","0.865234375","0.865234375"
"72984576","","","","1","1","1","","",""
"72984832","0.990234375","0.990234375","0.990234375","","","","","",""
"72997664","","","","1","1","1","","",""
"72998048","","","","","","","0.869140625","0.869140625","0.869140625"
"72998112","1","1","1","","","","","",""
"73010976","1","1","1","","","","","",""
"73011072","","","","","","","0.869140625","0.869140625","0.869140625"
"73011136","","","","1","1","1","","",""
"73022816","1","1","1","","","","","",""
"73023552","","","","1","1","1","","",""
"73023904","","","","","","","0.875","0.875","0.875"
"73036160","1","1","1","","","","","",""
"73036384","","","","","","","0.875","0.875","0.875"
"73036736","","","","1","1","1","","",""
"73048224","1","1","1","","","","","",""
"73048928","","","","","","","0.875","0.875","0.875"
"73049536","","","","1","1","1","","",""
"73062016","","","","","","","0.875","0.875","0.875"
"73062176","","","","0.99609375","0.99609375","0.99609375","","",""
"73062336","1","1","1","","","","","",""
"73074848","","","","","","","0.875","0.875","0.875"
"73074944","1","1","1","","","","","",""
"73075008","","","","0.9921875","0.9921875","0.9921875","","",""
"73086912","1","1","1","","","","","",""
"73087008","","","","","","","0.875","0.875","0.875"
"73087712","","","","0.98828125","0.98828125","0.98828125","","",""
"73099808","1","1","1","","","","","",""
"73100512","","","","","","","0.875","0.875","0.875"
"73100544","","","","0.994140625","0.994140625","0.994140625","","",""
"73113024","1","1","1","","","","","",""
"73113088","","","","","","","0.875","0.875","0.875"
"73113408","","","","0.994140625","0.994140625","0.994140625","","",""
"73124960","1","1","1","","","","","",""
"73125280","","","","","","","0.87890625","0.87890625","0.87890625"
"73126016","","","","1","1","1","","",""
"73138304","1","1","1","","","","","",""
"73138912","","","","1","1","1","","",""
"73139104","","","","","","","0.90625","0.90625","0.90625"
"73150944","","","","1","1","1","","",""
"73151936","","","","","","","0.921875","0.921875","0.921875"
"73151968","1","1","1","","","","","",""
"73164384","0.986328125","0.986328125","0.986328125","","","","","",""
"73164512","","","","0.998046875","0.998046875","0.998046875","","",""
"73164608","","","","","","","0.92578125","0.92578125","0.92578125"
"73173792","","","","","","","0.9375","0.9375","0.9375"
"73175296","","","","0.99609375","0.99609375","0.99609375","","",""
"73175872","0.990234375","0.990234375","0.990234375","","","","","",""
"73189824","","","","","","","0.9375","0.9375","0.9375"
"73189984","","","","1","1","1","","",""
"73190016","0.98828125","0.98828125","0.98828125","","","","","",""
"73202816","1","1","1","","","","","",""
"73202976","","","","","","","0.9375","0.9375","0.9375"
"73203136","","","","0.994140625","0.994140625","0.994140625","","",""
"73214816","0.982421875","0.982421875","0.982421875","","","","","",""
"73215456","","","","","","","0.9375","0.9375","0.9375"
"73215680","","","","1","1","1","","",""
"73227232","1","1","1","","","","","",""
"73227712","","","","","","","0.931640625","0.931640625","0.931640625"
"73228672","","","","1","1","1","","",""
"73239840","","","","1","1","1","","",""
"73241088","1","1","1","","","","","",""
"73241568","","","","","","","0.951171875","0.951171875","0.951171875"
"73253472","","","","","","","0.951171875","0.951171875","0.951171875"
"73254144","","","","1","1","1","","",""
"73254368","1","1","1","","","","","",""
"73266336","1","1","1","","","","","",""
"73266432","","","","1","1","1","","",""
"73267008","","","","","","","0.95703125","0.95703125","0.95703125"
"73279424","1","1","1","","","","","",""
"73279680","","","","","","","0.95703125","0.95703125","0.95703125"
"73279744","","","","0.998046875","0.998046875","0.998046875","","",""
"73292032","","","","","","","0.958984375","0.958984375","0.958984375"
"73292192","","","","0.98046875","0.98046875","0.98046875","","",""
"73292736","1","1","1","","","","","",""
"73304448","0.994140625","0.994140625","0.994140625","","","","0.9375","0.9375","0.9375"
"73305312","","","","0.986328125","0.986328125","0.986328125","","",""
"73317696","","","","0.9765625","0.9765625","0.9765625","","",""
"73318048","1","1","1","","","","","",""
"73318144","","","","","","","0.9375","0.9375","0.9375"
"73330624","","","","","","","0.9375","0.9375","0.9375"
"73330848","1","1","1","","","","","",""
"73331136","","","","0.990234375","0.990234375","0.990234375","","",""
"73343168","1","1","1","","","","","",""
"73343648","","","","","","","0.9375","0.9375","0.9375"
"73343712","","","","0.998046875","0.998046875","0.998046875","","",""
"73356032","","","","0.994140625","0.994140625","0.994140625","","",""
"73356576","","","","","","","0.931640625","0.931640625","0.931640625"
"73356768","1","1","1","","","","","",""
"73368736","","","","","","","0.919921875","0.919921875","0.919921875"
"73368864","0.990234375","0.990234375","0.990234375","","","","","",""
"73369440","","","","1","1","1","","",""
"73381152","","","","","","","0.9375","0.9375","0.9375"
"73382240","0.998046875","0.998046875","0.998046875","","","","","",""
"73382336","","","","0.994140625","0.994140625","0.994140625","","",""
"73392960","1","1","1","","","","","",""
"73394240","","","","0.98828125","0.98828125","0.98828125","","",""
"73395008","","","","","","","0.943359375","0.943359375","0.943359375"
"73407168","0.994140625","0.994140625","0.994140625","","","","","",""
"73407392","","","","1","1","1","","",""
"73407872","","","","","","","0.94921875","0.94921875","0.94921875"
"73420096","","","","0.994140625","0.994140625","0.994140625","","",""
"73420480","","","","","","","0.931640625","0.931640625","0.931640625"
"73420768","1","1","1","","","","","",""
"73431904","0.98828125","0.98828125","0.98828125","","","","","",""
"73432928","","","","1","1","1","","",""
"73433120","","","","","","","0.91796875","0.91796875","0.91796875"
"73445216","","","","1","1","1","","",""
"73445696","","","","","","","0.890625","0.890625","0.890625"
"73446304","1","1","1","","","","","",""
"73458656","1","1","1","","","","","",""
"73459104","","","","0.98828125","0.98828125","0.98828125","","",""
"73459168","","","","","","","0.880859375","0.880859375","0.880859375"
"73471264","","","","","","","0.8828125","0.8828125","0.8828125"
"73471808","","","","0.994140625","0.994140625","0.994140625","","",""
"73471840","1","1","1","","","","","",""
"73481952","","","","0.96875","0.96875","0.96875","","",""
"73484640","1","1","1","","","","","",""
"73484672","","","","","","","0.857421875","0.857421875","0.857421875"
"73496992","1","1","1","","","","","",""
"73497024","","","","","","","0.85546875","0.85546875","0.85546875"
"73497408","","","","0.984375","0.984375","0.984375","","",""
"73509888","","","","","","","0.8671875","0.8671875","0.8671875"
"73510176","1","1","1","","","","","",""
"73510336","","","","0.98828125","0.98828125","0.98828125","","",""
"73520032","","","","1","1","1","","",""
"73522624","","","","","","","0.85546875","0.85546875","0.85546875"
"73523072","1","1","1","","","","","",""
"73535456","","","","","","","0.873046875","0.873046875","0.873046875"
"73535648","","","","1","1","1","","",""
"73535776","1","1","1","","","","","",""
"73546688","","","","1","1","1","","",""
"73547872","","","","","","","0.853515625","0.853515625","0.853515625"
"73548320","1","1","1","","","","","",""
"73560992","1","1","1","","","","","",""
"73561440","","","","1","1","1","","",""
"73561504","","","","","","","0.82421875","0.82421875","0.82421875"
"73573120","","","","","","","0.806640625","0.806640625","0.806640625"
"73573760","1","1","1","","","","","",""
"73573888","","","","1","1","1","","",""
"73585632","","","","","","","0.771484375","0.771484375","0.771484375"
"73585984","1","1","1","","","","","",""
"73586272","","","","0.98828125","0.98828125","0.98828125","","",""
"73596800","","","","0.994140625","0.994140625","0.994140625","","",""
"73599200","","","","","","","0.72265625","0.72265625","0.72265625"
"73599808","1","1","1","","","","","",""
"73611488","1","1","1","","","","","",""
"73611648","","","","1","1","1","","",""
"73612736","","","","","","","0.720703125","0.720703125","0.720703125"
"73624096","1","1","1","","","","","",""
"73625376","","","","","","","0.732421875","0.732421875","0.732421875"
"73625568","","","","0.974609375","0.974609375","0.974609375","","",""
"73637472","","","","","","","0.740234375","0.740234375","0.740234375"
"73637952","","","","0.970703125","0.970703125","0.970703125","","",""
"73638112","1","1","1","","","","","",""
"73650048","1","1","1","","","","","",""
"73650624","","","","0.978515625","0.978515625","0.978515625","","",""
"73650848","","","","","","","0.736328125","0.736328125","0.736328125"
"73663488","","","","0.970703125","0.970703125","0.970703125","","",""
"73663552","1","1","1","","","","","",""
"73663808","","","","","","","0.744140625","0.744140625","0.744140625"
"73675456","","","","0.978515625","0.978515625","0.978515625","","",""
"73676672","1","1","1","","","","","",""
"73676768","","","","","","","0.70703125","0.70703125","0.70703125"
"73688032","","","","","","","0.69921875","0.69921875","0.69921875"
"73689088","0.98828125","0.98828125","0.98828125","","","","","",""
"73689504","","","","0.9921875","0.9921875","0.9921875","","",""
"73701536","","","","0.998046875","0.998046875","0.998046875","","",""
"73701920","","","","","","","0.693359375","0.693359375","0.693359375"
"73702304","0.982421875","0.982421875","0.982421875","","","","","",""
"73714560","","","","","","","0.685546875","0.685546875","0.685546875"
"73714816","0.984375","0.984375","0.984375","0.984375","0.984375","0.984375","","",""
"73726784","","","","0.98828125","0.98828125","0.98828125","","",""
"73727424","0.986328125","0.986328125","0.986328125","","","","","",""
"73727712","","","","","","","0.666015625","0.666015625","0.666015625"
"73739712","","","","","","","0.66015625","0.66015625","0.66015625"
"73740256","0.994140625","0.994140625","0.994140625","","","","","",""
"73740288","","","","0.970703125","0.970703125","0.970703125","","",""
"73750464","0.994140625","0.994140625","0.994140625","","","","","",""
"73752288","","","","","","","0.642578125","0.642578125","0.642578125"
"73752800","","","","0.990234375","0.990234375","0.990234375","","",""
"73766016","","","","","","","0.625","0.625","0.625"
"73766080","","","","0.986328125","0.986328125","0.986328125","","",""
"73766368","0.98828125","0.98828125","0.98828125","","","","","",""
"73777472","","","","0.98828125","0.98828125","0.98828125","","",""
"73778720","0.9453125","0.9453125","0.9453125","","","","","",""
"73779136","","","","","","","0.607421875","0.607421875","0.607421875"
"73791424","","","","","","","0.591796875","0.591796875","0.591796875"
"73791584","0.9453125","0.9453125","0.9453125","","","","","",""
"73791680","","","","1","1","1","","",""
"73802560","","","","1","1","1","","",""
"73804352","0.95703125","0.95703125","0.95703125","","","","","",""
"73804512","","","","","","","0.564453125","0.564453125","0.564453125"
"73816928","0.951171875","0.951171875","0.951171875","","","","","",""
"73817248","","","","","","","0.5234375","0.5234375","0.5234375"
"73817312","","","","1","1","1","","",""
"73829312","","","","","","","0.443359375","0.443359375","0.443359375"
"73829440","","","","1","1","1","","",""
"73830112","0.974609375","0.974609375","0.974609375","","","","","",""
"73841024","","","","1","1","1","","",""
"73842688","0.974609375","0.974609375","0.974609375","","","","0.29296875","0.29296875","0.29296875"
"73855296","","","","","","","0.193359375","0.193359375","0.193359375"
"73855840","","","","1","1","1","","",""
"73855872","0.96875","0.96875","0.96875","","","","","",""
"73867200","0.95703125","0.95703125","0.95703125","","","","","",""
"73868384","","","","","","","0.1875","0.1875","0.1875"
"73868640","","","","1","1","1","","",""
"73880704","0.95703125","0.95703125","0.95703125","","","","","",""
"73881088","","","","1","1","1","","",""
"73881408","","","","","","","0.1640625","0.1640625","0.1640625"
"73893824","","","","1","1","1","","",""
"73894144","","","","","","","0.142578125","0.142578125","0.142578125"
"73894304","0.955078125","0.955078125","0.955078125","","","","","",""
"73905888","0.953125","0.953125","0.953125","","","","","",""
"73906720","","","","","","","0.103515625","0.103515625","0.103515625"
"73906848","","","","0.99609375","0.99609375","0.99609375","","",""
"73919616","","","","0.9921875","0.9921875","0.9921875","","",""
"73919936","0.927734375","0.927734375","0.927734375","","","","","",""
"73919968","","","","","","","0.08203125","0.08203125","0.08203125"
"73931136","","","","","","","0.087890625","0.087890625","0.087890625"
"73932032","0.904296875","0.904296875","0.904296875","","","","","",""
"73932704","","","","0.986328125","0.986328125","0.986328125","","",""
"73944576","","","","0.99609375","0.99609375","0.99609375","","",""
"73945504","","","","","","","0.06640625","0.06640625","0.06640625"
"73945568","0.890625","0.890625","0.890625","","","","","",""
"73957536","","","","0.98828125","0.98828125","0.98828125","","",""
"73957856","0.90625","0.90625","0.90625","","","","","",""
"73957920","","","","","","","0.044921875","0.044921875","0.044921875"
"73970880","0.890625","0.890625","0.890625","","","","","",""
"73971072","","","","","","","0","0","0"
"73971168","","","","1","1","1","","",""
"73983712","","","","1","1","1","","",""
"73983968","0.888671875","0.888671875","0.888671875","","","","0","0","0"
"73996224","0.8984375","0.8984375","0.8984375","","","","","",""
"73996416","","","","1","1","1","","",""
"73996512","","","","","","","0","0","0"
"74008320","","","","","","","0","0","0"
"74008640","0.904296875","0.904296875","0.904296875","","","","","",""
"74009536","","","","1","1","1","","",""
"74022336","0.900390625","0.900390625","0.900390625","1","1","1","0","0","0"
"74033824","","","","1","1","1","","",""
"74034304","","","","","","","0","0","0"
"74034880","0.919921875","0.919921875","0.919921875","","","","","",""
"74046976","","","","","","","0.005859375","0.005859375","0.005859375"
"74047296","0.931640625","0.931640625","0.931640625","","","","","",""
"74047872","","","","1","1","1","","",""
"74059968","","","","","","","0","0","0"
"74060224","0.9375","0.9375","0.9375","","","","","",""
"74060704","","","","1","1","1","","",""
"74072288","","","","","","","0.01171875","0.01171875","0.01171875"
"74073248","0.931640625","0.931640625","0.931640625","","","","","",""
"74073312","","","","1","1","1","","",""
"74085280","","","","1","1","1","","",""
"74085792","","","","","","","0","0","0"
"74085952","0.935546875","0.935546875","0.935546875","","","","","",""
"74095552","0.921875","0.921875","0.921875","","","","","",""
"74097312","","","","","","","0","0","0"
"74099104","","","","1","1","1","","",""
"74111776","0.9375","0.9375","0.9375","1","1","1","","",""
"74111968","","","","","","","0","0","0"
"74122624","0.95703125","0.95703125","0.95703125","","","","","",""
"74123616","","","","","","","0.017578125","0.017578125","0.017578125"
"74124224","","","","1","1","1","","",""
"74135488","","","","","","","0","0","0"
"74136512","0.958984375","0.958984375","0.958984375","","","","","",""
"74137504","","","","1","1","1","","",""
"74149728","","","","1","1","1","","",""
"74149856","","","","","","","0","0","0"
"74150208","0.9609375","0.9609375","0.9609375","","","","","",""
"74161696","0.96875","0.96875","0.96875","","","","","",""
"74162304","","","","1","1","1","","",""
"74162848","","","","","","","0.0078125","0.0078125","0.0078125"
"74175040","","","","","","","0.00390625","0.00390625","0.00390625"
"74175904","0.962890625","0.962890625","0.962890625","","","","","",""
"74175968","","","","1","1","1","","",""
"74187840","0.974609375","0.974609375","0.974609375","1","1","1","","",""
"74188736","","","","","","","0","0","0"
"74200288","","","","","","","0.005859375","0.005859375","0.005859375"
"74201408","","","","1","1","1","","",""
"74201568","0.96484375","0.96484375","0.96484375","","","","","",""
"74213952","","","","","","","0.017578125","0.017578125","0.017578125"
"74213984","","","","1","1","1","","",""
"74214208","0.95703125","0.95703125","0.95703125","","","","","",""
"74225184","0.984375","0.984375","0.984375","","","","","",""
"74226656","","","","","","","0.01171875","0.01171875","0.01171875"
"74226912","","","","1","1","1","","",""
"74239680","","","","1","1","1","","",""
"74239808","","","","","","","0.0078125","0.0078125","0.0078125"
"74239968","0.994140625","0.994140625","0.994140625","","","","","",""
"74252096","","","","1","1","1","0.015625","0.015625","0.015625"
"74252384","0.994140625","0.994140625","0.994140625","","","","","",""
"74264736","1","1","1","","","","","",""
"74264832","","","","","","","0","0","0"
"74265344","","","","1","1","1","","",""
"74277472","","","","","","","0.005859375","0.005859375","0.005859375"
"74278176","1","1","1","","","","","",""
"74278272","","","","1","1","1","","",""
"74290016","","","","1","1","1","","",""
"74290400","0.986328125","0.986328125","0.986328125","","","","","",""
"74290880","","","","","","","0","0","0"
"74302464","0.9375","0.9375","0.9375","","","","","",""
"74303232","","","","1","1","1","","",""
"74303936","","","","","","","0","0","0"
"74316384","0.88671875","0.88671875","0.88671875","","","","","",""
"74316512","","","","","","","0.005859375","0.005859375","0.005859375"
"74316704","","","","0.986328125","0.986328125","0.986328125","","",""
"74328416","","","","","","","0.005859375","0.005859375","0.005859375"
"74328608","0.87890625","0.87890625","0.87890625","","","","","",""
"74329216","","","","0.96875","0.96875","0.96875","","",""
"74341856","","","","0.96875","0.96875","0.96875","","",""
"74342144","0.876953125","0.876953125","0.876953125","","","","","",""
"74342176","","","","","","","0","0","0"
"74352032","","","","","","","0","0","0"
"74354848","0.87890625","0.87890625","0.87890625","","","","","",""
"74354976","","","","0.96875","0.96875","0.96875","","",""
"74367488","0.861328125","0.861328125","0.861328125","","","","","",""
"74367520","","","","0.96875","0.96875","0.96875","","",""
"74367968","","","","","","","0.005859375","0.005859375","0.005859375"
"74379680","","","","0.96875","0.96875","0.96875","","",""
"74380128","","","","","","","0","0","0"
"74380480","0.849609375","0.849609375","0.849609375","","","","","",""
