"Step","MDM_Kangaroo_25_3 - hierarchy_use/hierarchy_selected_4","MDM_Kangaroo_25_3 - hierarchy_use/hierarchy_selected_4__MIN","MDM_Kangaroo_25_3 - hierarchy_use/hierarchy_selected_4__MAX","MDM_Kangaroo_25_2 - hierarchy_use/hierarchy_selected_4","MDM_Kangaroo_25_2 - hierarchy_use/hierarchy_selected_4__MIN","MDM_Kangaroo_25_2 - hierarchy_use/hierarchy_selected_4__MAX","MDM_Kangaroo_25_1 - hierarchy_use/hierarchy_selected_4","MDM_Kangaroo_25_1 - hierarchy_use/hierarchy_selected_4__MIN","MDM_Kangaroo_25_1 - hierarchy_use/hierarchy_selected_4__MAX"
"3045856","0.962890625","0.962890625","0.962890625","","","","","",""
"3046048","","","","","","","1","1","1"
"3058592","","","","","","","1","1","1"
"3058752","0.98046875","0.98046875","0.98046875","","","","","",""
"3058816","","","","0","0","0","","",""
"3070400","","","","","","","1","1","1"
"3071936","0.998046875","0.998046875","0.998046875","","","","","",""
"3071968","","","","0","0","0","","",""
"3084096","","","","0","0","0","","",""
"3084512","","","","","","","1","1","1"
"3084672","0.98828125","0.98828125","0.98828125","","","","","",""
"3097344","","","","","","","1","1","1"
"3097504","0.98828125","0.98828125","0.98828125","","","","","",""
"3097536","","","","0","0","0","","",""
"3109728","","","","","","","1","1","1"
"3109920","","","","0","0","0","","",""
"3110240","0.982421875","0.982421875","0.982421875","","","","","",""
"3122848","","","","","","","1","1","1"
"3122976","","","","0","0","0","","",""
"3123008","0.9765625","0.9765625","0.9765625","","","","","",""
"3135296","","","","","","","1","1","1"
"3135648","0.98828125","0.98828125","0.98828125","","","","","",""
"3135904","","","","0","0","0","","",""
"3148288","1","1","1","","","","","",""
"3148640","","","","0","0","0","1","1","1"
"3160256","","","","","","","1","1","1"
"3160832","0.998046875","0.998046875","0.998046875","","","","","",""
"3161344","","","","0","0","0","","",""
"3173408","","","","0","0","0","","",""
"3173920","0.978515625","0.978515625","0.978515625","","","","","",""
"3174272","","","","","","","1","1","1"
"3186688","1","1","1","","","","","",""
"3186752","","","","","","","1","1","1"
"3187072","","","","0","0","0","","",""
"3199424","","","","","","","1","1","1"
"3199840","1","1","1","","","","","",""
"3199968","","","","0","0","0","","",""
"3212448","","","","","","","1","1","1"
"3212544","","","","0","0","0","","",""
"3212704","1","1","1","","","","","",""
"3225312","","","","","","","1","1","1"
"3225504","","","","0","0","0","","",""
"3225536","1","1","1","","","","","",""
"3237312","1","1","1","","","","","",""
"3238144","","","","0","0","0","","",""
"3238336","","","","","","","1","1","1"
"3250784","","","","","","","1","1","1"
"3251040","1","1","1","","","","","",""
"3251168","","","","0","0","0","","",""
"3261952","0.994140625","0.994140625","0.994140625","","","","","",""
"3263776","","","","","","","1","1","1"
"3263904","","","","0","0","0","","",""
"3275424","","","","0","0","0","","",""
"3275616","0.994140625","0.994140625","0.994140625","","","","","",""
"3276480","","","","","","","1","1","1"
"3289344","0.982421875","0.982421875","0.982421875","","","","","",""
"3289408","","","","0","0","0","","",""
"3289568","","","","","","","1","1","1"
"3301728","","","","0","0","0","","",""
"3302176","1","1","1","","","","","",""
"3302368","","","","","","","1","1","1"
"3313760","","","","","","","1","1","1"
"3314464","","","","0","0","0","","",""
"3314560","1","1","1","","","","","",""
"3327520","","","","0","0","0","","",""
"3327616","","","","","","","1","1","1"
"3327872","0.990234375","0.990234375","0.990234375","","","","","",""
"3338368","0.986328125","0.986328125","0.986328125","","","","","",""
"3340160","","","","0","0","0","","",""
"3340576","","","","","","","1","1","1"
"3351264","0.994140625","0.994140625","0.994140625","","","","","",""
"3353312","","","","0","0","0","","",""
"3353408","","","","","","","1","1","1"
"3365568","","","","","","","1","1","1"
"3366176","","","","0","0","0","","",""
"3366368","1","1","1","","","","","",""
"3378272","1","1","1","","","","","",""
"3378720","","","","","","","1","1","1"
"3378752","","","","0","0","0","","",""
"3391008","1","1","1","","","","","",""
"3391584","","","","","","","1","1","1"
"3391904","","","","0","0","0","","",""
"3403648","","","","","","","1","1","1"
"3403904","1","1","1","","","","","",""
"3404576","","","","0","0","0","","",""
"3416832","","","","","","","1","1","1"
"3416928","","","","0","0","0","","",""
"3417536","0.970703125","0.970703125","0.970703125","","","","","",""
"3429952","","","","0","0","0","","",""
"3430048","0.970703125","0.970703125","0.970703125","","","","","",""
"3430080","","","","","","","1","1","1"
"3442592","","","","","","","1","1","1"
"3442784","","","","0","0","0","","",""
"3443104","1","1","1","","","","","",""
"3454432","","","","","","","1","1","1"
"3455904","0.98828125","0.98828125","0.98828125","","","","","",""
"3455936","","","","0","0","0","","",""
"3467904","","","","","","","1","1","1"
"3468224","","","","0","0","0","","",""
"3468768","0.994140625","0.994140625","0.994140625","","","","","",""
"3480608","1","1","1","","","","","",""
"3480768","","","","0","0","0","","",""
"3481440","","","","","","","1","1","1"
"3493504","","","","0","0","0","","",""
"3493664","0.982421875","0.982421875","0.982421875","","","","","",""
"3493920","","","","","","","1","1","1"
"3505824","","","","","","","1","1","1"
"3506944","0.994140625","0.994140625","0.994140625","","","","","",""
"3507168","","","","0","0","0","","",""
"3519008","0.994140625","0.994140625","0.994140625","","","","","",""
"3519456","","","","","","","1","1","1"
"3519968","","","","0","0","0","","",""
"3532480","","","","0","0","0","","",""
"3532640","1","1","1","","","","","",""
"3532672","","","","","","","1","1","1"
"3544128","1","1","1","","","","","",""
"3544544","","","","","","","1","1","1"
"3545376","","","","0","0","0","","",""
"3557664","1","1","1","","","","","",""
"3558176","","","","","","","1","1","1"
"3558208","","","","0","0","0","","",""
"3570112","1","1","1","","","","","",""
"3570656","","","","","","","1","1","1"
"3571008","","","","0","0","0","","",""
"3583360","","","","0","0","0","","",""
"3583392","","","","","","","1","1","1"
"3583488","1","1","1","","","","","",""
"3594624","0.98828125","0.98828125","0.98828125","","","","","",""
"3596160","","","","0","0","0","","",""
"3596512","","","","","","","1","1","1"
"3609280","","","","","","","1","1","1"
"3609504","","","","0","0","0","","",""
"3609536","0.994140625","0.994140625","0.994140625","","","","","",""
"3622240","","","","0","0","0","","",""
"3622304","","","","","","","1","1","1"
"3622368","0.994140625","0.994140625","0.994140625","","","","","",""
"3634656","","","","0","0","0","","",""
"3635072","0.994140625","0.994140625","0.994140625","","","","1","1","1"
"3646528","","","","0","0","0","","",""
"3647232","1","1","1","","","","","",""
"3647936","","","","","","","1","1","1"
"3659744","","","","0","0","0","","",""
"3660608","","","","","","","1","1","1"
"3660672","0.9921875","0.9921875","0.9921875","","","","","",""
"3673024","","","","0","0","0","","",""
"3673120","","","","","","","1","1","1"
"3673408","0.99609375","0.99609375","0.99609375","","","","","",""
"3685632","","","","0","0","0","","",""
"3686304","1","1","1","","","","1","1","1"
"3698400","","","","","","","1","1","1"
"3698560","1","1","1","","","","","",""
"3699008","","","","0","0","0","","",""
"3710560","1","1","1","","","","","",""
"3711648","","","","","","","1","1","1"
"3711680","","","","0","0","0","","",""
"3723136","","","","","","","1","1","1"
"3724032","1","1","1","","","","","",""
"3724640","","","","0","0","0","","",""
"3737376","1","1","1","","","","","",""
"3737472","","","","0","0","0","","",""
"3737536","","","","","","","1","1","1"
"3748736","","","","","","","1","1","1"
"3750240","1","1","1","","","","","",""
"3750336","","","","0","0","0","","",""
"3762784","","","","","","","1","1","1"
"3762880","","","","0","0","0","","",""
"3763072","1","1","1","","","","","",""
"3775264","","","","","","","1","1","1"
"3775840","0.998046875","0.998046875","0.998046875","","","","","",""
"3775872","","","","0","0","0","","",""
"3787840","","","","0","0","0","","",""
"3788192","","","","","","","1","1","1"
"3788672","0.990234375","0.990234375","0.990234375","","","","","",""
"3801088","","","","0","0","0","","",""
"3801408","0.994140625","0.994140625","0.994140625","","","","","",""
"3801536","","","","","","","1","1","1"
"3814080","","","","","","","1","1","1"
"3814176","","","","0","0","0","","",""
"3814208","1","1","1","","","","","",""
"3825824","0.990234375","0.990234375","0.990234375","","","","","",""
"3826976","","","","","","","1","1","1"
"3827072","","","","0","0","0","","",""
"3839296","","","","","","","1","1","1"
"3839712","0.9921875","0.9921875","0.9921875","","","","","",""
"3839968","","","","0","0","0","","",""
"3852352","","","","","","","1","1","1"
"3852384","0.982421875","0.982421875","0.982421875","","","","","",""
"3852736","","","","0","0","0","","",""
"3864096","","","","0","0","0","","",""
"3865504","1","1","1","","","","","",""
"3865568","","","","","","","1","1","1"
"3877760","","","","0","0","0","","",""
"3878016","","","","","","","1","1","1"
"3878368","1","1","1","","","","","",""
"3890144","","","","","","","1","1","1"
"3891008","0.986328125","0.986328125","0.986328125","","","","","",""
"3891104","","","","0","0","0","","",""
"3903072","","","","0","0","0","","",""
"3903744","","","","","","","1","1","1"
"3903808","0.990234375","0.990234375","0.990234375","","","","","",""
"3915264","1","1","1","","","","","",""
"3915968","","","","0","0","0","","",""
"3916672","","","","","","","1","1","1"
"3928512","","","","","","","1","1","1"
"3929568","0.986328125","0.986328125","0.986328125","0","0","0","","",""
"3941984","","","","","","","1","1","1"
"3942336","","","","0","0","0","","",""
"3942368","0.99609375","0.99609375","0.99609375","","","","","",""
"3954976","","","","0","0","0","","",""
"3955008","","","","","","","1","1","1"
"3955040","0.96484375","0.96484375","0.96484375","","","","","",""
"3966624","1","1","1","","","","","",""
"3967776","","","","","","","1","1","1"
"3967968","","","","0","0","0","","",""
"3979776","1","1","1","","","","","",""
"3980192","","","","0","0","0","","",""
"3980640","","","","","","","1","1","1"
"3992000","0.98828125","0.98828125","0.98828125","","","","","",""
"3993184","","","","0","0","0","","",""
"3993568","","","","","","","1","1","1"
"4006208","0.994140625","0.994140625","0.994140625","0","0","0","","",""
"4006240","","","","","","","1","1","1"
"4018208","","","","","","","1","1","1"
"4018944","0.99609375","0.99609375","0.99609375","0","0","0","","",""
"4031680","0.9921875","0.9921875","0.9921875","","","","","",""
"4031776","","","","","","","1","1","1"
"4031936","","","","0","0","0","","",""
"4044448","1","1","1","","","","1","1","1"
"4044544","","","","0","0","0","","",""
"4056608","","","","","","","1","1","1"
"4057152","1","1","1","","","","","",""
"4057280","","","","0","0","0","","",""
"4069472","1","1","1","","","","","",""
"4069632","","","","","","","1","1","1"
"4070080","","","","0","0","0","","",""
"4082976","1","1","1","","","","","",""
"4083008","","","","0","0","0","","",""
"4083104","","","","","","","1","1","1"
"4095008","1","1","1","","","","","",""
"4095616","","","","","","","1","1","1"
"4095872","","","","0","0","0","","",""
"4107744","","","","","","","1","1","1"
"4108416","1","1","1","0","0","0","","",""
"4121344","","","","0","0","0","","",""
"4121376","0.998046875","0.998046875","0.998046875","","","","","",""
"4121568","","","","","","","1","1","1"
"4133632","0.99609375","0.99609375","0.99609375","","","","","",""
"4133792","","","","","","","1","1","1"
"4133920","","","","0","0","0","","",""
"4145152","","","","0","0","0","","",""
"4146144","1","1","1","","","","","",""
"4146976","","","","","","","1","1","1"
"4159776","1","1","1","","","","","",""
"4159904","","","","0","0","0","0.9765625","0.9765625","0.9765625"
"4171776","","","","0","0","0","","",""
"4172448","1","1","1","","","","","",""
"4172544","","","","","","","0.966796875","0.966796875","0.966796875"
"4185472","","","","","","","0.9453125","0.9453125","0.9453125"
"4185536","0.994140625","0.994140625","0.994140625","","","","","",""
"4185568","","","","0","0","0","","",""
"4195424","1","1","1","","","","","",""
"4196960","","","","0","0","0","","",""
"4198208","","","","","","","0.9375","0.9375","0.9375"
"4209120","","","","0","0","0","","",""
"4211072","","","","","","","0.927734375","0.927734375","0.927734375"
"4211136","1","1","1","","","","","",""
"4223744","","","","0","0","0","","",""
"4223872","","","","","","","0.912109375","0.912109375","0.912109375"
"4223968","0.994140625","0.994140625","0.994140625","","","","","",""
"4234752","","","","0","0","0","","",""
"4236480","0.9921875","0.9921875","0.9921875","","","","","",""
"4236768","","","","","","","0.92578125","0.92578125","0.92578125"
"4249088","0.99609375","0.99609375","0.99609375","","","","","",""
"4249216","","","","0","0","0","","",""
"4249568","","","","","","","0.900390625","0.900390625","0.900390625"
"4260992","","","","0","0","0","","",""
"4261760","1","1","1","","","","","",""
"4262208","","","","","","","0.8984375","0.8984375","0.8984375"
"4274496","1","1","1","","","","","",""
"4274880","","","","0","0","0","","",""
"4274976","","","","","","","0.88671875","0.88671875","0.88671875"
"4287680","1","1","1","","","","","",""
"4287808","","","","0","0","0","","",""
"4287904","","","","","","","0.880859375","0.880859375","0.880859375"
"4300128","","","","","","","0.880859375","0.880859375","0.880859375"
"4300672","1","1","1","","","","","",""
"4300704","","","","0.005859375","0.005859375","0.005859375","","",""
"4313216","","","","","","","0.875","0.875","0.875"
"4313248","","","","0","0","0","","",""
"4313312","1","1","1","","","","","",""
"4325920","","","","0.005859375","0.005859375","0.005859375","","",""
"4326336","1","1","1","","","","","",""
"4326368","","","","","","","0.84765625","0.84765625","0.84765625"
"4338656","","","","0","0","0","","",""
"4338752","","","","","","","0.849609375","0.849609375","0.849609375"
"4339040","1","1","1","","","","","",""
"4350144","","","","0","0","0","","",""
"4351392","1","1","1","","","","","",""
"4351808","","","","","","","0.8359375","0.8359375","0.8359375"
"4364352","1","1","1","","","","","",""
"4364608","","","","","","","0.802734375","0.802734375","0.802734375"
"4364768","","","","0.005859375","0.005859375","0.005859375","","",""
"4377184","","","","","","","0.775390625","0.775390625","0.775390625"
"4377280","","","","0","0","0","","",""
"4377504","1","1","1","","","","","",""
"4389760","1","1","1","","","","","",""
"4389920","","","","","","","0.728515625","0.728515625","0.728515625"
"4390176","","","","0","0","0","","",""
"4402112","","","","0","0","0","","",""
"4402304","","","","","","","0.6875","0.6875","0.6875"
"4402464","1","1","1","","","","","",""
"4415200","1","1","1","","","","","",""
"4415488","","","","","","","0.6875","0.6875","0.6875"
"4415936","","","","0","0","0","","",""
"4427776","","","","0","0","0","","",""
"4428384","0.994140625","0.994140625","0.994140625","","","","","",""
"4428736","","","","","","","0.662109375","0.662109375","0.662109375"
"4439744","","","","0","0","0","","",""
"4440608","1","1","1","","","","","",""
"4441536","","","","","","","0.65625","0.65625","0.65625"
"4453376","","","","","","","0.65625","0.65625","0.65625"
"4454272","","","","0","0","0","","",""
