"Step","MDM_Gravitar_25_3 - hierarchy_use/hierarchy_selected_4","MDM_Gravitar_25_3 - hierarchy_use/hierarchy_selected_4__MIN","MDM_Gravitar_25_3 - hierarchy_use/hierarchy_selected_4__MAX","MDM_Gravitar_25_2 - hierarchy_use/hierarchy_selected_4","MDM_Gravitar_25_2 - hierarchy_use/hierarchy_selected_4__MIN","MDM_Gravitar_25_2 - hierarchy_use/hierarchy_selected_4__MAX","MDM_Gravitar_25_1 - hierarchy_use/hierarchy_selected_4","MDM_Gravitar_25_1 - hierarchy_use/hierarchy_selected_4__MIN","MDM_Gravitar_25_1 - hierarchy_use/hierarchy_selected_4__MAX"
"2610912","","","","1","1","1","","",""
"2611072","0","0","0","","","","","",""
"2623808","","","","1","1","1","","",""
"2623904","0","0","0","","","","","",""
"2623936","","","","","","","1","1","1"
"2632352","","","","","","","1","1","1"
"2636128","0","0","0","","","","","",""
"2636640","","","","0.994140625","0.994140625","0.994140625","","",""
"2649312","","","","1","1","1","1","1","1"
"2649568","0","0","0","","","","","",""
"2661088","","","","","","","1","1","1"
"2661952","","","","1","1","1","","",""
"2662304","0","0","0","","","","","",""
"2672672","","","","","","","1","1","1"
"2674304","0","0","0","","","","","",""
"2674848","","","","1","1","1","","",""
"2687072","","","","1","1","1","","",""
"2687232","","","","","","","1","1","1"
"2687936","0","0","0","","","","","",""
"2700576","0","0","0","","","","","",""
"2700640","","","","1","1","1","","",""
"2700768","","","","","","","1","1","1"
"2712704","","","","","","","1","1","1"
"2712768","0","0","0","","","","","",""
"2713216","","","","0.98828125","0.98828125","0.98828125","","",""
"2725728","","","","1","1","1","","",""
"2726080","0","0","0","","","","","",""
"2726304","","","","","","","1","1","1"
"2738720","0","0","0","","","","","",""
"2738816","","","","","","","1","1","1"
"2738880","","","","1","1","1","","",""
"2751040","","","","0.994140625","0.994140625","0.994140625","","",""
"2751712","","","","","","","1","1","1"
"2751808","0","0","0","","","","","",""
"2761984","","","","","","","1","1","1"
"2764256","0","0","0","","","","","",""
"2764288","","","","1","1","1","","",""
"2777216","","","","1","1","1","","",""
"2777344","0","0","0","","","","","",""
"2777536","","","","","","","1","1","1"
"2788960","","","","","","","1","1","1"
"2789984","0","0","0","","","","","",""
"2790016","","","","1","1","1","","",""
"2802976","0","0","0","","","","1","1","1"
"2803136","","","","1","1","1","","",""
"2813824","","","","1","1","1","","",""
"2815168","","","","","","","1","1","1"
"2815488","0","0","0","","","","","",""
"2828032","0","0","0","","","","","",""
"2828288","","","","1","1","1","","",""
"2828704","","","","","","","1","1","1"
"2840928","","","","1","1","1","","",""
"2841088","0","0","0","","","","","",""
"2841408","","","","","","","1","1","1"
"2852800","","","","1","1","1","","",""
"2853760","0","0","0","","","","","",""
"2854112","","","","","","","1","1","1"
"2866208","","","","1","1","1","","",""
"2866656","0","0","0","","","","","",""
"2866784","","","","","","","1","1","1"
"2877952","0","0","0","","","","","",""
"2879136","","","","1","1","1","","",""
"2879808","","","","","","","1","1","1"
"2891616","0","0","0","","","","","",""
"2891648","","","","1","1","1","","",""
"2891680","","","","","","","0.994140625","0.994140625","0.994140625"
"2904800","","","","1","1","1","","",""
"2905312","0","0","0","","","","","",""
"2905536","","","","","","","1","1","1"
"2916320","","","","1","1","1","","",""
"2916640","","","","","","","1","1","1"
"2918016","0","0","0","","","","","",""
"2930016","0","0","0","","","","","",""
"2930080","","","","1","1","1","","",""
"2930976","","","","","","","1","1","1"
"2942720","0","0","0","","","","","",""
"2943744","","","","","","","1","1","1"
"2943936","","","","1","1","1","","",""
"2955904","","","","","","","1","1","1"
"2956288","","","","1","1","1","","",""
"2956608","0","0","0","","","","","",""
"2968320","","","","1","1","1","","",""
"2968640","","","","","","","1","1","1"
"2969472","0","0","0","","","","","",""
"2981504","","","","","","","1","1","1"
"2981664","0","0","0","","","","","",""
"2982304","","","","1","1","1","","",""
"2994912","","","","1","1","1","","",""
"2994976","","","","","","","0.994140625","0.994140625","0.994140625"
"2995104","0","0","0","","","","","",""
"3006656","0","0","0","","","","","",""
"3006784","","","","1","1","1","","",""
"3007168","","","","","","","1","1","1"
"3019776","","","","1","1","1","","",""
"3020352","","","","","","","0.982421875","0.982421875","0.982421875"
"3020512","0","0","0","","","","","",""
"3032896","","","","","","","1","1","1"
"3032928","","","","1","1","1","","",""
"3033216","0","0","0","","","","","",""
"3044960","0","0","0","","","","","",""
"3045568","","","","","","","1","1","1"
"3046304","","","","1","1","1","","",""
"3057792","","","","1","1","1","","",""
"3058240","0","0","0","","","","","",""
"3058624","","","","","","","1","1","1"
"3071424","","","","","","","1","1","1"
"3071840","","","","1","1","1","","",""
"3071872","0","0","0","","","","","",""
"3083456","","","","0.994140625","0.994140625","0.994140625","","",""
"3084608","0","0","0","","","","","",""
"3084640","","","","","","","1","1","1"
"3096192","0","0","0","","","","","",""
"3096608","","","","","","","0.99609375","0.99609375","0.99609375"
"3097376","","","","1","1","1","","",""
"3109312","","","","","","","0.974609375","0.974609375","0.974609375"
"3109792","","","","1","1","1","","",""
"3110272","0.005859375","0.005859375","0.005859375","","","","","",""
"3122560","0.005859375","0.005859375","0.005859375","","","","","",""
"3122880","","","","1","1","1","","",""
"3122912","","","","","","","0.96875","0.96875","0.96875"
"3135584","","","","","","","0.99609375","0.99609375","0.99609375"
"3135712","","","","1","1","1","","",""
"3135968","0","0","0","","","","","",""
"3147616","","","","","","","1","1","1"
"3148480","","","","1","1","1","","",""
"3148704","0","0","0","","","","","",""
"3161024","0","0","0","","","","","",""
"3161056","","","","1","1","1","","",""
"3161536","","","","","","","1","1","1"
"3173952","0","0","0","","","","","",""
"3174144","","","","","","","1","1","1"
"3174368","","","","1","1","1","","",""
"3186784","","","","1","1","1","","",""
"3186848","0.01171875","0.01171875","0.01171875","","","","","",""
"3187008","","","","","","","0.98828125","0.98828125","0.98828125"
"3197984","0","0","0","","","","","",""
"3199776","","","","1","1","1","","",""
"3199968","","","","","","","0.9609375","0.9609375","0.9609375"
"3211392","","","","1","1","1","","",""
"3212512","","","","","","","0.9375","0.9375","0.9375"
"3212576","0","0","0","","","","","",""
"3224320","","","","","","","0.97265625","0.97265625","0.97265625"
"3225536","","","","0.98828125","0.98828125","0.98828125","","",""
"3225568","0","0","0","","","","","",""
"3237408","","","","","","","1","1","1"
"3238176","0.0078125","0.0078125","0.0078125","1","1","1","","",""
"3250400","","","","","","","0.99609375","0.99609375","0.99609375"
"3250976","","","","1","1","1","","",""
"3251040","0.03125","0.03125","0.03125","","","","","",""
"3263648","","","","1","1","1","","",""
"3263744","0.048828125","0.048828125","0.048828125","","","","","",""
"3263808","","","","","","","0.96875","0.96875","0.96875"
"3276032","","","","","","","1","1","1"
"3276736","0.03125","0.03125","0.03125","1","1","1","","",""
"3288480","0.05859375","0.05859375","0.05859375","","","","","",""
"3289248","","","","1","1","1","","",""
"3289504","","","","","","","1","1","1"
"3301728","","","","1","1","1","","",""
"3302016","0.009765625","0.009765625","0.009765625","","","","","",""
"3302176","","","","","","","1","1","1"
"3314528","","","","","","","1","1","1"
"3314816","","","","1","1","1","","",""
"3315104","0.001953125","0.001953125","0.001953125","","","","","",""
"3327136","","","","","","","1","1","1"
"3327936","0.029296875","0.029296875","0.029296875","","","","","",""
"3327968","","","","1","1","1","","",""
"3339904","0.02734375","0.02734375","0.02734375","","","","","",""
"3340192","","","","0.994140625","0.994140625","0.994140625","","",""
"3340608","","","","","","","1","1","1"
"3352032","","","","","","","1","1","1"
"3353216","","","","0.994140625","0.994140625","0.994140625","","",""
"3353568","0.03125","0.03125","0.03125","","","","","",""
"3365536","","","","","","","1","1","1"
"3365792","","","","1","1","1","","",""
"3366176","0.03125","0.03125","0.03125","","","","","",""
"3378336","0.0078125","0.0078125","0.0078125","","","","","",""
"3378944","","","","","","","0.994140625","0.994140625","0.994140625"
"3379104","","","","0.98828125","0.98828125","0.98828125","","",""
"3391328","0","0","0","","","","","",""
"3391488","","","","1","1","1","0.96875","0.96875","0.96875"
"3403840","","","","1","1","1","","",""
"3404640","","","","","","","0.96484375","0.96484375","0.96484375"
"3404768","0","0","0","","","","","",""
"3415616","0","0","0","","","","","",""
"3417216","","","","","","","0.955078125","0.955078125","0.955078125"
"3417440","","","","1","1","1","","",""
"3428320","0","0","0","","","","","",""
"3429952","","","","1","1","1","","",""
"3430144","","","","","","","0.96875","0.96875","0.96875"
"3440736","","","","","","","0.96875","0.96875","0.96875"
"3443008","0","0","0","1","1","1","","",""
"3455552","","","","1","1","1","","",""
"3455680","0.005859375","0.005859375","0.005859375","","","","","",""
"3455840","","","","","","","0.95703125","0.95703125","0.95703125"
"3467968","","","","0.998046875","0.998046875","0.998046875","","",""
"3468160","0.03125","0.03125","0.03125","","","","","",""
"3468608","","","","","","","0.96875","0.96875","0.96875"
"3481184","","","","","","","0.947265625","0.947265625","0.947265625"
"3481472","","","","0.99609375","0.99609375","0.99609375","","",""
"3481536","0.02734375","0.02734375","0.02734375","","","","","",""
"3493536","0.017578125","0.017578125","0.017578125","","","","","",""
"3493728","","","","","","","0.9375","0.9375","0.9375"
"3494368","","","","1","1","1","","",""
"3506880","","","","","","","0.9375","0.9375","0.9375"
"3506912","","","","0.994140625","0.994140625","0.994140625","","",""
"3507040","0.025390625","0.025390625","0.025390625","","","","","",""
"3517664","0.037109375","0.037109375","0.037109375","","","","","",""
"3518656","","","","","","","0.9375","0.9375","0.9375"
"3519744","","","","1","1","1","","",""
"3530400","","","","1","1","1","","",""
"3532608","","","","","","","0.9375","0.9375","0.9375"
"3532640","0.04296875","0.04296875","0.04296875","","","","","",""
"3544608","","","","","","","0.931640625","0.931640625","0.931640625"
"3545152","","","","1","1","1","","",""
"3545344","0.03125","0.03125","0.03125","","","","","",""
"3557728","","","","1","1","1","","",""
"3557984","0.03125","0.03125","0.03125","","","","","",""
"3558080","","","","","","","0.9375","0.9375","0.9375"
"3570016","0.037109375","0.037109375","0.037109375","","","","","",""
"3570624","","","","","","","0.9375","0.9375","0.9375"
"3570656","","","","0.994140625","0.994140625","0.994140625","","",""
"3581216","","","","","","","0.9296875","0.9296875","0.9296875"
"3583136","0.0546875","0.0546875","0.0546875","","","","","",""
"3583456","","","","0.994140625","0.994140625","0.994140625","","",""
"3595456","0.05859375","0.05859375","0.05859375","","","","","",""
"3596288","","","","","","","0.90625","0.90625","0.90625"
"3596384","","","","1","1","1","","",""
"3608096","0.0625","0.0625","0.0625","","","","","",""
"3609056","","","","","","","0.90625","0.90625","0.90625"
"3609248","","","","1","1","1","","",""
"3620576","","","","0.994140625","0.994140625","0.994140625","","",""
"3622240","","","","","","","0.880859375","0.880859375","0.880859375"
"3622304","0.087890625","0.087890625","0.087890625","","","","","",""
"3634048","","","","1","1","1","","",""
"3635008","0.056640625","0.056640625","0.056640625","","","","","",""
"3635072","","","","","","","0.87109375","0.87109375","0.87109375"
"3647008","","","","","","","0.84375","0.84375","0.84375"
"3647104","","","","1","1","1","","",""
"3647328","0.0546875","0.0546875","0.0546875","","","","","",""
"3659872","","","","","","","0.828125","0.828125","0.828125"
"3660448","","","","1","1","1","","",""
"3660672","0.029296875","0.029296875","0.029296875","","","","","",""
"3672640","","","","","","","0.78125","0.78125","0.78125"
"3672896","","","","1","1","1","","",""
"3673152","0","0","0","","","","","",""
"3685888","","","","","","","0.78125","0.78125","0.78125"
"3686048","","","","1","1","1","","",""
"3686272","0","0","0","","","","","",""
"3697504","","","","1","1","1","","",""
"3698720","","","","","","","0.79296875","0.79296875","0.79296875"
"3698944","0","0","0","","","","","",""
"3711616","0","0","0","","","","","",""
"3711840","","","","1","1","1","","",""
"3711904","","","","","","","0.765625","0.765625","0.765625"
"3721760","0","0","0","","","","","",""
"3722752","","","","","","","0.75","0.75","0.75"
"3724576","","","","1","1","1","","",""
"3737056","","","","1","1","1","","",""
"3737216","","","","","","","0.73046875","0.73046875","0.73046875"
"3737440","0","0","0","","","","","",""
"3749568","","","","","","","0.708984375","0.708984375","0.708984375"
"3750016","0.009765625","0.009765625","0.009765625","","","","","",""
"3750240","","","","1","1","1","","",""
"3762336","","","","","","","0.6875","0.6875","0.6875"
"3762560","","","","1","1","1","","",""
"3763008","0.03125","0.03125","0.03125","","","","","",""
"3775616","","","","","","","0.685546875","0.685546875","0.685546875"
"3775680","0.048828125","0.048828125","0.048828125","","","","","",""
"3775744","","","","1","1","1","","",""
"3788352","","","","","","","0.65625","0.65625","0.65625"
"3788384","","","","0.99609375","0.99609375","0.99609375","","",""
"3788576","0.056640625","0.056640625","0.056640625","","","","","",""
"3799968","","","","","","","0.66796875","0.66796875","0.66796875"
"3800320","0.05859375","0.05859375","0.05859375","","","","","",""
"3801376","","","","0.9921875","0.9921875","0.9921875","","",""
"3814048","0.0703125","0.0703125","0.0703125","","","","","",""
"3814240","","","","1","1","1","","",""
"3814304","","","","","","","0.681640625","0.681640625","0.681640625"
"3825600","0.06640625","0.06640625","0.06640625","","","","","",""
"3826720","","","","1","1","1","","",""
"3826912","","","","","","","0.681640625","0.681640625","0.681640625"
"3838144","","","","1","1","1","","",""
"3839840","0.07421875","0.07421875","0.07421875","","","","","",""
"3839936","","","","","","","0.693359375","0.693359375","0.693359375"
"3852000","","","","1","1","1","","",""
"3852320","0.0625","0.0625","0.0625","","","","","",""
"3852512","","","","","","","0.69921875","0.69921875","0.69921875"
"3864960","0.08984375","0.08984375","0.08984375","","","","","",""
"3865024","","","","1","1","1","","",""
"3865088","","","","","","","0.68359375","0.68359375","0.68359375"
"3877376","","","","","","","0.66796875","0.66796875","0.66796875"
"3877440","0.05859375","0.05859375","0.05859375","","","","","",""
"3877760","","","","1","1","1","","",""
"3890592","","","","1","1","1","","",""
"3890752","0.0625","0.0625","0.0625","","","","","",""
"3890912","","","","","","","0.6875","0.6875","0.6875"
"3903552","0.078125","0.078125","0.078125","","","","","",""
"3903616","","","","1","1","1","0.677734375","0.677734375","0.677734375"
"3914720","","","","","","","0.64453125","0.64453125","0.64453125"
"3915872","","","","0.994140625","0.994140625","0.994140625","","",""
"3916480","0.09375","0.09375","0.09375","","","","","",""
"3928640","","","","1","1","1","","",""
"3929120","","","","","","","0.59375","0.59375","0.59375"
"3929568","0.125","0.125","0.125","","","","","",""
"3941184","","","","0.994140625","0.994140625","0.994140625","","",""
"3942016","0.125","0.125","0.125","","","","","",""
"3942336","","","","","","","0.615234375","0.615234375","0.615234375"
"3954368","","","","1","1","1","","",""
"3954880","","","","","","","0.619140625","0.619140625","0.619140625"
"3955008","0.125","0.125","0.125","","","","","",""
"3967808","0.119140625","0.119140625","0.119140625","","","","","",""
"3967840","","","","","","","0.59375","0.59375","0.59375"
"3967904","","","","1","1","1","","",""
"3980096","","","","1","1","1","","",""
"3980288","","","","","","","0.62109375","0.62109375","0.62109375"
"3980544","0.125","0.125","0.125","","","","","",""
"3991200","","","","","","","0.607421875","0.607421875","0.607421875"
"3993024","","","","0.994140625","0.994140625","0.994140625","","",""
"3993568","0.125","0.125","0.125","","","","","",""
"4004288","","","","1","1","1","","",""
"4005440","","","","","","","0.59375","0.59375","0.59375"
"4005760","0.125","0.125","0.125","","","","","",""
"4017440","","","","","","","0.59375","0.59375","0.59375"
"4019136","0.134765625","0.134765625","0.134765625","","","","","",""
