"Step","MDM_Gravitar_25_3 - hierarchy_use/hierarchy_selected_5","MDM_Gravitar_25_3 - hierarchy_use/hierarchy_selected_5__MIN","MDM_Gravitar_25_3 - hierarchy_use/hierarchy_selected_5__MAX","MDM_Gravitar_25_2 - hierarchy_use/hierarchy_selected_5","MDM_Gravitar_25_2 - hierarchy_use/hierarchy_selected_5__MIN","MDM_Gravitar_25_2 - hierarchy_use/hierarchy_selected_5__MAX","MDM_Gravitar_25_1 - hierarchy_use/hierarchy_selected_5","MDM_Gravitar_25_1 - hierarchy_use/hierarchy_selected_5__MIN","MDM_Gravitar_25_1 - hierarchy_use/hierarchy_selected_5__MAX"
"33714176","","","","","","","0.005859375","0.005859375","0.005859375"
"33714304","1","1","1","","","","","",""
"33726112","","","","","","","0","0","0"
"33727424","1","1","1","","","","","",""
"33727680","","","","0.328125","0.328125","0.328125","","",""
"33738656","1","1","1","","","","","",""
"33738976","","","","","","","0","0","0"
"33739712","","","","0.296875","0.296875","0.296875","","",""
"33752704","","","","0.2890625","0.2890625","0.2890625","","",""
"33753024","","","","","","","0","0","0"
"33753536","1","1","1","","","","","",""
"33765856","1","1","1","","","","","",""
"33765984","","","","0.28125","0.28125","0.28125","","",""
"33766016","","","","","","","0","0","0"
"33778272","","","","","","","0","0","0"
"33778464","","","","0.244140625","0.244140625","0.244140625","","",""
"33778848","0.990234375","0.990234375","0.990234375","","","","","",""
"33791232","","","","0.2421875","0.2421875","0.2421875","","",""
"33791776","","","","","","","0","0","0"
"33791840","0.9921875","0.9921875","0.9921875","","","","","",""
"33803008","1","1","1","","","","","",""
"33803232","","","","","","","0","0","0"
"33804640","","","","0.19921875","0.19921875","0.19921875","","",""
"33815200","","","","","","","0.005859375","0.005859375","0.005859375"
"33816928","","","","0.1953125","0.1953125","0.1953125","","",""
"33817024","1","1","1","","","","","",""
"33828032","","","","","","","0","0","0"
"33829824","1","1","1","","","","","",""
"33830112","","","","0.23828125","0.23828125","0.23828125","","",""
"33842144","1","1","1","","","","","",""
"33843040","","","","0.224609375","0.224609375","0.224609375","","",""
"33843072","","","","","","","0","0","0"
"33853664","","","","","","","0","0","0"
"33855200","","","","0.255859375","0.255859375","0.255859375","","",""
"33855936","1","1","1","","","","","",""
"33867744","","","","0.287109375","0.287109375","0.287109375","","",""
"33868544","1","1","1","","","","","",""
"33868704","","","","","","","0","0","0"
"33879936","","","","","","","0","0","0"
"33880160","1","1","1","","","","","",""
"33881440","","","","0.224609375","0.224609375","0.224609375","","",""
"33894016","1","1","1","","","","","",""
"33894144","","","","0.24609375","0.24609375","0.24609375","","",""
"33894208","","","","","","","0","0","0"
"33906304","","","","","","","0","0","0"
"33906624","","","","0.267578125","0.267578125","0.267578125","","",""
"33907008","1","1","1","","","","","",""
"33918368","","","","0.267578125","0.267578125","0.267578125","","",""
"33918816","","","","","","","0","0","0"
"33919552","1","1","1","","","","","",""
"33932192","","","","","","","0","0","0"
"33932352","1","1","1","0.29296875","0.29296875","0.29296875","","",""
"33945088","1","1","1","","","","","",""
"33945312","","","","0.27734375","0.27734375","0.27734375","","",""
"33945440","","","","","","","0","0","0"
"33957856","","","","0.29296875","0.29296875","0.29296875","","",""
"33957920","1","1","1","","","","","",""
"33958336","","","","","","","0","0","0"
"33968864","","","","0.287109375","0.287109375","0.287109375","","",""
"33969760","1","1","1","","","","","",""
"33970304","","","","","","","0","0","0"
"33981568","","","","","","","0","0","0"
"33982784","","","","0.33984375","0.33984375","0.33984375","","",""
"33983584","1","1","1","","","","","",""
"33996544","","","","0.33203125","0.33203125","0.33203125","","",""
"33996576","","","","","","","0","0","0"
"33996736","1","1","1","","","","","",""
"34007648","","","","","","","0","0","0"
"34009312","1","1","1","","","","","",""
"34009536","","","","0.330078125","0.330078125","0.330078125","","",""
"34020608","0.98828125","0.98828125","0.98828125","","","","","",""
"34022080","","","","0.29296875","0.29296875","0.29296875","","",""
"34022208","","","","","","","0","0","0"
"34033440","","","","","","","0.001953125","0.001953125","0.001953125"
"34034624","","","","0.306640625","0.306640625","0.306640625","","",""
"34035040","1","1","1","","","","","",""
"34047008","","","","0.318359375","0.318359375","0.318359375","","",""
"34047488","1","1","1","","","","","",""
"34047712","","","","","","","0.00390625","0.00390625","0.00390625"
"34060064","","","","","","","0","0","0"
"34060480","","","","0.3125","0.3125","0.3125","","",""
"34060672","1","1","1","","","","","",""
"34073184","","","","","","","0","0","0"
"34073312","1","1","1","","","","","",""
"34073504","","","","0.333984375","0.333984375","0.333984375","","",""
"34084672","","","","0.357421875","0.357421875","0.357421875","","",""
"34085184","1","1","1","","","","","",""
"34086304","","","","","","","0","0","0"
"34098336","","","","","","","0","0","0"
"34098624","","","","0.3984375","0.3984375","0.3984375","","",""
"34099168","1","1","1","","","","","",""
"34110880","","","","","","","0","0","0"
"34111648","0.994140625","0.994140625","0.994140625","","","","","",""
"34111744","","","","0.423828125","0.423828125","0.423828125","","",""
"34124000","","","","","","","0","0","0"
"34124480","","","","0.388671875","0.388671875","0.388671875","","",""
"34124672","1","1","1","","","","","",""
"34135776","1","1","1","","","","","",""
"34136928","","","","","","","0","0","0"
"34137504","","","","0.388671875","0.388671875","0.388671875","","",""
"34149536","1","1","1","","","","","",""
"34150016","","","","0.4375","0.4375","0.4375","","",""
"34150336","","","","","","","0","0","0"
"34160800","","","","0.4609375","0.4609375","0.4609375","","",""
"34162848","","","","","","","0.00390625","0.00390625","0.00390625"
"34163104","1","1","1","","","","","",""
"34174304","1","1","1","","","","","",""
"34175936","","","","0.47265625","0.47265625","0.47265625","","",""
"34175968","","","","","","","0.001953125","0.001953125","0.001953125"
"34185632","1","1","1","","","","","",""
"34186784","","","","","","","0.05078125","0.05078125","0.05078125"
"34188288","","","","0.486328125","0.486328125","0.486328125","","",""
"34201152","","","","0.482421875","0.482421875","0.482421875","","",""
"34201376","","","","","","","0.03515625","0.03515625","0.03515625"
"34201536","1","1","1","","","","","",""
"34212768","","","","","","","0.03125","0.03125","0.03125"
"34213696","","","","0.466796875","0.466796875","0.466796875","","",""
"34214272","1","1","1","","","","","",""
"34225440","","","","","","","0.037109375","0.037109375","0.037109375"
"34226784","0.994140625","0.994140625","0.994140625","","","","","",""
"34227072","","","","0.486328125","0.486328125","0.486328125","","",""
"34239840","1","1","1","","","","","",""
"34239936","","","","0.501953125","0.501953125","0.501953125","","",""
"34239968","","","","","","","0.00390625","0.00390625","0.00390625"
"34251872","","","","","","","0","0","0"
"34252032","1","1","1","","","","","",""
"34252192","","","","0.4765625","0.4765625","0.4765625","","",""
"34263520","","","","0.533203125","0.533203125","0.533203125","","",""
"34264640","0.98828125","0.98828125","0.98828125","","","","","",""
"34265024","","","","","","","0","0","0"
"34277952","","","","0.607421875","0.607421875","0.607421875","","",""
"34278304","","","","","","","0.005859375","0.005859375","0.005859375"
"34278336","1","1","1","","","","","",""
"34288064","1","1","1","","","","","",""
"34290880","","","","","","","0","0","0"
"34291008","","","","0.623046875","0.623046875","0.623046875","","",""
"34303456","1","1","1","","","","","",""
"34303584","","","","0.5859375","0.5859375","0.5859375","","",""
"34303776","","","","","","","0","0","0"
"34316256","","","","0.560546875","0.560546875","0.560546875","","",""
"34316320","1","1","1","","","","","",""
"34316384","","","","","","","0","0","0"
"34327872","1","1","1","","","","","",""
"34328832","","","","0.599609375","0.599609375","0.599609375","","",""
"34328960","","","","","","","0","0","0"
"34341600","","","","0.578125","0.578125","0.578125","","",""
"34342336","","","","","","","0","0","0"
"34342368","0.994140625","0.994140625","0.994140625","","","","","",""
"34354432","1","1","1","","","","","",""
"34354592","","","","0.642578125","0.642578125","0.642578125","","",""
"34355104","","","","","","","0.00390625","0.00390625","0.00390625"
"34367552","","","","","","","0.037109375","0.037109375","0.037109375"
"34367680","","","","0.61328125","0.61328125","0.61328125","","",""
"34367904","0.994140625","0.994140625","0.994140625","","","","","",""
"34380064","","","","","","","0.044921875","0.044921875","0.044921875"
"34380672","","","","0.6328125","0.6328125","0.6328125","","",""
"34380704","0.994140625","0.994140625","0.994140625","","","","","",""
"34393088","","","","","","","0.03125","0.03125","0.03125"
"34393440","1","1","1","","","","","",""
"34393536","","","","0.650390625","0.650390625","0.650390625","","",""
"34405952","","","","0.6328125","0.6328125","0.6328125","","",""
"34406304","1","1","1","","","","","",""
"34406336","","","","","","","0.029296875","0.029296875","0.029296875"
"34418496","","","","0.646484375","0.646484375","0.646484375","","",""
"34418656","1","1","1","","","","","",""
"34418688","","","","","","","0.01953125","0.01953125","0.01953125"
"34431552","1","1","1","","","","","",""
"34431616","","","","","","","0.009765625","0.009765625","0.009765625"
"34431968","","","","0.677734375","0.677734375","0.677734375","","",""
"34444288","","","","","","","0.005859375","0.005859375","0.005859375"
"34444512","","","","0.720703125","0.720703125","0.720703125","","",""
"34444640","1","1","1","","","","","",""
"34456704","","","","","","","0.01171875","0.01171875","0.01171875"
"34457536","","","","0.724609375","0.724609375","0.724609375","","",""
"34457568","1","1","1","","","","","",""
"34469728","","","","0.76953125","0.76953125","0.76953125","","",""
"34469824","1","1","1","","","","","",""
"34469952","","","","","","","0.005859375","0.005859375","0.005859375"
"34482144","","","","","","","0.005859375","0.005859375","0.005859375"
"34483040","1","1","1","","","","","",""
"34483168","","","","0.732421875","0.732421875","0.732421875","","",""
"34494528","","","","","","","0","0","0"
"34494624","","","","0.716796875","0.716796875","0.716796875","","",""
"34495776","1","1","1","","","","","",""
"34507904","","","","","","","0","0","0"
"34508192","0.994140625","0.994140625","0.994140625","","","","","",""
"34508352","","","","0.748046875","0.748046875","0.748046875","","",""
"34521216","1","1","1","","","","","",""
"34521312","","","","","","","0","0","0"
"34521504","","","","0.767578125","0.767578125","0.767578125","","",""
"34533632","1","1","1","","","","","",""
"34533760","","","","","","","0","0","0"
"34534144","","","","0.80078125","0.80078125","0.80078125","","",""
"34545952","","","","","","","0","0","0"
"34546688","0.994140625","0.994140625","0.994140625","","","","","",""
"34546720","","","","0.802734375","0.802734375","0.802734375","","",""
"34557344","","","","","","","0","0","0"
"34559520","","","","0.798828125","0.798828125","0.798828125","","",""
"34559968","1","1","1","","","","","",""
"34571776","","","","","","","0","0","0"
"34572704","","","","0.794921875","0.794921875","0.794921875","","",""
"34572736","0.994140625","0.994140625","0.994140625","","","","","",""
"34584768","0.994140625","0.994140625","0.994140625","","","","","",""
"34585376","","","","","","","0","0","0"
"34585408","","","","0.802734375","0.802734375","0.802734375","","",""
"34597792","","","","","","","0","0","0"
"34598112","1","1","1","","","","","",""
"34598368","","","","0.810546875","0.810546875","0.810546875","","",""
"34610848","","","","","","","0","0","0"
"34610976","0.994140625","0.994140625","0.994140625","","","","","",""
"34611168","","","","0.75","0.75","0.75","","",""
"34622432","","","","0.744140625","0.744140625","0.744140625","","",""
"34623712","","","","","","","0","0","0"
"34623872","0.994140625","0.994140625","0.994140625","","","","","",""
"34635392","1","1","1","","","","","",""
"34635840","","","","","","","0","0","0"
"34636704","","","","0.7265625","0.7265625","0.7265625","","",""
"34648064","1","1","1","","","","","",""
"34648416","","","","","","","0","0","0"
"34648992","","","","0.693359375","0.693359375","0.693359375","","",""
"34661152","0.994140625","0.994140625","0.994140625","","","","","",""
"34661984","","","","0.69140625","0.69140625","0.69140625","","",""
"34662112","","","","","","","0","0","0"
"34674112","0.994140625","0.994140625","0.994140625","0.689453125","0.689453125","0.689453125","","",""
"34674496","","","","","","","0","0","0"
"34686624","","","","","","","0.005859375","0.005859375","0.005859375"
"34687104","1","1","1","","","","","",""
"34687904","","","","0.66015625","0.66015625","0.66015625","","",""
"34700192","1","1","1","","","","","",""
"34700512","","","","0.630859375","0.630859375","0.630859375","","",""
"34700544","","","","","","","0","0","0"
"34712864","","","","","","","0.005859375","0.005859375","0.005859375"
"34712928","","","","0.630859375","0.630859375","0.630859375","","",""
"34713152","1","1","1","","","","","",""
"34726176","1","1","1","","","","","",""
"34726240","","","","0.63671875","0.63671875","0.63671875","","",""
"34726336","","","","","","","0","0","0"
"34738208","","","","0.625","0.625","0.625","","",""
"34738592","1","1","1","","","","","",""
"34739008","","","","","","","0","0","0"
"34750400","","","","0.654296875","0.654296875","0.654296875","","",""
"34750784","","","","","","","0.01171875","0.01171875","0.01171875"
"34751904","1","1","1","","","","","",""
"34763488","","","","","","","0","0","0"
"34764224","","","","0.65625","0.65625","0.65625","","",""
"34764704","1","1","1","","","","","",""
"34775840","","","","","","","0","0","0"
"34776800","1","1","1","","","","","",""
"34777312","","","","0.640625","0.640625","0.640625","","",""
