"Step","a3c_Gravitar_runseed=0 - training/episode/reward","a3c_Gravitar_runseed=0 - training/episode/reward__MIN","a3c_Gravitar_runseed=0 - training/episode/reward__MAX"
"61229248","500","500","500"
"61229568","100","100","100"
"61229856","0","0","0"
"61230016","0","0","0"
"61230272","600","600","600"
"61231776","100","100","100"
"61232800","0","0","0"
"61234208","250","250","250"
"61237024","200","200","200"
"61241472","350","350","350"
"61241984","750","750","750"
"61242624","0","0","0"
"61243200","350","350","350"
"61244736","0","0","0"
"61245024","250","250","250"
"61245536","0","0","0"
"61246816","350","350","350"
"61247424","100","100","100"
"61248224","100","100","100"
"61248256","600","600","600"
"61248352","100","100","100"
"61249504","500","500","500"
"61249760","700","700","700"
"61251200","600","600","600"
"61251520","250","250","250"
"61252064","250","250","250"
"61253120","550","550","550"
"61253536","250","250","250"
"61259232","800","800","800"
"61262304","0","0","0"
"61262656","450","450","450"
"61263072","0","0","0"
"61264480","0","0","0"
"61265792","600","600","600"
"61265920","450","450","450"
"61266368","0","0","0"
"61266912","300","300","300"
"61267680","550","550","550"
"61267904","700","700","700"
"61268096","200","200","200"
"61268512","800","800","800"
"61268672","250","250","250"
"61270624","350","350","350"
"61270880","0","0","0"
"61271104","600","600","600"
"61272192","100","100","100"
"61272224","100","100","100"
"61272416","500","500","500"
"61272544","350","350","350"
"61273280","0","0","0"
"61273760","0","0","0"
"61277056","500","500","500"
"61278176","600","600","600"
"61278432","250","250","250"
"61279680","500","500","500"
"61279936","100","100","100"
"61281376","100","100","100"
"61281920","0","0","0"
"61282240","100","100","100"
"61284608","350","350","350"
"61285728","100","100","100"
"61286656","500","500","500"
"61286688","600","600","600"
"61287616","600","600","600"
"61288512","350","350","350"
"61289536","100","100","100"
"61290560","0","0","0"
"61290912","350","350","350"
"61291072","250","250","250"
"61291456","600","600","600"
"61291712","350","350","350"
"61291808","400","400","400"
"61295872","250","250","250"
"61296128","250","250","250"
"61297120","650","650","650"
"61297152","550","550","550"
"61297440","0","0","0"
"61297600","600","600","600"
"61300640","250","250","250"
"61301088","600","600","600"
"61302272","500","500","500"
"61302656","350","350","350"
"61302720","600","600","600"
"61304832","950","950","950"
"61305664","950","950","950"
"61307776","0","0","0"
"61307808","800","800","800"
"61308096","550","550","550"
"61308736","350","350","350"
"61309792","600","600","600"
"61310464","600","600","600"
"61310720","0","0","0"
"61311072","0","0","0"
"61311616","100","100","100"
"61311712","500","500","500"
"61313344","250","250","250"
"61313376","250","250","250"
"61314336","100","100","100"
"61316544","450","450","450"
"61317056","350","350","350"
"61317280","100","100","100"
"61321088","250","250","250"
"61321600","350","350","350"
"61322336","700","700","700"
"61324960","250","250","250"
"61325504","450","450","450"
"61325824","250","250","250"
"61328096","100","100","100"
"61328352","350","350","350"
"61329824","600","600","600"
"61330208","0","0","0"
"61330304","250","250","250"
"61331456","0","0","0"
"61332128","250","250","250"
"61333248","250","250","250"
"61335168","1050","1050","1050"
"61337056","0","0","0"
"61337472","0","0","0"
"61337600","350","350","350"
"61338976","350","350","350"
"61339360","200","200","200"
"61341408","350","350","350"
"61342240","0","0","0"
"61343136","350","350","350"
"61343616","250","250","250"
"61344224","250","250","250"
"61345024","850","850","850"
"61345152","0","0","0"
"61347200","550","550","550"
"61347552","250","250","250"
"61348096","250","250","250"
"61349408","600","600","600"
"61349536","500","500","500"
"61350304","0","0","0"
"61355360","950","950","950"
"61355936","250","250","250"
"61356480","250","250","250"
"61357600","950","950","950"
"61359072","0","0","0"
"61359296","800","800","800"
"61361280","700","700","700"
"61361696","100","100","100"
"61364448","500","500","500"
"61364608","0","0","0"
"61366080","750","750","750"
"61366176","500","500","500"
"61367712","0","0","0"
"61367936","600","600","600"
"61368352","0","0","0"
"61368928","0","0","0"
"61369024","250","250","250"
"61369152","0","0","0"
"61369952","250","250","250"
"61371232","250","250","250"
"61373984","600","600","600"
"61374976","250","250","250"
"61375328","350","350","350"
"61375872","100","100","100"
"61376768","350","350","350"
"61377184","100","100","100"
"61377440","350","350","350"
"61378336","500","500","500"
"61378528","0","0","0"
"61378560","0","0","0"
"61379648","0","0","0"
"61380256","600","600","600"
"61381696","100","100","100"
"61383648","250","250","250"
"61383808","0","0","0"
"61385280","250","250","250"
"61386848","700","700","700"
"61387264","100","100","100"
"61388352","300","300","300"
"61388768","450","450","450"
"61389184","250","250","250"
"61391744","700","700","700"
"61392544","100","100","100"
"61394720","500","500","500"
"61395424","0","0","0"
"61396416","0","0","0"
"61396576","600","600","600"
"61397024","250","250","250"
"61397184","700","700","700"
"61399552","700","700","700"
"61400544","350","350","350"
"61402048","450","450","450"
"61402432","500","500","500"
"61403936","800","800","800"
"61404832","0","0","0"
"61405088","600","600","600"
"61406240","0","0","0"
"61406496","0","0","0"
"61408192","400","400","400"
"61411104","200","200","200"
"61411648","200","200","200"
"61412128","600","600","600"
"61414944","0","0","0"
"61417632","0","0","0"
"61421344","250","250","250"
"61422496","250","250","250"
"61422688","250","250","250"
"61422848","600","600","600"
"61424000","250","250","250"
"61424096","0","0","0"
"61424928","250","250","250"
"61425504","500","500","500"
"61425856","0","0","0"
"61426368","350","350","350"
"61426688","250","250","250"
"61426784","100","100","100"
"61427040","250","250","250"
"61429312","350","350","350"
"61429792","0","0","0"
"61430528","0","0","0"
"61430848","600","600","600"
"61431776","0","0","0"
"61433056","0","0","0"
"61433760","500","500","500"
"61435136","0","0","0"
"61440992","0","0","0"
"61441568","200","200","200"
"61441728","0","0","0"
"61441856","0","0","0"
"61442400","0","0","0"
"61442432","250","250","250"
"61442592","250","250","250"
"61442944","100","100","100"
"61444448","350","350","350"
"61446624","350","350","350"
"61447712","450","450","450"
"61448160","250","250","250"
"61448544","100","100","100"
"61448992","250","250","250"
"61449824","350","350","350"
"61450080","750","750","750"
"61451040","100","100","100"
"61451200","0","0","0"
"61453024","0","0","0"
"61453824","100","100","100"
"61460800","350","350","350"
"61461024","100","100","100"
"61462304","250","250","250"
"61462592","750","750","750"
"61463456","0","0","0"
"61463776","450","450","450"
"61464736","250","250","250"
"61467552","250","250","250"
"61467712","0","0","0"
"61468128","600","600","600"
"61469216","100","100","100"
"61469312","250","250","250"
"61469568","250","250","250"
"61469664","0","0","0"
"61470848","0","0","0"
"61471968","0","0","0"
"61472288","200","200","200"
"61479008","100","100","100"
"61480576","250","250","250"
"61480928","850","850","850"
"61481408","0","0","0"
"61481600","250","250","250"
"61481728","350","350","350"
"61481856","0","0","0"
"61482400","500","500","500"
"61483200","0","0","0"
"61483552","0","0","0"
"61485184","350","350","350"
"61486496","350","350","350"
"61487136","0","0","0"
"61488832","0","0","0"
"61489536","250","250","250"
"61489952","0","0","0"
"61493344","0","0","0"
"61494048","0","0","0"
"61495648","500","500","500"
"61496192","650","650","650"
"61496512","350","350","350"
"61496608","0","0","0"
"61499456","250","250","250"
"61500128","450","450","450"
"61500192","450","450","450"
"61500416","800","800","800"
"61501504","250","250","250"
"61501728","0","0","0"
"61501952","850","850","850"
"61505216","0","0","0"
"61505248","350","350","350"
"61506848","0","0","0"
"61507168","350","350","350"
"61507328","450","450","450"
"61508224","350","350","350"
"61509312","250","250","250"
"61512576","250","250","250"
"61513248","500","500","500"
"61515680","350","350","350"
"61516544","500","500","500"
"61517440","200","200","200"
"61518560","250","250","250"
"61519040","250","250","250"
"61519392","0","0","0"
"61519776","600","600","600"
"61520800","950","950","950"
"61521344","850","850","850"
"61521440","0","0","0"
"61522848","100","100","100"
"61525248","0","0","0"
"61525280","600","600","600"
"61526048","0","0","0"
"61526240","700","700","700"
"61527104","250","250","250"
"61527808","500","500","500"
"61528320","250","250","250"
"61529088","450","450","450"
"61531008","500","500","500"
"61532832","450","450","450"
"61534400","550","550","550"
"61535552","0","0","0"
"61536544","0","0","0"
"61537120","0","0","0"
"61537472","250","250","250"
"61537888","350","350","350"
"61538464","100","100","100"
"61540512","100","100","100"
"61540576","250","250","250"
"61540640","100","100","100"
"61541760","500","500","500"
"61541856","450","450","450"
"61544032","350","350","350"
"61545696","250","250","250"
"61545984","850","850","850"
"61547200","0","0","0"
"61548800","0","0","0"
"61549280","100","100","100"
"61551456","200","200","200"
"61553888","0","0","0"
"61555072","700","700","700"
"61555648","0","0","0"
"61555680","100","100","100"
"61557568","500","500","500"
"61557824","250","250","250"
"61559680","250","250","250"
"61559744","500","500","500"
"61560512","450","450","450"
"61561024","250","250","250"
"61561376","250","250","250"
"61563200","0","0","0"
"61564064","700","700","700"
"61564352","100","100","100"
"61566592","600","600","600"
"61566784","0","0","0"
"61566880","100","100","100"
"61567328","250","250","250"
"61570848","200","200","200"
"61571328","500","500","500"
"61571584","0","0","0"
"61573184","0","0","0"
"61573600","0","0","0"
"61574016","350","350","350"
"61575072","0","0","0"
"61576000","500","500","500"
"61576960","0","0","0"
"61577856","100","100","100"
"61578304","350","350","350"
"61581984","350","350","350"
"61583296","550","550","550"
"61583936","250","250","250"
"61584000","500","500","500"
"61584192","500","500","500"
"61585056","0","0","0"
"61585696","0","0","0"
"61591360","200","200","200"
"61591552","350","350","350"
"61591808","250","250","250"
"61592192","0","0","0"
"61592736","0","0","0"
"61592800","0","0","0"
"61593856","250","250","250"
"61596320","250","250","250"
"61596832","200","200","200"
"61598240","0","0","0"
"61598272","250","250","250"
"61601184","500","500","500"
"61601504","250","250","250"
"61601984","0","0","0"
"61604960","750","750","750"
"61605504","350","350","350"
"61606592","450","450","450"
"61606688","100","100","100"
"61609856","200","200","200"
"61609888","250","250","250"
"61610880","250","250","250"
"61611680","100","100","100"
"61614304","350","350","350"
"61614336","0","0","0"
"61614880","100","100","100"
"61615968","250","250","250"
"61616512","250","250","250"
"61618016","250","250","250"
"61618208","250","250","250"
"61619872","250","250","250"
"61621120","600","600","600"
"61621632","750","750","750"
"61622080","600","600","600"
"61622176","0","0","0"
"61623040","600","600","600"
"61623648","100","100","100"
"61624000","250","250","250"
"61624640","0","0","0"
"61625696","250","250","250"
"61630176","250","250","250"
"61631968","100","100","100"
"61632320","100","100","100"
"61633696","100","100","100"
"61634016","300","300","300"
"61634112","350","350","350"
"61635584","200","200","200"
"61635808","500","500","500"
"61638496","0","0","0"
"61639840","250","250","250"
"61640160","550","550","550"
"61641056","250","250","250"
"61641696","600","600","600"
"61643168","350","350","350"
"61643232","100","100","100"
"61643968","0","0","0"
"61644864","350","350","350"
"61645248","250","250","250"
"61646112","0","0","0"
"61650592","350","350","350"
"61651200","0","0","0"
"61651584","700","700","700"
"61651648","0","0","0"
"61651936","0","0","0"
"61655392","600","600","600"
"61655424","600","600","600"
"61655712","600","600","600"
"61658656","100","100","100"
"61661600","600","600","600"
"61662656","0","0","0"
"61663264","200","200","200"
"61663712","350","350","350"
"61663936","100","100","100"
"61665280","600","600","600"
"61665568","900","900","900"
"61666720","100","100","100"
"61667072","700","700","700"
"61667136","600","600","600"
"61668608","500","500","500"
"61668736","250","250","250"
"61669088","100","100","100"
"61670816","0","0","0"
"61671648","500","500","500"
"61674304","0","0","0"
"61674432","0","0","0"
"61676096","0","0","0"
"61679008","0","0","0"
"61679360","350","350","350"
"61681088","0","0","0"
"61681216","0","0","0"
"61682048","350","350","350"
"61682720","200","200","200"
"61682880","250","250","250"
"61684096","100","100","100"
"61685120","350","350","350"
"61685824","350","350","350"
"61687072","350","350","350"
"61689632","0","0","0"
"61693184","250","250","250"
"61697376","250","250","250"
"61698464","250","250","250"
"61699776","0","0","0"
"61700512","250","250","250"
"61705856","200","200","200"
"61706368","250","250","250"
"61706528","950","950","950"
"61707680","0","0","0"
"61708544","100","100","100"
"61708608","350","350","350"
"61708736","350","350","350"
"61710816","0","0","0"
