"Step","MDM_Qbert_80_runseed=1 - hierarchy_use/hierarchy_selected_3","MDM_Qbert_80_runseed=1 - hierarchy_use/hierarchy_selected_3__MIN","MDM_Qbert_80_runseed=1 - hierarchy_use/hierarchy_selected_3__MAX","MDM_Qbert_80_runseed=0 - hierarchy_use/hierarchy_selected_3","MDM_Qbert_80_runseed=0 - hierarchy_use/hierarchy_selected_3__MIN","MDM_Qbert_80_runseed=0 - hierarchy_use/hierarchy_selected_3__MAX","MDM_Qbert_80 - hierarchy_use/hierarchy_selected_3","MDM_Qbert_80 - hierarchy_use/hierarchy_selected_3__MIN","MDM_Qbert_80 - hierarchy_use/hierarchy_selected_3__MAX"
"53259360","0","0","0","","","","","",""
"53260224","","","","","","","0.96875","0.96875","0.96875"
"53260704","","","","1","1","1","","",""
"53272672","0","0","0","","","","","",""
"53273408","","","","","","","0.962890625","0.962890625","0.962890625"
"53273504","","","","1","1","1","","",""
"53285248","","","","1","1","1","","",""
"53285344","","","","","","","0.966796875","0.966796875","0.966796875"
"53285984","0","0","0","","","","","",""
"53298720","0.005859375","0.005859375","0.005859375","","","","","",""
"53299136","","","","1","1","1","","",""
"53299168","","","","","","","0.982421875","0.982421875","0.982421875"
"53310976","","","","1","1","1","","",""
"53311424","","","","","","","0.931640625","0.931640625","0.931640625"
"53311936","0","0","0","","","","","",""
"53324160","0.00390625","0.00390625","0.00390625","","","","","",""
"53324704","","","","0.98828125","0.98828125","0.98828125","0.9375","0.9375","0.9375"
"53336160","","","","","","","0.9375","0.9375","0.9375"
"53336928","0.001953125","0.001953125","0.001953125","","","","","",""
"53337376","","","","0.994140625","0.994140625","0.994140625","","",""
"53347712","0","0","0","","","","","",""
"53348448","","","","","","","0.9375","0.9375","0.9375"
"53349888","","","","1","1","1","","",""
"53362272","","","","0.994140625","0.994140625","0.994140625","","",""
"53362560","","","","","","","0.9375","0.9375","0.9375"
"53363104","0","0","0","","","","","",""
"53374560","0","0","0","","","","","",""
"53375200","","","","","","","0.955078125","0.955078125","0.955078125"
"53375232","","","","0.9765625","0.9765625","0.9765625","","",""
"53388448","0","0","0","","","","","",""
"53388736","","","","0.998046875","0.998046875","0.998046875","","",""
"53388768","","","","","","","0.96875","0.96875","0.96875"
"53401088","","","","","","","0.96484375","0.96484375","0.96484375"
"53401120","0","0","0","0.990234375","0.990234375","0.990234375","","",""
"53413728","0","0","0","","","","","",""
"53414240","","","","1","1","1","","",""
"53414336","","","","","","","0.9609375","0.9609375","0.9609375"
"53426400","0","0","0","","","","","",""
"53426624","","","","","","","0.98828125","0.98828125","0.98828125"
"53427136","","","","1","1","1","","",""
"53439328","","","","1","1","1","","",""
"53439904","0","0","0","","","","","",""
"53439968","","","","","","","1","1","1"
"53452032","","","","","","","1","1","1"
"53452544","0","0","0","","","","","",""
"53452704","","","","0.958984375","0.958984375","0.958984375","","",""
"53464864","","","","0.982421875","0.982421875","0.982421875","","",""
"53465088","","","","","","","1","1","1"
"53465344","0","0","0","","","","","",""
"53476640","","","","0.994140625","0.994140625","0.994140625","","",""
"53477952","0","0","0","","","","","",""
"53478336","","","","","","","1","1","1"
"53489664","","","","1","1","1","","",""
"53490048","0","0","0","","","","","",""
"53490496","","","","","","","1","1","1"
"53502560","","","","","","","1","1","1"
"53503296","0.005859375","0.005859375","0.005859375","","","","","",""
"53503776","","","","1","1","1","","",""
"53516352","","","","","","","0.982421875","0.982421875","0.982421875"
"53516384","","","","1","1","1","","",""
"53516544","0","0","0","","","","","",""
"53528320","","","","","","","0.982421875","0.982421875","0.982421875"
"53528608","0","0","0","","","","","",""
"53529216","","","","1","1","1","","",""
"53541408","","","","0.994140625","0.994140625","0.994140625","","",""
"53541696","","","","","","","0.982421875","0.982421875","0.982421875"
"53542176","0","0","0","","","","","",""
"53554304","","","","","","","1","1","1"
"53554720","0.00390625","0.00390625","0.00390625","","","","","",""
"53554944","","","","0.982421875","0.982421875","0.982421875","","",""
"53567552","0.001953125","0.001953125","0.001953125","","","","","",""
"53567744","","","","0.994140625","0.994140625","0.994140625","","",""
"53567936","","","","","","","1","1","1"
"53579840","","","","0.970703125","0.970703125","0.970703125","1","1","1"
"53579872","0","0","0","","","","","",""
"53592480","0","0","0","","","","","",""
"53593280","","","","","","","0.990234375","0.990234375","0.990234375"
"53593536","","","","0.994140625","0.994140625","0.994140625","","",""
"53605504","0","0","0","","","","","",""
"53605888","","","","1","1","1","","",""
"53606112","","","","","","","0.98046875","0.98046875","0.98046875"
"53618912","","","","1","1","1","","",""
"53619072","0","0","0","","","","","",""
"53619136","","","","","","","1","1","1"
"53628160","","","","","","","1","1","1"
"53630752","","","","0.99609375","0.99609375","0.99609375","","",""
"53631904","0","0","0","","","","","",""
"53643072","","","","","","","1","1","1"
"53644224","0","0","0","","","","","",""
"53644768","","","","0.96875","0.96875","0.96875","","",""
"53656448","","","","0.970703125","0.970703125","0.970703125","","",""
"53657216","","","","","","","1","1","1"
"53657536","0","0","0","","","","","",""
"53667936","0","0","0","","","","","",""
"53669472","","","","1","1","1","","",""
"53670240","","","","","","","1","1","1"
"53681472","0","0","0","","","","","",""
"53682912","","","","","","","1","1","1"
"53683136","","","","0.9765625","0.9765625","0.9765625","","",""
"53695424","","","","0.9765625","0.9765625","0.9765625","","",""
"53695808","0","0","0","","","","","",""
"53695872","","","","","","","1","1","1"
"53708160","0","0","0","","","","","",""
"53708320","","","","","","","0.984375","0.984375","0.984375"
"53708704","","","","1","1","1","","",""
"53720448","0","0","0","","","","","",""
"53721216","","","","1","1","1","","",""
"53721440","","","","","","","0.96875","0.96875","0.96875"
"53733920","","","","","","","0.994140625","0.994140625","0.994140625"
"53734048","0","0","0","","","","","",""
"53734304","","","","0.998046875","0.998046875","0.998046875","","",""
"53745280","","","","0.962890625","0.962890625","0.962890625","","",""
"53746752","","","","","","","0.99609375","0.99609375","0.99609375"
"53746944","0","0","0","","","","","",""
"53759200","","","","0.96875","0.96875","0.96875","","",""
"53759744","0.01171875","0.01171875","0.01171875","","","","","",""
"53759968","","","","","","","0.96875","0.96875","0.96875"
"53770752","","","","1","1","1","","",""
"53771872","0","0","0","","","","","",""
"53772512","","","","","","","0.939453125","0.939453125","0.939453125"
"53785056","","","","1","1","1","0.9453125","0.9453125","0.9453125"
"53785440","0.00390625","0.00390625","0.00390625","","","","","",""
"53796224","0.001953125","0.001953125","0.001953125","","","","","",""
"53797792","","","","0.994140625","0.994140625","0.994140625","","",""
"53797984","","","","","","","0.9921875","0.9921875","0.9921875"
"53810464","","","","0.970703125","0.970703125","0.970703125","","",""
"53810816","","","","","","","0.994140625","0.994140625","0.994140625"
"53811104","0.005859375","0.005859375","0.005859375","","","","","",""
"53823328","","","","","","","0.9765625","0.9765625","0.9765625"
"53823872","","","","0.982421875","0.982421875","0.982421875","","",""
"53823968","0","0","0","","","","","",""
"53835360","0.005859375","0.005859375","0.005859375","0.994140625","0.994140625","0.994140625","","",""
"53836448","","","","","","","0.98828125","0.98828125","0.98828125"
"53848160","","","","0.982421875","0.982421875","0.982421875","","",""
"53848480","","","","","","","0.96875","0.96875","0.96875"
"53849216","0","0","0","","","","","",""
"53860800","0.005859375","0.005859375","0.005859375","","","","","",""
"53861632","","","","1","1","1","","",""
"53862368","","","","","","","0.947265625","0.947265625","0.947265625"
"53874496","","","","","","","0.990234375","0.990234375","0.990234375"
"53874848","0.005859375","0.005859375","0.005859375","","","","","",""
"53875136","","","","1","1","1","","",""
"53887296","0","0","0","","","","","",""
"53887776","","","","","","","1","1","1"
"53887872","","","","1","1","1","","",""
"53898784","0","0","0","","","","","",""
"53900128","","","","1","1","1","","",""
"53900672","","","","","","","1","1","1"
"53912832","","","","0.98828125","0.98828125","0.98828125","","",""
"53913312","","","","","","","1","1","1"
"53913440","0","0","0","","","","","",""
"53924864","","","","1","1","1","","",""
"53925504","0","0","0","","","","","",""
"53925600","","","","","","","0.986328125","0.986328125","0.986328125"
"53938656","","","","","","","0.974609375","0.974609375","0.974609375"
"53938848","","","","1","1","1","","",""
"53938944","0","0","0","","","","","",""
"53951328","0","0","0","","","","","",""
"53951456","","","","1","1","1","","",""
"53951936","","","","","","","0.9921875","0.9921875","0.9921875"
"53963168","0","0","0","","","","","",""
"53963520","","","","","","","1","1","1"
"53964768","","","","1","1","1","","",""
"53976960","0.00390625","0.00390625","0.00390625","","","","","",""
"53977152","","","","1","1","1","","",""
"53977568","","","","","","","0.984375","0.984375","0.984375"
"53989472","0.013671875","0.013671875","0.013671875","","","","","",""
"53990112","","","","1","1","1","","",""
"53990368","","","","","","","0.998046875","0.998046875","0.998046875"
"54002944","","","","1","1","1","0.95703125","0.95703125","0.95703125"
"54003072","0","0","0","","","","","",""
"54015520","","","","0.994140625","0.994140625","0.994140625","","",""
"54015584","0","0","0","","","","","",""
"54015680","","","","","","","0.986328125","0.986328125","0.986328125"
"54026976","","","","1","1","1","","",""
"54028256","","","","","","","0.98046875","0.98046875","0.98046875"
"54028608","0","0","0","","","","","",""
"54040160","0","0","0","","","","","",""
"54040704","","","","1","1","1","","",""
"54041248","","","","","","","0.998046875","0.998046875","0.998046875"
"54054208","0","0","0","","","","","",""
"54054240","","","","","","","0.978515625","0.978515625","0.978515625"
"54054304","","","","0.98828125","0.98828125","0.98828125","","",""
"54063712","","","","","","","1","1","1"
"54066240","0","0","0","","","","","",""
"54067040","","","","1","1","1","","",""
"54079040","0","0","0","","","","","",""
"54079264","","","","0.982421875","0.982421875","0.982421875","","",""
"54079872","","","","","","","1","1","1"
"54091712","","","","0.994140625","0.994140625","0.994140625","","",""
"54091744","","","","","","","1","1","1"
"54092224","0","0","0","","","","","",""
"54102336","","","","1","1","1","","",""
"54105440","","","","","","","1","1","1"
"54105568","0","0","0","","","","","",""
"54117600","0.005859375","0.005859375","0.005859375","","","","","",""
"54117824","","","","","","","1","1","1"
"54117888","","","","0.994140625","0.994140625","0.994140625","","",""
"54130848","","","","","","","0.982421875","0.982421875","0.982421875"
"54130880","","","","0.994140625","0.994140625","0.994140625","","",""
"54131136","0","0","0","","","","","",""
"54143552","","","","0.994140625","0.994140625","0.994140625","","",""
"54143904","","","","","","","0.98828125","0.98828125","0.98828125"
"54143936","0","0","0","","","","","",""
"54155648","","","","1","1","1","","",""
"54156384","0","0","0","","","","","",""
"54156736","","","","","","","1","1","1"
"54169056","","","","1","1","1","","",""
"54169216","0.00390625","0.00390625","0.00390625","","","","","",""
"54169248","","","","","","","0.986328125","0.986328125","0.986328125"
"54181344","","","","","","","0.931640625","0.931640625","0.931640625"
"54182272","0.001953125","0.001953125","0.001953125","1","1","1","","",""
"54194528","","","","1","1","1","","",""
"54194816","","","","","","","0.98828125","0.98828125","0.98828125"
"54194880","0","0","0","","","","","",""
"54206432","0.005859375","0.005859375","0.005859375","","","","","",""
"54206688","","","","1","1","1","","",""
"54207712","","","","","","","0.97265625","0.97265625","0.97265625"
"54220064","0","0","0","","","","","",""
"54220576","","","","1","1","1","","",""
"54220736","","","","","","","0.974609375","0.974609375","0.974609375"
"54231712","0","0","0","","","","","",""
"54232736","","","","","","","0.994140625","0.994140625","0.994140625"
"54233152","","","","1","1","1","","",""
"54245728","","","","","","","1","1","1"
"54245792","","","","1","1","1","","",""
"54245984","0","0","0","","","","","",""
"54258368","","","","1","1","1","","",""
"54258592","","","","","","","0.982421875","0.982421875","0.982421875"
"54258752","0","0","0","","","","","",""
"54269760","","","","","","","0.98828125","0.98828125","0.98828125"
"54271392","0","0","0","","","","","",""
"54271584","","","","1","1","1","","",""
"54284160","0.005859375","0.005859375","0.005859375","","","","","",""
"54284352","","","","1","1","1","","",""
"54284416","","","","","","","1","1","1"
"54294880","0","0","0","","","","","",""
"54296704","","","","1","1","1","","",""
"54296896","","","","","","","1","1","1"
"54308928","","","","1","1","1","","",""
"54309408","0","0","0","","","","","",""
"54309984","","","","","","","0.9921875","0.9921875","0.9921875"
"54322432","","","","1","1","1","","",""
"54322720","0","0","0","","","","","",""
"54322784","","","","","","","0.96875","0.96875","0.96875"
"54335328","0","0","0","","","","","",""
"54335776","","","","","","","0.974609375","0.974609375","0.974609375"
"54335936","","","","1","1","1","","",""
"54348064","","","","1","1","1","","",""
"54348096","","","","","","","1","1","1"
"54348736","0","0","0","","","","","",""
"54360320","","","","1","1","1","","",""
"54361440","","","","","","","1","1","1"
"54361504","0","0","0","","","","","",""
"54373888","","","","","","","1","1","1"
"54373920","0","0","0","","","","","",""
"54374208","","","","1","1","1","","",""
"54386336","","","","","","","0.98046875","0.98046875","0.98046875"
"54386368","0.001953125","0.001953125","0.001953125","","","","","",""
"54387104","","","","1","1","1","","",""
"54399072","","","","0.990234375","0.990234375","0.990234375","","",""
"54399680","","","","","","","0.990234375","0.990234375","0.990234375"
